Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000199m	330	150.127	0.0495049	2
Ocbimv22000200m	219	65.2548	106.718	1874.02
Ocbimv22000201m	1692	1494.21	6.27583	2523.52
Ocbimv22000202m	228	71.2709	0	0
Ocbimv22000203m	735	538.113	6.83823	990.242
Ocbimv22000204m	351	168.234	15.1084	684
Ocbimv22000205m	210	59.4216	1088.63	17408
Ocbimv22000206m	390	202.953	1021.7	55801
Ocbimv22000207m	228	71.2709	0.156417	3
Ocbimv22000208m	468	275.754	0.0420009	3.11676
Ocbimv22000209m	498	304.534	1.98003	162.268
Ocbimv22000210m	474	281.465	0.0132023	1
Ocbimv22000211m	297	122.734	123.774	4088.07
Ocbimv22000216m	14361	14163.2	16.2153	61803
Ocbimv22000224m	162	32.6462	2.61801	23
Ocbimv22000225m	165	34.0766	0.262338	2.4057
Ocbimv22000226m	171	37.0088	9.63922	96
Ocbimv22000227m	285	113.242	0.101568	3.09521
Ocbimv22000228m	792	594.872	0.0131103	2.09875
Ocbimv22000229m	5640	5442.21	2.20314	3226.58
Ocbimv22000231m	996	798.38	0.507333	109
Ocbimv22000232m	4338	4140.21	0.303368	338
Ocbimv22000233m	1437	1239.21	0.353845	118
Ocbimv22000235m	489	295.861	7.92533	631
Ocbimv22000237m	321	142.511	13.507	518
Ocbimv22000238m	3225	3027.21	6.05542	4933
Ocbimv22000239m	1119	921.211	181.526	45001
Ocbimv22000241m	177	40.1353	0	0
Ocbimv22000242m	372	186.719	113.459	5701
Ocbimv22000243m	945	747.493	7.64087	1537
Ocbimv22000244m	1419	1221.21	8.30707	2730
Ocbimv22000245m	396	208.419	1.44419	81
Ocbimv22000246m	156	29.9162	0.745281	6
Ocbimv22000247m	1353	1155.21	2.70849	842
Ocbimv22000249m	726	529.148	7.83022	1115
Ocbimv22000251m	1305	1107.21	6.26935	1868
Ocbimv22000252m	177	40.1353	0.24396	2.63493
Ocbimv22000253m	210	59.4216	2.63179	42.0842
Ocbimv22000255m	1374	1176.21	9.64534	3053
Ocbimv22000256m	1128	930.211	0.539297	135
Ocbimv22000257m	321	142.511	99.764	3826
Ocbimv22000258m	231	73.3208	0.608177	12
Ocbimv22000260m	501	307.43	0.0123687	1.02328
Ocbimv22000261m	1824	1626.21	9.1974	4025
Ocbimv22000262m	660	463.562	470.646	58712
Ocbimv22000263m	189	46.7571	1124.72	14152
Ocbimv22000264m	156	29.9162	4961.59	39944
Ocbimv22000265m	156	29.9162	4482.62	36088
Ocbimv22000266m	798	600.857	5.80725	939
Ocbimv22000267m	672	475.47	101.257	12956
Ocbimv22000268m	582	386.471	20.1919	2100
Ocbimv22000269m	1905	1707.21	26.0872	11985
Ocbimv22000270m	960	762.472	89.1093	18284
Ocbimv22000273m	1194	996.211	33.3661	8945
Ocbimv22000274m	1290	1092.21	0.901603	265
Ocbimv22000275m	225	69.2373	3.81061	71
Ocbimv22000276m	1746	1548.21	27.6166	11506
Ocbimv22000277m	1665	1467.21	21.2189	8378
Ocbimv22000278m	1341	1143.21	8.8511	2723
Ocbimv22000282m	219	65.2548	0	0
Ocbimv22000283m	732	535.131	12.2911	1770
Ocbimv22000284m	891	693.639	18.7183	3494
Ocbimv22000289m	2334	2136.21	32.6266	18756
Ocbimv22000291m	1047	849.211	21.0915	4820
Ocbimv22000292m	516	321.957	1.28115	111
Ocbimv22000293m	420	230.532	0	0
Ocbimv22000294m	354	170.846	0.0435011	2
Ocbimv22000295m	342	160.417	5.49003	237
Ocbimv22000298m	2622	2424.21	14.7447	9619
Ocbimv22000301m	2157	1959.21	0.525381	277
Ocbimv22000302m	444	252.977	0.0293782	2
Ocbimv22000303m	3138	2940.21	13.6517	10801.6
Ocbimv22000304m	336	155.255	178.841	7472
Ocbimv22000305m	849	651.75	42.1118	7386
Ocbimv22000306m	3819	3621.21	1.53208	1493
Ocbimv22000307m	636	439.801	0.895409	105.975
Ocbimv22000308m	807	609.841	0	0
Ocbimv22000309m	1863	1665.21	0.0156209	7
Ocbimv22000311m	159	31.26	0.645902	5.4335
Ocbimv22000312m	1503	1305.21	26.0005	9132.43
Ocbimv22000313m	3198	3000.21	23.3584	18859
Ocbimv22000317m	267	99.3705	0.186977	5
Ocbimv22000318m	192	48.4952	6.13009	80
Ocbimv22000319m	717	520.202	0.0214302	3
Ocbimv22000320m	2316	2118.21	4.64366	2647
Ocbimv22000321m	156	29.9162	17.7625	143
Ocbimv22000322m	2505	2307.21	31.8175	19755
Ocbimv22000324m	261	94.8392	0.235093	6
Ocbimv22000325m	573	377.648	0.0364199	3.70127
Ocbimv22000326m	216	63.2884	0.0587154	1
Ocbimv22000327m	1299	1101.21	0.0269958	8
Ocbimv22000328m	1170	972.211	4.85804	1271
Ocbimv22000329m	216	63.2884	0.411008	7
Ocbimv22000330m	207	57.5269	48.9637	758
Ocbimv22000331m	249	86.0302	34.394	796.265
Ocbimv22000332m	855	657.729	96.2321	17033
Ocbimv22000333m	459	267.165	4.39526	316
Ocbimv22000334m	168	35.5248	17.9917	172
Ocbimv22000335m	213	61.333	0	0
Ocbimv22000336m	1335	1137.21	0	0
Ocbimv22000337m	180	41.7567	0	0
Ocbimv22000338m	246	83.8589	0.753313	17
Ocbimv22000339m	159	31.26	75.485	635
Ocbimv22000340m	2781	2583.21	4.14408	2880.79
Ocbimv22000341m	354	170.846	0	0
Ocbimv22000342m	168	35.5248	0.623153	5.95731
Ocbimv22000343m	162	32.6462	0.199321	1.75109
Ocbimv22000344m	378	192.098	0.0193443	1
Ocbimv22000345m	216	63.2884	0	0
Ocbimv22000346m	168	35.5248	0.594593	5.68427
Ocbimv22000347m	312	135.003	4.71266	171.212
Ocbimv22000348m	378	192.098	0.0773771	4
Ocbimv22000349m	867	669.702	0.454997	82
Ocbimv22000350m	489	295.861	0.452158	36
Ocbimv22000352m	279	108.565	20.1263	588
Ocbimv22000353m	228	71.2709	15.1725	291
Ocbimv22000354m	270	101.645	0.438704	12
Ocbimv22000355m	1032	834.211	0.00445451	1
Ocbimv22000356m	318	140.002	0.947926	35.7134
Ocbimv22000357m	222	67.2394	0.331591	6
Ocbimv22000358m	5670	5472.21	7.65445	11272
Ocbimv22000359m	1284	1086.21	37.0947	10843
Ocbimv22000360m	306	130.06	243.543	8524
Ocbimv22000361m	1017	819.211	18.3847	4053
Ocbimv22000363m	3156	2958.21	21.7204	17291
Ocbimv22000365m	243	81.7239	0.272821	6
Ocbimv22000366m	1353	1155.21	403.966	125583
Ocbimv22000367m	1296	1098.21	22.7079	6711
Ocbimv22000371m	513	319.048	55.2075	4740
Ocbimv22000373m	228	71.2709	0	0
Ocbimv22000374m	3408	3210.21	1.79769	1553
Ocbimv22000375m	3006	2808.21	7.13503	5392
Ocbimv22000376m	192	48.4952	70.113	915
Ocbimv22000377m	387	200.225	33.0724	1782
Ocbimv22000378m	1263	1065.21	20.1741	5783
Ocbimv22000379m	168	35.5248	1.46444	14
Ocbimv22000380m	453	261.47	35.1177	2471
Ocbimv22000381m	216	63.2884	1.40917	24
Ocbimv22000382m	537	342.383	2.88699	266
Ocbimv22000383m	7848	7650.21	3.508	7222
Ocbimv22000384m	249	86.0302	30.5815	708
Ocbimv22000385m	5595	5397.21	0.0837723	121.673
Ocbimv22000386m	465	272.888	25.3555	1862
Ocbimv22000387m	558	362.948	1.3617	133
Ocbimv22000388m	1680	1482.21	7.13261	2845
Ocbimv22000392m	513	319.048	29.592	2540.71
Ocbimv22000393m	6819	6621.21	0.701534	1250
Ocbimv22000394m	330	150.127	1.03029	41.6237
Ocbimv22000395m	2049	1851.21	0.0682494	34
Ocbimv22000396m	234	75.3963	0	0
Ocbimv22000398m	2220	2022.21	6.5694	3575
Ocbimv22000399m	204	55.6616	252.31	3779.32
Ocbimv22000400m	852	654.739	0	0
Ocbimv22000401m	381	194.79	0	0
Ocbimv22000402m	159	31.26	2.37748	20
Ocbimv22000403m	216	63.2884	0	0
Ocbimv22000404m	324	145.038	0	0
Ocbimv22000405m	5343	5145.21	0.119889	166
Ocbimv22000406m	180	41.7567	18.2433	205
Ocbimv22000407m	291	117.974	3.27584	104
Ocbimv22000408m	2697	2499.21	0.244997	164.774
Ocbimv22000409m	651	454.652	0.0817626	10.0036
Ocbimv22000410m	252	88.206	0.126711	3.00772
Ocbimv22000411m	240	79.6118	0.189616	4.06235
Ocbimv22000412m	549	354.114	0.0532644	5.07581
Ocbimv22000413m	336	155.255	4.45189	186
Ocbimv22000414m	264	97.088	1.87545	49
Ocbimv22000415m	1200	1002.21	12.0059	3238
Ocbimv22000416m	873	675.689	31.892	5799
Ocbimv22000419m	3075	2877.21	2.35962	1827
Ocbimv22000421m	1125	927.211	94.6824	23625
Ocbimv22000422m	771	573.958	7.40666	1144
Ocbimv22000423m	1170	972.211	65.7001	17189
Ocbimv22000424m	411	222.194	7.24153	433
Ocbimv22000425m	1293	1095.21	0.129074	38.0417
Ocbimv22000426m	591	395.339	12.7103	1352.22
Ocbimv22000427m	990	792.404	28.4842	6074
Ocbimv22000429m	789	591.883	0.274632	43.7433
Ocbimv22000430m	174	38.5392	317.033	3288
Ocbimv22000431m	705	508.264	56.1132	7675
Ocbimv22000432m	237	77.5003	1.63024	34
Ocbimv22000433m	273	103.926	0.357563	10
Ocbimv22000434m	729	532.138	0.369185	52.8679
Ocbimv22000435m	273	103.926	0.715126	20
Ocbimv22000436m	273	103.926	0.39332	11
Ocbimv22000438m	3225	3027.21	0.997984	813
Ocbimv22000440m	618	421.988	0.28179	32
Ocbimv22000441m	933	735.521	0.00505221	1
Ocbimv22000442m	210	59.4216	7.11	113.694
Ocbimv22000443m	2286	2088.21	4.87765	2741
Ocbimv22000444m	234	75.3963	16.4123	333
Ocbimv22000445m	3537	3339.21	1.54796	1391
Ocbimv22000446m	342	160.417	300.958	12992.1
Ocbimv22000447m	306	130.06	39.9144	1397
Ocbimv22000448m	267	99.3705	97.2655	2601
Ocbimv22000449m	276	106.245	89.3279	2554
Ocbimv22000450m	822	624.811	42.8034	7197
Ocbimv22000451m	1320	1122.21	3.8312	1157
Ocbimv22000452m	171	37.0088	23.7968	237
Ocbimv22000453m	567	371.763	90.6604	9070
Ocbimv22000455m	591	395.339	17.1072	1820
Ocbimv22000456m	177	40.1353	10.4027	112.356
Ocbimv22000457m	531	336.55	0.0110414	1
Ocbimv22000458m	330	150.127	38.4901	1555
Ocbimv22000459m	222	67.2394	3.53697	64
Ocbimv22000460m	192	48.4952	2.29879	30
Ocbimv22000461m	1710	1512.21	0.316996	129
Ocbimv22000462m	423	233.315	0.0320118	2.00991
Ocbimv22000463m	249	86.0302	0	0
Ocbimv22000464m	423	233.315	27.2351	1710
Ocbimv22000465m	255	90.4043	0	0
Ocbimv22000466m	423	233.315	0.302612	19
Ocbimv22000467m	558	362.948	16.8284	1643.66
Ocbimv22000468m	582	386.471	0.0192304	2
Ocbimv22000469m	1539	1341.21	7.22304	2607
Ocbimv22000470m	270	101.645	8.4596	231.398
Ocbimv22000471m	183	43.3964	0.171259	2
Ocbimv22000472m	285	113.242	0	0
Ocbimv22000474m	1020	822.211	36.9833	8183
Ocbimv22000475m	180	41.7567	1.24588	14
Ocbimv22000476m	264	97.088	0	0
Ocbimv22000477m	2121	1923.21	0.0772875	40
Ocbimv22000478m	738	541.097	315.009	45869.3
Ocbimv22000479m	309	132.511	0.0349884	1.24767
Ocbimv22000480m	375	189.407	0	0
Ocbimv22000485m	978	780.432	0.19522	41
Ocbimv22000489m	3564	3366.21	7.39835	6701.94
Ocbimv22000490m	369	184.049	10.4383	517
Ocbimv22000491m	189	46.7571	0	0
Ocbimv22000492m	588	392.376	3.24618	342.768
Ocbimv22000493m	1350	1152.21	7.19199	2230
Ocbimv22000494m	180	41.7567	114.532	1287
Ocbimv22000495m	3774	3576.21	7.98852	7688
Ocbimv22000497m	279	108.565	235.491	6880
Ocbimv22000498m	264	97.088	0.749114	19.5721
Ocbimv22000500m	14979	14781.2	2.11252	8403
Ocbimv22000505m	219	65.2548	0.113892	2
Ocbimv22000506m	201	53.8278	0.345175	5
Ocbimv22000507m	186	45.0476	2.55721	31
Ocbimv22000508m	150	27.3843	351.623	2591.22
Ocbimv22000509m	969	771.453	0.728553	151.25
Ocbimv22000510m	348	165.606	0.664083	29.5952
Ocbimv22000511m	387	200.225	0.0189046	1.01861
Ocbimv22000512m	1554	1356.21	5.49392	2005.09
Ocbimv22000513m	900	702.612	0.0581772	11
Ocbimv22000514m	327	147.584	2.71882	107.98
Ocbimv22000515m	378	192.098	0	0
Ocbimv22000516m	171	37.0088	0	0
Ocbimv22000517m	693	496.326	7.47204	998
Ocbimv22000518m	1452	1254.21	10.0943	3407
Ocbimv22000521m	1050	852.211	9.37928	2151
Ocbimv22000523m	1071	873.211	90.6818	21309
Ocbimv22000524m	312	135.003	186.567	6778
Ocbimv22000525m	2586	2388.21	0.171158	110
Ocbimv22000526m	582	386.471	30.086	3129
Ocbimv22000527m	303	127.599	8.35814	287
Ocbimv22000528m	1692	1494.21	7.05045	2835
Ocbimv22000529m	1326	1128.21	0.0164686	5
Ocbimv22000532m	1107	909.211	45.0762	11029
Ocbimv22000533m	846	648.758	12.3493	2156
Ocbimv22000534m	207	57.5269	9.56019	148
Ocbimv22000535m	348	165.606	0.904397	40.3049
Ocbimv22000536m	648	451.683	14.241	1731
Ocbimv22000537m	1857	1659.21	3.90142	1742
Ocbimv22000538m	282	110.886	0.139998	4.17756
Ocbimv22000539m	168	35.5248	53.4522	511
Ocbimv22000540m	240	79.6118	0.0603057	1.29199
Ocbimv22000541m	525	330.708	2.14617	191
Ocbimv22000542m	4944	4746.21	8.30465	10607
Ocbimv22000544m	480	287.219	43.0184	3325
Ocbimv22000545m	390	202.953	0.457742	25
Ocbimv22000546m	639	442.772	13.4717	1605.19
Ocbimv22000547m	192	48.4952	48.2745	630
Ocbimv22000548m	174	38.5392	44.9323	466
Ocbimv22000549m	273	103.926	64.1468	1794
Ocbimv22000551m	519	324.874	0.0915062	8
Ocbimv22000552m	618	421.988	49.2252	5590
Ocbimv22000554m	2106	1908.21	0.977582	502
Ocbimv22000555m	867	669.702	4.60545	830
Ocbimv22000557m	912	714.572	4.8415	931
Ocbimv22000558m	795	597.864	35.6706	5739
Ocbimv22000559m	882	684.665	6.83319	1259
Ocbimv22000560m	1620	1422.21	9.67724	3703.73
Ocbimv22000561m	597	401.244	645.571	69707
Ocbimv22000562m	150	27.3843	6772.28	49907
Ocbimv22000563m	1527	1329.21	3.6595	1309
Ocbimv22000564m	567	371.763	1.98913	199
Ocbimv22000565m	2157	1959.21	10.2231	5390
Ocbimv22000566m	375	189.407	0.725908	37
Ocbimv22000567m	1146	948.211	42.6226	10876
Ocbimv22000569m	219	65.2548	14.0657	247
Ocbimv22000570m	1179	981.211	0.87564	231.213
Ocbimv22000571m	1866	1668.21	0.592457	265.97
Ocbimv22000572m	774	576.948	1.9584	304.062
Ocbimv22000573m	1197	999.211	0.19362	52.0632
Ocbimv22000574m	819	621.815	1.03691	173.51
Ocbimv22000575m	1209	1011.21	0.603073	164.11
Ocbimv22000576m	1425	1227.21	0.641956	212.006
Ocbimv22000577m	243	81.7239	0.0673238	1.48062
Ocbimv22000578m	600	404.201	0.193989	21.1008
Ocbimv22000579m	1146	948.211	2.44935	625
Ocbimv22000580m	1962	1764.21	3.11947	1481
Ocbimv22000581m	1026	828.211	0.448678	100
Ocbimv22000582m	309	132.511	0.401781	14.3273
Ocbimv22000583m	162	32.6462	11.3826	100
Ocbimv22000584m	336	155.255	0.287219	12
Ocbimv22000585m	249	86.0302	0.734301	17
Ocbimv22000586m	1842	1644.21	4.96985	2199
Ocbimv22000588m	162	32.6462	26.1801	230
Ocbimv22000589m	414	224.968	23.092	1398
Ocbimv22000590m	1368	1170.21	3.75979	1184
Ocbimv22000591m	3177	2979.21	5.96339	4781
Ocbimv22000592m	258	92.6161	0	0
Ocbimv22000594m	2187	1989.21	0.85558	458
Ocbimv22000596m	348	165.606	0.246828	11
Ocbimv22000597m	288	115.615	2.86056	89
Ocbimv22000598m	1827	1629.21	0.0433363	19
Ocbimv22000599m	351	168.234	0	0
Ocbimv22000600m	159	31.26	0.237748	2
Ocbimv22000601m	1482	1284.21	0.0289361	10
Ocbimv22000602m	162	32.6462	0	0
Ocbimv22000603m	159	31.26	0.237748	2
Ocbimv22000604m	765	567.981	1.41972	217
Ocbimv22000605m	603	407.158	1.1956	131
Ocbimv22000606m	546	351.173	0.0106144	1.00309
Ocbimv22000607m	516	321.957	52.5252	4550.83
Ocbimv22000608m	627	430.885	24.1758	2803.29
Ocbimv22000609m	615	419.031	44.5683	5025.7
Ocbimv22000610m	345	163.009	0.353444	15.5044
Ocbimv22000611m	1080	882.211	0.307895	73.0969
Ocbimv22000615m	426	236.108	14.3063	909
Ocbimv22000617m	189	46.7571	0.953695	12
Ocbimv22000619m	2904	2706.21	138.242	100676
Ocbimv22000620m	1755	1557.21	0.255336	107
Ocbimv22000621m	159	31.26	4.75496	40
Ocbimv22000622m	417	227.749	1.38688	85
Ocbimv22000623m	2355	2157.21	1.07834	626
Ocbimv22000624m	726	529.148	3.86244	550
Ocbimv22000625m	2031	1833.21	6.31222	3114
Ocbimv22000626m	615	419.031	0	0
Ocbimv22000627m	288	115.615	3.02127	94
Ocbimv22000628m	168	35.5248	318.995	3049.57
Ocbimv22000629m	156	29.9162	0	0
Ocbimv22000630m	186	45.0476	25.4071	308
Ocbimv22000632m	816	618.822	1.51925	253
Ocbimv22000633m	273	103.926	3.07529	86.0069
Ocbimv22000634m	723	526.163	0.0282498	4
Ocbimv22000635m	288	115.615	0.171439	5.33394
Ocbimv22000636m	1194	996.211	0.212717	57.0265
Ocbimv22000637m	162	32.6462	503.021	4419.19
Ocbimv22000638m	1236	1038.21	7.80622	2180.97
Ocbimv22000639m	213	61.333	1.15116	19
Ocbimv22000640m	948	750.49	7.53113	1521
Ocbimv22000641m	405	216.662	0.222965	13
Ocbimv22000642m	1107	909.211	7.13193	1745
Ocbimv22000643m	552	357.055	0.0104074	1
Ocbimv22000644m	375	189.407	0.739635	37.6997
Ocbimv22000645m	636	439.801	53.8303	6371
Ocbimv22000646m	726	529.148	115.887	16502
Ocbimv22000647m	570	374.706	0.0497575	5.01733
Ocbimv22000648m	210	59.4216	79.6826	1274.18
Ocbimv22000649m	216	63.2884	0	0
Ocbimv22000650m	321	142.511	1.77312	68
Ocbimv22000651m	327	147.584	23.1846	920.793
Ocbimv22000652m	708	511.246	22.8532	3144.14
Ocbimv22000653m	342	160.417	0	0
Ocbimv22000654m	165	34.0766	120.281	1103
Ocbimv22000655m	333	152.686	2.53111	104
Ocbimv22000656m	1074	876.211	1.37839	325.017
Ocbimv22000658m	1002	804.211	5.06427	1096
Ocbimv22000659m	645	448.71	0.0670499	8.09633
Ocbimv22000660m	534	339.459	0.087102	7.95683
Ocbimv22000661m	156	29.9162	2.60848	21
Ocbimv22000662m	1875	1677.21	7.34909	3317
Ocbimv22000664m	426	236.108	0.476594	30.282
Ocbimv22000665m	198	52.0094	0.714487	10
Ocbimv22000666m	285	113.242	0.295332	9
Ocbimv22000667m	2046	1848.21	2.15335	1071
