Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000062m	222	58.9893	0.567182	9
Ocbimv22000063m	2604	2393.9	7.25988	4675
Ocbimv22000064m	462	257.865	4.88562	338.89
Ocbimv22000065m	312	123.827	5.65145	188.244
Ocbimv22000066m	207	50.2106	0.449612	6.07268
Ocbimv22000067m	423	221.27	0.100805	6
Ocbimv22000068m	7179	6968.9	305.046	571843
Ocbimv22000069m	462	257.865	408.738	28352
Ocbimv22000070m	153	25.9481	2714.34	18946
Ocbimv22000071m	324	133.664	12.4904	449.094
Ocbimv22000072m	192	42.2211	3.73875	42.4622
Ocbimv22000073m	951	741.14	0	0
Ocbimv22000074m	873	663.304	0.0175289	3.12761
Ocbimv22000075m	234	66.5144	1.62082	29
Ocbimv22000076m	309	121.395	0	0
Ocbimv22000077m	150	25.0053	2.97338	20
Ocbimv22000078m	216	55.3829	0.671239	10
Ocbimv22000079m	225	60.8291	0	0
Ocbimv22000080m	318	128.721	0.144402	5
Ocbimv22000081m	1704	1493.9	3.8499	1547.1
Ocbimv22000082m	264	86.968	83.6535	1957
Ocbimv22000083m	696	486.923	14.2769	1870
Ocbimv22000084m	231	64.5863	57.5013	999
Ocbimv22000085m	288	104.843	0	0
Ocbimv22000086m	1104	893.897	2.27485	547
Ocbimv22000087m	984	774.09	0.54903	114.323
Ocbimv22000088m	984	774.09	0.922068	192
Ocbimv22000089m	294	109.453	33.3191	981
Ocbimv22000090m	534	327.195	8.3366	733.742
Ocbimv22000091m	177	35.1375	0.740593	7
Ocbimv22000092m	549	341.825	0.348016	32
Ocbimv22000093m	537	330.128	3.2206	286
Ocbimv22000094m	654	445.26	3.74039	448
Ocbimv22000095m	429	226.862	1.52396	93
Ocbimv22000096m	540	333.053	11.7647	1054
Ocbimv22000097m	852	642.363	0.364741	63.0249
Ocbimv22000098m	603	394.846	0	0
Ocbimv22000099m	210	51.9155	0	0
Ocbimv22000100m	150	25.0053	0.148669	1
Ocbimv22000101m	414	212.958	11.9228	683
Ocbimv22000102m	798	588.495	0	0
Ocbimv22000103m	438	235.276	0	0
Ocbimv22000104m	1884	1673.9	7.61983	3431
Ocbimv22000105m	651	442.289	1.03042	122.594
Ocbimv22000106m	321	131.191	4.55857	160.872
Ocbimv22000107m	654	445.26	0.163411	19.5723
Ocbimv22000108m	759	549.616	24.174	3574
Ocbimv22000109m	183	37.862	137.853	1404
Ocbimv22000110m	231	64.5863	4.31692	75
Ocbimv22000111m	300	114.181	38.2556	1175
Ocbimv22000112m	252	78.5353	6.26191	132.288
Ocbimv22000113m	402	201.94	0	0
Ocbimv22000114m	339	146.243	4.68184	184.179
Ocbimv22000115m	489	283.681	0.381877	29.1408
Ocbimv22000116m	678	469.058	3.74249	472.209
Ocbimv22000117m	336	143.699	1.19555	46.2136
Ocbimv22000118m	234	66.5144	161.523	2890
Ocbimv22000119m	2553	2342.9	39.5664	24936
Ocbimv22000121m	222	58.9893	1.38644	22
Ocbimv22000122m	264	86.968	0.299221	7
Ocbimv22000123m	1728	1517.9	0.19593	80
Ocbimv22000124m	786	576.526	0	0
Ocbimv22000125m	150	25.0053	21.2597	143
Ocbimv22000126m	1338	1127.9	1.00198	304
Ocbimv22000127m	156	26.9628	8.5834	62.2547
Ocbimv22000128m	183	37.862	0	0
Ocbimv22000129m	297	111.817	13.5977	409
Ocbimv22000130m	207	50.2106	37.0766	500.774
Ocbimv22000131m	219	57.1755	0.195058	3
Ocbimv22000132m	189	40.7282	2.09935	23
Ocbimv22000133m	219	57.1755	0	0
Ocbimv22000134m	234	66.5144	0	0
Ocbimv22000135m	1074	863.897	0.0129096	3
Ocbimv22000136m	852	642.363	0.0405107	7
Ocbimv22000137m	228	62.6969	133.707	2255
Ocbimv22000138m	1008	797.897	0.372732	80
Ocbimv22000139m	1950	1739.9	3.8673	1810
Ocbimv22000140m	1638	1427.9	2.82479	1085
Ocbimv22000141m	2490	2279.9	0.0277584	17.0238
Ocbimv22000142m	258	82.7212	0.269642	6
Ocbimv22000143m	930	720.166	58.238	11282
Ocbimv22000144m	897	687.245	6.25315	1156
Ocbimv22000145m	915	705.211	1.71851	326
Ocbimv22000146m	273	93.5388	3.02047	76
Ocbimv22000147m	3102	2891.9	0	0
Ocbimv22000148m	198	45.3254	0	0
Ocbimv22000149m	291	107.127	0	0
Ocbimv22000150m	300	114.181	0	0
Ocbimv22000151m	282	100.276	0.0324115	0.874261
Ocbimv22000153m	1038	827.897	7.73681	1723
Ocbimv22000154m	924	714.178	11.0665	2126
Ocbimv22000155m	150	25.0053	78.4974	528
Ocbimv22000156m	489	283.681	42.825	3267.95
Ocbimv22000157m	192	42.2211	7.13194	81
Ocbimv22000158m	198	45.3254	0.200736	2.44745
Ocbimv22000159m	93	19.1824	0.193798	1
Ocbimv22000160m	1554	1343.9	0.437063	158
Ocbimv22000161m	246	74.4169	2.29794	46
Ocbimv22000162m	1113	902.897	17.9721	4365
Ocbimv22000164m	777	567.556	0.00655005	1
Ocbimv22000165m	90	19.0708	0.194932	1
Ocbimv22000166m	165	30.278	0.122779	1
Ocbimv22000167m	219	57.1755	0	0
Ocbimv22000168m	471	266.454	0.739447	53
Ocbimv22000169m	147	24.1815	0	0
Ocbimv22000170m	1458	1247.9	0.00893708	3
Ocbimv22000171m	636	427.454	0	0
Ocbimv22000172m	207	50.2106	3.74021	50.517
Ocbimv22000173m	150	25.0053	1.39653	9.39354
Ocbimv22000174m	276	95.7819	0	0
Ocbimv22000175m	2658	2447.9	0.244504	161
Ocbimv22000176m	213	53.634	0	0
Ocbimv22000177m	213	53.634	59.3987	856.968
Ocbimv22000178m	573	365.352	1.19049	117
Ocbimv22000180m	285	102.563	0.994037	27.4246
Ocbimv22000181m	150	25.0053	0.446008	3
Ocbimv22000182m	708	498.854	5.55183	745
Ocbimv22000183m	594	385.978	5.75512	597.536
Ocbimv22000184m	570	362.404	0.266706	26
Ocbimv22000185m	375	177.607	0.837245	40
Ocbimv22000186m	1683	1472.9	2.03935	808
Ocbimv22000187m	1602	1391.9	10.4082	3897
Ocbimv22000188m	1251	1040.9	0.0964293	27
Ocbimv22000189m	192	42.2211	0.440244	5
Ocbimv22000190m	153	25.9481	80.6595	563
Ocbimv22000192m	4824	4613.9	0.917717	1139
Ocbimv22000193m	159	28.0342	0	0
Ocbimv22000194m	603	394.846	0.239839	25.4739
Ocbimv22000195m	216	55.3829	0	0
Ocbimv22000197m	702	492.883	0.988054	131
Ocbimv22000198m	306	118.962	0.0624994	2
Ocbimv22000199m	330	138.651	0	0
Ocbimv22000200m	219	57.1755	94.6242	1455.32
Ocbimv22000201m	1692	1481.9	3.23685	1290.29
Ocbimv22000202m	228	62.6969	0.177881	3
Ocbimv22000203m	735	525.705	3.84819	544.183
Ocbimv22000204m	351	156.582	8.78441	370
Ocbimv22000205m	210	51.9155	824.986	11521
Ocbimv22000206m	390	191.054	924.565	47516
Ocbimv22000207m	228	62.6969	0.177881	3
Ocbimv22000208m	468	263.594	0.0605217	4.29135
Ocbimv22000209m	498	292.331	6.3298	497.75
Ocbimv22000210m	474	269.309	0.0414118	3
Ocbimv22000211m	297	111.817	108.168	3253.53
Ocbimv22000216m	14361	14150.9	7.66627	29182
Ocbimv22000224m	162	29.1297	2.55239	20
Ocbimv22000225m	165	30.278	0	0
Ocbimv22000226m	171	32.6325	6.72132	59
Ocbimv22000227m	285	102.563	0.221648	6.11507
Ocbimv22000228m	792	582.51	0.0290268	4.5483
Ocbimv22000229m	5640	5429.9	1.88602	2754.76
Ocbimv22000231m	996	786.066	0.397258	84
Ocbimv22000232m	4338	4127.9	0.271076	301
Ocbimv22000233m	1437	1226.9	0.275731	91
Ocbimv22000235m	489	283.681	7.44339	568
Ocbimv22000237m	321	131.191	12.4398	439
Ocbimv22000238m	3225	3014.9	7.402	6003
Ocbimv22000239m	1119	908.897	165.279	40409
Ocbimv22000241m	177	35.1375	0	0
Ocbimv22000242m	372	174.937	98.9003	4654
Ocbimv22000243m	945	735.145	6.96834	1378
Ocbimv22000244m	1419	1208.9	9.15467	2977
Ocbimv22000245m	396	196.476	0.908206	48
Ocbimv22000246m	156	26.9628	1.103	8
Ocbimv22000247m	1353	1142.9	2.60868	802
Ocbimv22000249m	726	516.749	14.3665	1997
Ocbimv22000251m	1305	1094.9	3.12708	921
Ocbimv22000252m	177	35.1375	0.574655	5.43157
Ocbimv22000253m	210	51.9155	2.09597	29.2704
Ocbimv22000255m	1374	1163.9	5.30528	1661
Ocbimv22000256m	1128	917.897	0.153901	38
Ocbimv22000257m	321	131.191	91.0741	3214
Ocbimv22000258m	231	64.5863	0.230235	4
Ocbimv22000260m	501	295.219	0	0
Ocbimv22000261m	1824	1613.9	6.10412	2650
Ocbimv22000262m	660	451.215	536.814	65156
Ocbimv22000263m	189	40.7282	1522.94	16685
Ocbimv22000264m	156	26.9628	6813.26	49416
Ocbimv22000265m	156	26.9628	5436.98	39434
Ocbimv22000266m	798	588.495	3.29747	522
Ocbimv22000267m	672	463.1	77.7138	9681
Ocbimv22000268m	582	374.194	12.5376	1262
Ocbimv22000269m	1905	1694.9	28.5181	13002
Ocbimv22000270m	960	750.13	105.316	21251
Ocbimv22000273m	1194	983.897	22.6022	5982
Ocbimv22000274m	1290	1079.9	0.729805	212
Ocbimv22000275m	225	60.8291	3.23905	53
Ocbimv22000276m	1746	1535.9	20.5228	8479
Ocbimv22000277m	1665	1454.9	27.3813	10716
Ocbimv22000278m	1341	1130.9	9.26341	2818
Ocbimv22000282m	219	57.1755	0.109756	1.68806
Ocbimv22000283m	732	522.717	9.11037	1281
Ocbimv22000284m	891	681.261	15.8575	2906
Ocbimv22000289m	2334	2123.9	23.955	13686
Ocbimv22000291m	1047	836.897	15.8403	3566
Ocbimv22000292m	516	309.701	0.432357	36.019
Ocbimv22000293m	420	218.495	0	0
Ocbimv22000294m	354	159.18	0.0693118	2.96786
Ocbimv22000295m	342	148.808	6.79509	272
Ocbimv22000298m	2622	2411.9	9.22329	5984
Ocbimv22000301m	2157	1946.9	0.567109	297
Ocbimv22000302m	444	240.9	0.108023	7
Ocbimv22000303m	3138	2927.9	12.0334	9477.47
Ocbimv22000304m	336	143.699	166.863	6450
Ocbimv22000305m	849	639.368	35.613	6125
Ocbimv22000306m	3819	3608.9	0.766393	744
Ocbimv22000307m	636	427.454	1.37369	157.952
Ocbimv22000308m	807	597.472	0	0
Ocbimv22000309m	1863	1652.9	0.00674728	3
Ocbimv22000311m	159	28.0342	0.610137	4.60111
Ocbimv22000312m	1503	1292.9	21.206	7375.13
Ocbimv22000313m	3198	2987.9	20.885	16786
Ocbimv22000317m	267	89.1388	0.125114	3
Ocbimv22000318m	192	42.2211	8.89292	101
Ocbimv22000319m	717	507.804	0.00732078	1
Ocbimv22000320m	2316	2105.9	2.82093	1598
Ocbimv22000321m	156	26.9628	24.1282	175
Ocbimv22000322m	2505	2294.9	34.9754	21591
Ocbimv22000324m	261	84.8333	0.262929	6
Ocbimv22000325m	573	365.352	0.0383858	3.77251
Ocbimv22000326m	216	55.3829	0.402744	6
Ocbimv22000327m	1299	1088.9	0.0204841	6
Ocbimv22000328m	1170	959.897	3.77988	976
Ocbimv22000329m	216	55.3829	2.81921	42
Ocbimv22000330m	207	50.2106	31.8366	430
Ocbimv22000331m	249	76.4671	26.205	539.022
Ocbimv22000332m	855	645.357	107.011	18577
Ocbimv22000333m	459	255.026	2.46352	169
Ocbimv22000334m	168	31.4415	13.4789	114
Ocbimv22000335m	213	53.634	2.01007	29
Ocbimv22000336m	1335	1124.9	0	0
Ocbimv22000337m	180	36.4941	0	0
Ocbimv22000338m	246	74.4169	0.999105	20
Ocbimv22000339m	159	28.0342	65.9054	497
Ocbimv22000340m	2781	2570.9	3.21264	2221.74
Ocbimv22000341m	354	159.18	0.0233541	1
Ocbimv22000342m	168	31.4415	1.88168	15.9146
Ocbimv22000343m	162	29.1297	0.682339	5.34666
Ocbimv22000344m	378	180.282	0.0824823	4
Ocbimv22000345m	216	55.3829	0	0
Ocbimv22000346m	168	31.4415	1.32861	11.237
Ocbimv22000347m	312	123.827	4.35544	145.076
Ocbimv22000348m	378	180.282	0.103103	5
Ocbimv22000349m	867	657.324	0.48072	85
Ocbimv22000350m	489	283.681	0.563496	43
Ocbimv22000352m	279	98.013	16.9921	448
Ocbimv22000353m	228	62.6969	14.1711	239
Ocbimv22000354m	270	91.3317	0.244221	6
Ocbimv22000355m	1032	821.897	0	0
Ocbimv22000356m	318	128.721	0.30781	10.6581
Ocbimv22000357m	222	58.9893	0.378121	6
Ocbimv22000358m	5670	5459.9	7.35687	10805
Ocbimv22000359m	1284	1073.9	47.0308	13586
Ocbimv22000360m	306	118.962	251.216	8039
Ocbimv22000361m	1017	806.897	24.8511	5394
Ocbimv22000363m	3156	2945.9	25.7005	20366
Ocbimv22000365m	243	72.3934	0.154055	3
Ocbimv22000366m	1353	1142.9	533.92	164146
Ocbimv22000367m	1296	1085.9	14.9947	4380
Ocbimv22000371m	513	306.81	29.8676	2465
Ocbimv22000373m	228	62.6969	0	0
Ocbimv22000374m	3408	3197.9	0.916041	788
Ocbimv22000375m	3006	2795.9	2.35212	1769
Ocbimv22000376m	192	42.2211	32.0497	364
Ocbimv22000377m	387	188.342	12.7903	648
Ocbimv22000378m	1263	1052.9	8.21606	2327
Ocbimv22000379m	168	31.4415	1.65531	14
Ocbimv22000380m	453	249.37	15.7872	1059
Ocbimv22000381m	216	55.3829	0.604115	9
Ocbimv22000382m	537	330.128	0.574303	51
Ocbimv22000383m	7848	7637.9	1.28786	2646
Ocbimv22000384m	249	76.4671	15.4599	318
Ocbimv22000385m	5595	5384.9	0.051777	75
Ocbimv22000386m	465	260.723	24.2207	1698.69
Ocbimv22000387m	558	350.626	0.646753	61
Ocbimv22000388m	1680	1469.9	3.68996	1459
Ocbimv22000392m	513	306.81	25.5547	2109.05
Ocbimv22000393m	6819	6608.9	0.283501	504
Ocbimv22000394m	330	138.651	1.13553	42.3514
Ocbimv22000395m	2049	1838.9	0.0667129	33
Ocbimv22000396m	234	66.5144	0	0
Ocbimv22000398m	2220	2009.9	10.0878	5454
Ocbimv22000399m	204	48.5493	244.011	3186.68
Ocbimv22000400m	852	642.363	0.0116018	2.00472
Ocbimv22000401m	381	182.97	0	0
Ocbimv22000402m	159	28.0342	2.1217	16
Ocbimv22000403m	216	55.3829	0.134248	2
Ocbimv22000404m	324	133.664	0	0
Ocbimv22000405m	5343	5132.9	0.22814	315
Ocbimv22000406m	180	36.4941	18.2341	179
Ocbimv22000407m	291	107.127	2.04742	59
Ocbimv22000408m	2697	2486.9	0.660767	442.032
Ocbimv22000409m	651	442.289	0.0532256	6.33248
Ocbimv22000410m	252	78.5353	0.234585	4.95578
Ocbimv22000411m	240	70.4143	0.218259	4.13409
Ocbimv22000412m	549	341.825	0.123874	11.3902
Ocbimv22000413m	336	143.699	3.07855	119
Ocbimv22000414m	264	86.968	1.36787	32
Ocbimv22000415m	1200	989.897	7.52219	2003
Ocbimv22000416m	873	663.304	19.7336	3521
Ocbimv22000419m	3075	2864.9	0.914815	705
Ocbimv22000421m	1125	914.897	108.352	26666
Ocbimv22000422m	771	561.575	9.14196	1381
Ocbimv22000423m	1170	959.897	126.258	32601
Ocbimv22000424m	411	210.185	5.73055	324
Ocbimv22000425m	1293	1082.9	0.15137	44.0935
Ocbimv22000426m	591	383.034	12.257	1262.9
Ocbimv22000427m	990	780.081	19.8944	4174.62
Ocbimv22000429m	789	579.52	0.414204	64.5698
Ocbimv22000430m	174	33.8676	309.431	2819
Ocbimv22000431m	705	495.869	51.8116	6911
Ocbimv22000432m	237	68.467	1.68319	31
Ocbimv22000433m	273	93.5388	0.635889	16
Ocbimv22000434m	729	519.732	0.269252	37.6432
Ocbimv22000435m	273	93.5388	0.635889	16
Ocbimv22000436m	273	93.5388	0.437173	11
Ocbimv22000438m	3225	3014.9	0.668313	542
Ocbimv22000440m	618	409.658	0.127046	14
Ocbimv22000441m	933	723.164	0.00514063	1
Ocbimv22000442m	210	51.9155	6.56427	91.6706
Ocbimv22000443m	2286	2075.9	5.1593	2881
Ocbimv22000444m	234	66.5144	19.8411	355
Ocbimv22000445m	3537	3326.9	0.82912	742
Ocbimv22000446m	342	148.808	389.638	15596.8
Ocbimv22000447m	306	118.962	27.4685	879
Ocbimv22000448m	267	89.1388	99.5077	2386
Ocbimv22000449m	276	95.7819	91.4418	2356
Ocbimv22000450m	822	612.431	62.8923	10361
Ocbimv22000451m	1320	1109.9	5.30214	1583
Ocbimv22000452m	171	32.6325	31.7839	279
Ocbimv22000453m	567	359.453	98.5297	9527
Ocbimv22000455m	591	383.034	15.024	1548
Ocbimv22000456m	177	35.1375	6.16993	58.3174
Ocbimv22000457m	531	324.276	0.0229281	2
Ocbimv22000458m	330	138.651	22.1468	826
Ocbimv22000459m	222	58.9893	2.20571	35
Ocbimv22000460m	192	42.2211	1.84902	21
Ocbimv22000461m	1710	1499.9	0.190846	77
Ocbimv22000462m	423	221.27	0	0
Ocbimv22000463m	249	76.4671	0.165997	3.41446
Ocbimv22000464m	423	221.27	82.2736	4897
Ocbimv22000465m	255	80.6256	0	0
Ocbimv22000466m	423	221.27	5.25865	313
Ocbimv22000467m	558	350.626	26.835	2531.01
Ocbimv22000468m	582	374.194	0	0
Ocbimv22000469m	1539	1328.9	8.36716	2991
Ocbimv22000470m	270	91.3317	21.212	521.135
Ocbimv22000471m	183	37.862	0.196372	2
Ocbimv22000472m	285	102.563	0	0
Ocbimv22000474m	1020	809.897	36.9091	8041
Ocbimv22000475m	180	36.4941	1.2224	12
Ocbimv22000476m	264	86.968	0	0
Ocbimv22000477m	2121	1910.9	0.0544721	28
Ocbimv22000478m	738	528.696	329.257	46826.1
Ocbimv22000479m	309	121.395	0	0
Ocbimv22000480m	375	177.607	0	0
Ocbimv22000485m	978	768.102	0.435589	90
Ocbimv22000489m	3564	3353.9	4.64077	4186.85
Ocbimv22000490m	369	172.284	8.69585	403
Ocbimv22000491m	189	40.7282	0	0
Ocbimv22000492m	588	380.095	3.55813	363.799
Ocbimv22000493m	1350	1139.9	7.7651	2381
Ocbimv22000494m	180	36.4941	129.065	1267
Ocbimv22000495m	3774	3563.9	4.09627	3927
Ocbimv22000497m	279	98.013	75.1749	1982
Ocbimv22000498m	264	86.968	1.63992	38.3644
Ocbimv22000500m	14979	14768.9	1.52311	6051
Ocbimv22000505m	219	57.1755	0	0
Ocbimv22000506m	201	46.9382	0	0
Ocbimv22000507m	186	39.2787	4.92152	52
Ocbimv22000508m	150	25.0053	309.935	2084.73
Ocbimv22000509m	969	759.118	0.51135	104.418
Ocbimv22000510m	348	153.983	0.609375	25.2408
Ocbimv22000511m	387	188.342	0.0197382	1
Ocbimv22000512m	1554	1343.9	3.19	1153.2
Ocbimv22000513m	900	690.241	0.0969448	18
Ocbimv22000514m	327	136.146	3.55607	130.233
Ocbimv22000515m	378	180.282	0	0
Ocbimv22000516m	171	32.6325	0	0
Ocbimv22000517m	693	483.95	5.8073	756
Ocbimv22000518m	1452	1241.9	12.4466	4158
Ocbimv22000521m	1050	839.897	11.3044	2554
Ocbimv22000523m	1071	860.897	171.609	39741
Ocbimv22000524m	312	123.827	360.652	12013
Ocbimv22000525m	2586	2375.9	0.222184	142
Ocbimv22000526m	582	374.194	34.1655	3439
Ocbimv22000527m	303	116.555	8.99439	282
Ocbimv22000528m	1692	1481.9	3.03292	1209
Ocbimv22000529m	1326	1115.9	0.0832854	25
Ocbimv22000532m	1107	896.897	38.7877	9358
Ocbimv22000533m	846	636.377	9.31749	1595
Ocbimv22000534m	207	50.2106	5.92308	80
Ocbimv22000535m	348	153.983	0.986766	40.8727
Ocbimv22000536m	648	439.321	9.04584	1069
Ocbimv22000537m	1857	1646.9	3.34981	1484
Ocbimv22000538m	282	100.276	0.0409962	1.10582
Ocbimv22000539m	168	31.4415	44.1021	373
Ocbimv22000540m	240	70.4143	0	0
Ocbimv22000541m	525	318.446	2.60328	223
Ocbimv22000542m	4944	4733.9	7.1572	9114
Ocbimv22000544m	480	275.05	37.7631	2794
Ocbimv22000545m	390	191.054	0.29187	15
Ocbimv22000546m	639	430.417	9.97812	1155.28
Ocbimv22000547m	192	42.2211	54.6782	621
Ocbimv22000548m	174	33.8676	39.9549	364
Ocbimv22000549m	273	93.5388	56.0377	1410
Ocbimv22000551m	519	312.599	0.249738	21
Ocbimv22000552m	618	409.658	44.1847	4869
Ocbimv22000554m	2106	1895.9	0.921587	470
Ocbimv22000555m	867	657.324	1.88895	334
Ocbimv22000557m	912	702.218	5.93983	1122
Ocbimv22000558m	795	585.501	27.5877	4345
Ocbimv22000559m	882	672.284	8.36641	1513
Ocbimv22000560m	1620	1409.9	8.24484	3126.92
Ocbimv22000561m	597	388.939	815.994	85372
Ocbimv22000562m	150	25.0053	9679.85	65110
Ocbimv22000563m	1527	1316.9	2.96408	1050
Ocbimv22000564m	567	359.453	1.42722	138
Ocbimv22000565m	2157	1946.9	7.82305	4097
Ocbimv22000566m	375	177.607	0.523278	25
Ocbimv22000567m	1146	935.897	30.8953	7778
Ocbimv22000569m	219	57.1755	25.3576	390
Ocbimv22000570m	1179	968.897	0.607568	158.35
Ocbimv22000571m	1866	1655.9	0.317887	141.596
Ocbimv22000572m	774	564.564	1.33671	203
Ocbimv22000573m	1197	986.897	0.150841	40.044
Ocbimv22000574m	819	609.436	0.490119	80.3482
Ocbimv22000575m	1209	998.897	0.846012	227.323
Ocbimv22000576m	1425	1214.9	0.426332	139.327
Ocbimv22000577m	243	72.3934	0	0
Ocbimv22000578m	600	391.897	0.174597	18.4059
Ocbimv22000579m	1146	935.897	2.20057	554
Ocbimv22000580m	1962	1751.9	3.94055	1857
Ocbimv22000581m	1026	815.897	0.232374	51
Ocbimv22000582m	309	121.395	0.307274	10.034
Ocbimv22000583m	162	29.1297	11.741	92
Ocbimv22000584m	336	143.699	0.439793	17
Ocbimv22000585m	249	76.4671	0.486159	10
Ocbimv22000586m	1842	1631.9	1.72447	757
Ocbimv22000588m	162	29.1297	12.2515	96
Ocbimv22000589m	414	212.958	9.25198	530
Ocbimv22000590m	1368	1157.9	5.44835	1697
Ocbimv22000591m	3177	2966.9	6.88021	5491
Ocbimv22000592m	258	82.7212	0	0
Ocbimv22000594m	2187	1976.9	0.733388	390
Ocbimv22000596m	348	153.983	0.217282	9
Ocbimv22000597m	288	104.843	1.98565	56
Ocbimv22000598m	1827	1616.9	0.13795	60
Ocbimv22000599m	351	156.582	0	0
Ocbimv22000600m	159	28.0342	0.132606	1
Ocbimv22000601m	1482	1271.9	0.0555335	19
Ocbimv22000602m	162	29.1297	0.382859	3
Ocbimv22000603m	159	28.0342	0.530426	4
Ocbimv22000604m	765	555.594	1.13079	169
Ocbimv22000605m	603	394.846	0.960341	102
Ocbimv22000606m	546	338.894	0.0550748	5.02069
Ocbimv22000607m	516	309.701	18.9773	1580.97
Ocbimv22000608m	627	418.548	7.78822	876.86
Ocbimv22000609m	615	406.695	8.65236	946.565
Ocbimv22000610m	345	151.39	0.196448	8
Ocbimv22000611m	1080	869.897	0.281956	65.9776
Ocbimv22000615m	426	224.056	12.3941	747
Ocbimv22000617m	189	40.7282	1.73425	19
Ocbimv22000619m	2904	2693.9	159.215	115375
Ocbimv22000620m	1755	1544.9	0.288758	120
Ocbimv22000621m	159	28.0342	2.51952	19
Ocbimv22000622m	417	215.724	1.22353	71
Ocbimv22000623m	2355	2144.9	0.68981	398
Ocbimv22000624m	726	516.749	4.28765	596
Ocbimv22000625m	2031	1820.9	9.53829	4672
Ocbimv22000626m	615	406.695	0	0
Ocbimv22000627m	288	104.843	1.91473	54
Ocbimv22000628m	168	31.4415	228.218	1930.19
Ocbimv22000629m	156	26.9628	0.137876	1
Ocbimv22000630m	186	39.2787	9.55911	101
Ocbimv22000632m	816	606.442	3.1018	506
Ocbimv22000633m	273	93.5388	5.84223	147
Ocbimv22000634m	723	513.766	0.0289433	4
Ocbimv22000635m	288	104.843	0.362586	10.2258
Ocbimv22000636m	1194	983.897	0.188918	50
Ocbimv22000637m	162	29.1297	367.735	2881.5
Ocbimv22000638m	1236	1025.9	4.06214	1121
Ocbimv22000639m	213	53.634	2.49525	36
Ocbimv22000640m	948	738.143	6.1443	1220
Ocbimv22000641m	405	204.678	0.435905	24
Ocbimv22000642m	1107	896.897	3.84644	928
Ocbimv22000643m	552	344.764	0.0107828	1
Ocbimv22000644m	375	177.607	0.479017	22.8854
Ocbimv22000645m	636	427.454	38.5098	4428
Ocbimv22000646m	726	516.749	157.557	21901
Ocbimv22000647m	570	362.404	0.092441	9.01165
Ocbimv22000648m	210	51.9155	87.1276	1216.75
Ocbimv22000649m	216	55.3829	0	0
Ocbimv22000650m	321	131.191	3.20205	113
Ocbimv22000651m	327	136.146	26.3962	966.703
Ocbimv22000652m	708	498.854	21.879	2935.95
Ocbimv22000653m	342	148.808	0	0
Ocbimv22000654m	165	30.278	127.761	1040.57
Ocbimv22000655m	333	141.178	1.60625	61
Ocbimv22000656m	1074	863.897	0.684249	159.009
Ocbimv22000658m	1002	791.897	5.7177	1217.97
Ocbimv22000659m	645	436.347	0.128248	15.0532
Ocbimv22000660m	534	327.195	0.0474059	4.17241
Ocbimv22000661m	156	26.9628	5.23927	38
Ocbimv22000662m	1875	1664.9	4.84982	2172
Ocbimv22000664m	426	224.056	0.453932	27.3587
Ocbimv22000665m	198	45.3254	1.47633	18
Ocbimv22000666m	285	102.563	0.507447	14
Ocbimv22000667m	2046	1835.9	1.73129	855
Ocbimv22000670m	2460	2249.9	0.118966	72
Ocbimv22000671m	225	60.8291	0.584274	9.56038
