Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000229m	5640	5438.09	1.9499	2749.84
Ocbimv22000231m	996	794.265	0.368976	76
Ocbimv22000232m	4338	4136.09	0.198582	213
Ocbimv22000233m	1437	1235.09	0.227916	73
Ocbimv22000235m	489	292.139	7.94615	602
Ocbimv22000237m	321	139.364	17.7085	640
Ocbimv22000238m	3225	3023.09	5.79868	4546
Ocbimv22000239m	1119	917.087	163.073	38783
Ocbimv22000241m	177	38.1404	0	0
Ocbimv22000242m	372	183.376	96.8781	4607
Ocbimv22000243m	945	743.377	7.73944	1492
Ocbimv22000244m	1419	1217.09	8.01901	2531
Ocbimv22000245m	396	204.933	1.11017	59
Ocbimv22000246m	156	28.4566	0.677543	5
Ocbimv22000247m	1353	1151.09	2.81398	840
Ocbimv22000249m	726	525.068	8.41626	1146
Ocbimv22000251m	1305	1103.09	5.83441	1669
Ocbimv22000252m	177	38.1404	0	0
Ocbimv22000253m	210	56.9719	2.59579	38.3513
Ocbimv22000255m	1374	1172.09	6.94511	2111
Ocbimv22000256m	1128	926.087	0.270653	65
Ocbimv22000257m	321	139.364	100.606	3636
Ocbimv22000258m	231	70.6125	0.273048	5
Ocbimv22000260m	501	303.648	0.0127944	1.00749
Ocbimv22000261m	1824	1622.09	8.03513	3380
Ocbimv22000262m	660	459.559	440.539	52502
Ocbimv22000263m	189	44.5605	1228.56	14197
Ocbimv22000264m	156	28.4566	5543.8	40911
Ocbimv22000265m	156	28.4566	5455.44	40259
Ocbimv22000266m	798	596.78	4.71047	729
Ocbimv22000267m	672	471.45	96.0165	11739
Ocbimv22000268m	582	382.555	16.6722	1654
Ocbimv22000269m	1905	1703.09	30.3945	13424
Ocbimv22000270m	960	758.353	86.7884	17068
Ocbimv22000273m	1194	992.087	29.4509	7577
Ocbimv22000274m	1290	1088.09	0.666261	188
Ocbimv22000275m	225	66.5937	1.50553	26
Ocbimv22000276m	1746	1544.09	21.9367	8784
Ocbimv22000277m	1665	1463.09	23.9445	9085
Ocbimv22000278m	1341	1139.09	7.94523	2347
Ocbimv22000282m	219	62.6874	0	0
Ocbimv22000283m	732	531.043	11.5021	1584
Ocbimv22000284m	891	689.523	16.7438	2994
Ocbimv22000289m	2334	2132.09	27.5868	15253
Ocbimv22000291m	1047	845.087	17.6223	3862
Ocbimv22000292m	516	318.152	0.896907	74
Ocbimv22000293m	420	226.946	0	0
Ocbimv22000294m	354	167.563	0	0
Ocbimv22000295m	342	157.161	5.52062	225
Ocbimv22000298m	2622	2420.09	10.6231	6667
Ocbimv22000301m	2157	1955.09	0.392533	199.018
Ocbimv22000302m	444	249.377	0.061852	4
Ocbimv22000303m	3138	2936.09	12.921	9838.14
Ocbimv22000304m	336	152.012	157.124	6194
Ocbimv22000305m	849	647.638	38.2136	6418
Ocbimv22000306m	3819	3617.09	2.12471	1993
Ocbimv22000307m	636	435.806	0.628226	71
Ocbimv22000308m	807	605.738	0	0
Ocbimv22000309m	1863	1661.09	0.00696433	3
Ocbimv22000311m	159	29.6971	0	0
Ocbimv22000312m	1503	1301.09	22.8269	7701.98
Ocbimv22000313m	3198	2996.09	23.1489	17986
Ocbimv22000317m	267	96.3878	0.280044	7
Ocbimv22000318m	192	46.2576	7.91937	95
Ocbimv22000319m	717	516.101	0	0
Ocbimv22000320m	2316	2114.09	4.03289	2211
Ocbimv22000321m	156	28.4566	18.8357	139
Ocbimv22000322m	2505	2303.09	31.2764	18680
Ocbimv22000324m	261	91.8761	0.0839417	2
Ocbimv22000325m	573	373.722	0.0424801	4.11703
Ocbimv22000326m	216	60.751	0.190422	3
Ocbimv22000327m	1299	1097.09	0.0246041	7
Ocbimv22000328m	1170	968.087	4.60064	1155
Ocbimv22000329m	216	60.751	0.126948	2
Ocbimv22000330m	207	55.1182	53.4502	764
Ocbimv22000331m	249	83.136	30.0008	646.803
Ocbimv22000332m	855	653.622	79.2968	13441
Ocbimv22000333m	459	263.506	1.56583	107
Ocbimv22000334m	168	33.7389	10.1721	89
Ocbimv22000335m	213	58.8419	0.327668	5
Ocbimv22000336m	1335	1133.09	0	0
Ocbimv22000337m	180	39.693	0.0971486	1
Ocbimv22000338m	246	80.9931	0.428494	9
Ocbimv22000339m	159	29.6971	78.2985	603
Ocbimv22000340m	2781	2579.09	3.53759	2366.05
Ocbimv22000341m	354	167.563	0.0690387	3
Ocbimv22000342m	168	33.7389	5.12911	44.8768
Ocbimv22000343m	162	30.9923	0.430571	3.46058
Ocbimv22000344m	378	188.711	0.020434	1
Ocbimv22000345m	216	60.751	0	0
Ocbimv22000346m	168	33.7389	0.523973	4.58447
Ocbimv22000347m	312	131.878	4.72547	161.609
Ocbimv22000348m	378	188.711	0.020434	1
Ocbimv22000349m	867	665.586	0.231743	40
Ocbimv22000350m	489	292.139	0.343189	26
Ocbimv22000352m	279	105.549	15.125	414
Ocbimv22000353m	228	68.5902	12.5932	224
Ocbimv22000354m	270	98.658	0.508114	13
Ocbimv22000355m	1032	830.087	0	0
Ocbimv22000356m	318	136.854	0.51661	18.3345
Ocbimv22000357m	222	64.634	0	0
Ocbimv22000358m	5670	5468.09	7.15782	10150
Ocbimv22000359m	1284	1082.09	40.0833	11248
Ocbimv22000360m	306	126.971	237.19	7810
Ocbimv22000361m	1017	815.087	20.9107	4420
Ocbimv22000363m	3156	2954.09	24.1385	18492
Ocbimv22000365m	243	78.879	0.586638	12
Ocbimv22000366m	1353	1151.09	394.814	117856
Ocbimv22000367m	1296	1094.09	21.1788	6009
Ocbimv22000371m	513	315.243	47.5344	3886
Ocbimv22000373m	228	68.5902	0	0
Ocbimv22000374m	3408	3206.09	0.731271	608
Ocbimv22000375m	3006	2804.09	2.98139	2168
Ocbimv22000376m	192	46.2576	33.5948	403
Ocbimv22000377m	387	196.77	15.7364	803
Ocbimv22000378m	1263	1061.09	9.17979	2526
Ocbimv22000379m	168	33.7389	0.571465	5
Ocbimv22000380m	453	257.835	17.7376	1186
Ocbimv22000381m	216	60.751	1.01559	16
Ocbimv22000382m	537	338.516	1.32138	116
Ocbimv22000383m	7848	7646.09	1.69504	3361
Ocbimv22000384m	249	83.136	19.3418	417
Ocbimv22000385m	5595	5393.09	0.0503071	70.3584
Ocbimv22000386m	465	269.199	26.0369	1817.66
Ocbimv22000387m	558	359.01	2.24486	209
Ocbimv22000388m	1680	1478.09	6.44388	2470
Ocbimv22000392m	513	315.243	26.5104	2167.26
Ocbimv22000393m	6819	6617.09	0.495922	851
Ocbimv22000394m	330	146.904	1.13532	43.2513
Ocbimv22000395m	2049	1847.09	0.0584549	28
Ocbimv22000396m	234	72.6607	0.0530702	1
Ocbimv22000398m	2220	2018.09	7.44631	3897
Ocbimv22000399m	204	53.2824	249.457	3446.9
Ocbimv22000400m	852	650.632	0.0118535	2
Ocbimv22000401m	381	191.391	0	0
Ocbimv22000402m	159	29.6971	1.94772	15
Ocbimv22000403m	216	60.751	0	0
Ocbimv22000404m	324	141.862	0	0
Ocbimv22000405m	5343	5141.09	0.0105008	14
Ocbimv22000406m	180	39.693	24.7729	255
Ocbimv22000407m	291	114.926	2.08029	62
Ocbimv22000408m	2697	2495.09	0.330553	213.883
Ocbimv22000409m	651	450.641	0.0708904	8.28452
Ocbimv22000410m	252	85.2969	0	0
Ocbimv22000411m	240	76.7878	0.204708	4.0764
Ocbimv22000412m	549	350.211	0.0669271	6.07829
Ocbimv22000413m	336	152.012	3.80508	150
Ocbimv22000414m	264	94.1228	2.70396	66
Ocbimv22000415m	1200	998.087	11.1308	2881
Ocbimv22000416m	873	671.575	30.6503	5338
Ocbimv22000419m	3075	2873.09	1.53945	1147
Ocbimv22000421m	1125	923.087	92.5423	22153
Ocbimv22000422m	771	569.887	7.29425	1078
Ocbimv22000423m	1170	968.087	67.4362	16930
Ocbimv22000424m	411	218.642	7.05465	400
Ocbimv22000425m	1293	1091.09	0.116717	33.0251
Ocbimv22000426m	591	391.408	12.3125	1249.76
Ocbimv22000427m	990	788.286	28.8272	5893
Ocbimv22000429m	789	587.818	0.373923	57
Ocbimv22000430m	174	36.6229	307.77	2923
Ocbimv22000431m	705	504.171	51.4969	6733
Ocbimv22000432m	237	74.7224	1.49657	29
Ocbimv22000433m	273	100.943	0.305608	8
Ocbimv22000434m	729	528.055	0.330591	45.271
Ocbimv22000435m	273	100.943	0.534815	14
Ocbimv22000436m	273	100.943	0.114603	3
Ocbimv22000438m	3225	3023.09	0.95029	745
Ocbimv22000440m	618	418.011	0.119924	13
Ocbimv22000441m	933	731.41	0	0
Ocbimv22000442m	210	56.9719	0.894435	13.2147
Ocbimv22000443m	2286	2084.09	5.46939	2956
Ocbimv22000444m	234	72.6607	20.5382	387
Ocbimv22000445m	3537	3335.09	1.37707	1191
Ocbimv22000446m	342	157.161	287.297	11709.1
Ocbimv22000447m	306	126.971	37.1426	1223
Ocbimv22000448m	267	96.3878	96.1751	2404
Ocbimv22000449m	276	103.238	99.3182	2659
Ocbimv22000450m	822	620.703	39.1325	6299
Ocbimv22000451m	1320	1118.09	4.3559	1263
Ocbimv22000452m	171	35.1796	24.6628	225
Ocbimv22000453m	567	367.827	83.0923	7926
Ocbimv22000455m	591	391.408	14.5611	1478
Ocbimv22000456m	177	38.1404	42.1479	416.88
Ocbimv22000457m	531	332.685	0.0463636	4
Ocbimv22000458m	330	146.904	31.2629	1191
Ocbimv22000459m	222	64.634	3.87795	65
Ocbimv22000460m	192	46.2576	2.50085	30
Ocbimv22000461m	1710	1508.09	0.268481	105
Ocbimv22000462m	423	229.725	0	0
Ocbimv22000463m	249	83.136	0.0657435	1.4174
Ocbimv22000464m	423	229.725	134.521	8014
Ocbimv22000465m	255	87.4782	0	0
Ocbimv22000466m	423	229.725	0.621074	37
Ocbimv22000467m	558	359.01	18.9256	1762
Ocbimv22000468m	582	382.555	0	0
Ocbimv22000469m	1539	1337.09	9.37002	3249
Ocbimv22000470m	270	98.658	6.57791	168.295
Ocbimv22000471m	183	41.2557	0.841218	9
Ocbimv22000472m	285	110.211	0	0
Ocbimv22000474m	1020	818.087	38.0857	8080
Ocbimv22000475m	180	39.693	0.971486	10
Ocbimv22000476m	264	94.1228	0	0
Ocbimv22000477m	2121	1919.09	0.134626	67
Ocbimv22000478m	738	537.022	124.81	17381.6
Ocbimv22000479m	309	129.411	0	0
Ocbimv22000480m	375	186.035	0.0207279	1
Ocbimv22000485m	978	776.323	0.0248358	5
Ocbimv22000489m	3564	3362.09	4.45654	3885.58
Ocbimv22000490m	369	180.722	7.36138	345
Ocbimv22000491m	189	44.5605	0	0
Ocbimv22000492m	588	388.454	2.9188	294.031
Ocbimv22000493m	1350	1148.09	10.0393	2989
Ocbimv22000494m	180	39.693	138.242	1423
Ocbimv22000495m	3774	3572.09	10.5209	9746
Ocbimv22000497m	279	105.549	182.268	4989
Ocbimv22000498m	264	94.1228	1.53779	37.5354
Ocbimv22000500m	14979	14777.1	2.43312	9324
Ocbimv22000505m	219	62.6874	0.18454	3
Ocbimv22000506m	201	51.4799	0.599243	8
Ocbimv22000507m	186	42.8897	2.24769	25
Ocbimv22000508m	150	26.1399	344.948	2338.33
Ocbimv22000509m	969	767.338	0.491115	97.7282
Ocbimv22000510m	348	162.34	0.91244	38.413
Ocbimv22000511m	387	196.77	0.0788667	4.02442
Ocbimv22000512m	1554	1352.09	3.74712	1313.87
Ocbimv22000513m	900	698.507	0.0883282	16
Ocbimv22000514m	327	144.374	2.73401	102.362
Ocbimv22000515m	378	188.711	0	0
Ocbimv22000516m	171	35.1796	0	0
Ocbimv22000517m	693	492.267	7.67672	980
Ocbimv22000518m	1452	1250.09	10.6483	3452
Ocbimv22000521m	1050	848.087	8.83907	1944
Ocbimv22000523m	1071	869.087	79.4796	17913
Ocbimv22000524m	312	131.878	178.832	6116
Ocbimv22000525m	2586	2384.09	0.113221	70
Ocbimv22000526m	582	382.555	24.5143	2432
Ocbimv22000527m	303	124.521	8.3303	269
Ocbimv22000528m	1692	1490.09	6.35834	2457
Ocbimv22000529m	1326	1124.09	0.00686089	2
Ocbimv22000532m	1107	905.087	31.3786	7365
Ocbimv22000533m	846	644.644	15.0023	2508
Ocbimv22000534m	207	55.1182	8.74512	125
Ocbimv22000535m	348	162.34	1.18103	49.7204
Ocbimv22000536m	648	447.671	13.1273	1524
Ocbimv22000537m	1857	1655.09	3.7534	1611
Ocbimv22000538m	282	107.873	0	0
Ocbimv22000539m	168	33.7389	37.3738	327
Ocbimv22000540m	240	76.7878	0	0
Ocbimv22000541m	525	326.871	2.17066	184
Ocbimv22000542m	4944	4742.09	8.54641	10510
Ocbimv22000544m	480	283.522	45.753	3364
Ocbimv22000545m	390	199.488	0.347941	18
Ocbimv22000546m	639	438.775	10.2707	1168.67
Ocbimv22000547m	192	46.2576	42.3478	508
Ocbimv22000548m	174	36.6229	38.0106	361
Ocbimv22000549m	273	100.943	54.2073	1419
Ocbimv22000551m	519	321.059	0.0840744	7
Ocbimv22000552m	618	418.011	63.0063	6830
Ocbimv22000554m	2106	1904.09	0.767543	379
Ocbimv22000555m	867	665.586	1.92926	333
Ocbimv22000557m	912	710.46	4.35839	803
Ocbimv22000558m	795	593.791	33.1652	5107
Ocbimv22000559m	882	680.552	7.9213	1398
Ocbimv22000560m	1620	1418.09	12.0579	4434.31
Ocbimv22000561m	597	397.312	641.001	66045
Ocbimv22000562m	150	26.1399	8020.15	54367
Ocbimv22000563m	1527	1325.09	3.34369	1149
Ocbimv22000564m	567	367.827	1.88703	180
Ocbimv22000565m	2157	1955.09	9.49884	4816
Ocbimv22000566m	375	186.035	0.787662	38
Ocbimv22000567m	1146	944.087	39.3419	9632
Ocbimv22000569m	219	62.6874	16.8547	274
Ocbimv22000570m	1179	977.087	0.92723	234.947
Ocbimv22000571m	1866	1664.09	0.553726	238.957
Ocbimv22000572m	774	572.875	1.8578	276
Ocbimv22000573m	1197	995.087	0.197633	51
Ocbimv22000574m	819	617.707	0.632821	101.371
Ocbimv22000575m	1209	1007.09	0.513231	134.039
Ocbimv22000576m	1425	1223.09	0.699916	222
Ocbimv22000577m	243	78.879	0	0
Ocbimv22000578m	600	400.265	0.206842	21.4702
Ocbimv22000579m	1146	944.087	2.05859	504
Ocbimv22000580m	1962	1760.09	3.31917	1515
Ocbimv22000581m	1026	824.087	0.243322	52
Ocbimv22000582m	309	129.411	0.243728	8.17945
Ocbimv22000583m	162	30.9923	8.21183	66
Ocbimv22000584m	336	152.012	0.583445	23
Ocbimv22000585m	249	83.136	0.695749	15
Ocbimv22000586m	1842	1640.09	5.19843	2211
Ocbimv22000588m	162	30.9923	28.1193	226
Ocbimv22000589m	414	221.406	24.8185	1425
Ocbimv22000590m	1368	1166.09	4.19313	1268
Ocbimv22000591m	3177	2975.09	7.22726	5576
Ocbimv22000592m	258	89.6643	0	0
Ocbimv22000594m	2187	1985.09	0.718741	370
Ocbimv22000596m	348	162.34	0.237534	10
Ocbimv22000597m	288	112.561	2.1925	64
Ocbimv22000598m	1827	1625.09	0.090169	38
Ocbimv22000599m	351	164.948	0	0
Ocbimv22000600m	159	29.6971	0	0
Ocbimv22000601m	1482	1280.09	0.0451858	15
Ocbimv22000602m	162	30.9923	0	0
Ocbimv22000603m	159	29.6971	0.389545	3
Ocbimv22000604m	765	563.912	0.300879	44
Ocbimv22000605m	603	403.224	0.210391	22
Ocbimv22000606m	546	347.28	0.0424976	3.8273
Ocbimv22000607m	516	318.152	52.6009	4339.88
Ocbimv22000608m	627	426.9	18.0833	2001.95
Ocbimv22000609m	615	415.067	22.3895	2409.97
Ocbimv22000610m	345	159.753	0.193104	8
Ocbimv22000611m	1080	878.087	0.347657	79.166
Ocbimv22000615m	426	232.513	13.8149	833
Ocbimv22000617m	189	44.5605	1.03844	12
Ocbimv22000619m	2904	2702.09	116.672	81755
Ocbimv22000620m	1755	1553.09	0.3625	146
Ocbimv22000621m	159	29.6971	3.89545	30
Ocbimv22000622m	417	224.174	1.11809	65
Ocbimv22000623m	2355	2153.09	0.816683	456
Ocbimv22000624m	726	525.068	4.75894	648
Ocbimv22000625m	2031	1829.09	6.47435	3071
Ocbimv22000626m	615	415.067	0	0
Ocbimv22000627m	288	112.561	2.80915	82
Ocbimv22000628m	168	33.7389	281.101	2459.47
Ocbimv22000629m	156	28.4566	0	0
Ocbimv22000630m	186	42.8897	14.4751	161
Ocbimv22000632m	816	614.715	0.0439112	7
Ocbimv22000633m	273	100.943	0.382011	10
Ocbimv22000634m	723	522.078	0.0073861	1
Ocbimv22000635m	288	112.561	0.511209	14.9224
Ocbimv22000636m	1194	992.087	0.241118	62.0338
Ocbimv22000637m	162	30.9923	321.999	2587.97
Ocbimv22000638m	1236	1034.09	6.89481	1848.97
Ocbimv22000639m	213	58.8419	1.83494	28
Ocbimv22000640m	948	746.37	7.02643	1360
Ocbimv22000641m	405	213.134	0.21711	12
Ocbimv22000642m	1107	905.087	7.29823	1713
Ocbimv22000643m	552	353.144	0	0
Ocbimv22000644m	375	186.035	0.529822	25.5608
Ocbimv22000645m	636	435.806	49.0901	5548
Ocbimv22000646m	726	525.068	105.747	14399
Ocbimv22000647m	570	370.776	0.0104212	1.00202
Ocbimv22000648m	210	56.9719	78.3969	1158.27
Ocbimv22000649m	216	60.751	0	0
Ocbimv22000650m	321	139.364	1.21746	44
Ocbimv22000651m	327	144.374	20.3498	761.905
Ocbimv22000652m	708	507.148	19.6502	2584.36
Ocbimv22000653m	342	157.161	0	0
Ocbimv22000654m	165	32.3544	117.634	987
Ocbimv22000655m	333	149.45	1.67714	65
Ocbimv22000656m	1074	872.087	0.857813	194
Ocbimv22000658m	1002	800.087	4.85818	1008
Ocbimv22000659m	645	444.703	0.0956869	11.035
Ocbimv22000660m	534	335.599	0.0496671	4.32254
Ocbimv22000661m	156	28.4566	2.30365	17
Ocbimv22000662m	1875	1673.09	5.97172	2591
Ocbimv22000664m	426	232.513	0.217055	13.0878
Ocbimv22000665m	198	49.7209	0.465332	6
Ocbimv22000666m	285	110.211	0.104965	3
Ocbimv22000667m	2046	1844.09	1.58712	759
Ocbimv22000670m	2460	2258.09	0.0204923	12
Ocbimv22000671m	225	66.5937	0.864662	14.9324
Ocbimv22000672m	159	29.6971	1.29848	10
