Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000172m	207	72.0865	3.74947	54.2057
Ocbimv22000173m	150	35.5242	0.119959	0.854628
Ocbimv22000174m	276	126.887	0	0
Ocbimv22000175m	2658	2494.82	0.339773	170
Ocbimv22000176m	213	76.4601	0	0
Ocbimv22000177m	213	76.4601	23.1747	355.361
Ocbimv22000178m	573	410.974	1.71074	141
Ocbimv22000180m	285	134.636	0.416809	11.2543
Ocbimv22000181m	150	35.5242	0	0
Ocbimv22000182m	708	545.478	9.57995	1048
Ocbimv22000183m	594	431.844	5.50776	477.004
Ocbimv22000184m	570	407.994	0.207766	17
Ocbimv22000185m	375	216.86	2.0234	88
Ocbimv22000186m	1683	1519.82	2.95277	900
Ocbimv22000187m	1602	1438.82	9.69661	2798
Ocbimv22000188m	1251	1087.82	0.0641726	14
Ocbimv22000189m	192	61.4959	0.405418	5
Ocbimv22000190m	153	37.1654	56.0811	418
Ocbimv22000192m	4824	4660.82	1.79518	1678
Ocbimv22000193m	159	40.5812	0	0
Ocbimv22000194m	603	440.811	0.136008	12.0237
Ocbimv22000195m	216	78.6796	0	0
Ocbimv22000197m	702	539.495	1.07214	116
Ocbimv22000198m	306	153.114	0	0
Ocbimv22000199m	330	174.775	0	0
Ocbimv22000200m	219	80.9131	65.6111	1064.68
Ocbimv22000201m	1692	1528.82	7.6699	2351.62
Ocbimv22000202m	228	87.7572	0	0
Ocbimv22000203m	735	572.409	9.97691	1145.31
Ocbimv22000204m	351	194.229	12.9645	505
Ocbimv22000205m	210	74.2628	412.198	6139
Ocbimv22000206m	390	231.204	532.719	24701
Ocbimv22000207m	228	87.7572	2.44323	43
Ocbimv22000208m	468	307.081	0.250739	15.4417
Ocbimv22000209m	498	336.616	16.8712	1138.94
Ocbimv22000210m	474	312.967	0.0477971	3
Ocbimv22000211m	297	145.121	86.2765	2510.98
Ocbimv22000216m	14361	14197.8	18.5365	52780
Ocbimv22000224m	162	42.3439	0.94206	8
Ocbimv22000225m	165	44.1512	0.56929	5.04077
Ocbimv22000226m	171	47.8048	12.2038	117
Ocbimv22000227m	285	134.636	0.192487	5.19737
Ocbimv22000228m	792	629.283	0.0246355	3.10905
Ocbimv22000229m	5640	5476.82	1.49628	1643.47
Ocbimv22000231m	996	832.934	0.257417	43
Ocbimv22000232m	4338	4174.82	0.265152	222
Ocbimv22000233m	1437	1273.82	0.191808	49
Ocbimv22000235m	489	327.745	10.2238	672
Ocbimv22000237m	321	166.597	19.5445	653
Ocbimv22000238m	3225	3061.82	5.23414	3214
Ocbimv22000239m	1119	955.821	245.517	47063
Ocbimv22000241m	177	51.5622	0	0
Ocbimv22000242m	372	214.008	134.439	5770
Ocbimv22000243m	945	782.055	10.4374	1637
Ocbimv22000244m	1419	1255.82	7.84582	1976
Ocbimv22000245m	396	236.965	1.07316	51
Ocbimv22000246m	156	38.8528	0.513353	4
Ocbimv22000247m	1353	1189.82	2.96709	708
Ocbimv22000249m	726	563.435	8.74364	988
Ocbimv22000251m	1305	1141.82	6.46749	1481
Ocbimv22000252m	177	51.5622	0.205349	2.12347
Ocbimv22000253m	210	74.2628	2.38492	35.5194
Ocbimv22000255m	1374	1210.82	9.05987	2200
Ocbimv22000256m	1128	964.821	0.160212	31
Ocbimv22000257m	321	166.597	133.998	4477
Ocbimv22000258m	231	90.0928	0.221385	4
Ocbimv22000260m	501	339.581	0.0881021	6
Ocbimv22000261m	1824	1660.82	10.8143	3602
Ocbimv22000262m	660	497.636	1041.09	103901
Ocbimv22000263m	189	59.4509	1900.39	22658
Ocbimv22000264m	156	38.8528	6776.01	52798
Ocbimv22000265m	156	38.8528	5572.71	43422
Ocbimv22000266m	798	635.275	5.28241	673
Ocbimv22000267m	672	509.597	93.0535	9510
Ocbimv22000268m	582	419.914	31.9426	2690
Ocbimv22000269m	1905	1741.82	33.7197	11779
Ocbimv22000270m	960	797.027	85.7904	13713
Ocbimv22000273m	1194	1030.82	32.6464	6749
Ocbimv22000274m	1290	1126.82	0.827496	187
Ocbimv22000275m	225	85.4553	2.39235	41
Ocbimv22000276m	1746	1582.82	21.9857	6979
Ocbimv22000277m	1665	1501.82	25.3628	7639
Ocbimv22000278m	1341	1177.82	14.2669	3370
Ocbimv22000282m	219	80.9131	0	0
Ocbimv22000283m	732	569.42	10.5257	1202
Ocbimv22000284m	891	728.165	16.866	2463
Ocbimv22000289m	2334	2170.82	34.4729	15008
Ocbimv22000291m	1047	883.821	22.6009	4006
Ocbimv22000292m	516	354.417	2.57008	182.677
Ocbimv22000293m	420	260.141	0	0
Ocbimv22000294m	354	197.031	0	0
Ocbimv22000295m	342	185.85	5.74156	214
Ocbimv22000298m	2622	2458.82	22.5384	11114
Ocbimv22000301m	2157	1993.82	0.442748	177.037
Ocbimv22000302m	444	283.534	0.175863	10
Ocbimv22000303m	3138	2974.82	17.4685	10421.7
Ocbimv22000304m	336	180.293	187.844	6792
Ocbimv22000305m	849	686.223	29.8645	4110
Ocbimv22000306m	3819	3655.82	1.86041	1364
Ocbimv22000307m	636	473.699	1.25263	119
Ocbimv22000308m	807	644.263	0.00878427	1.13498
Ocbimv22000309m	1863	1699.82	0.0704023	24
Ocbimv22000311m	159	40.5812	1.29321	10.5248
Ocbimv22000312m	1503	1339.82	27.7585	7458.72
Ocbimv22000313m	3198	3034.82	27.0969	16492
Ocbimv22000317m	267	119.259	0	0
Ocbimv22000318m	192	61.4959	7.05427	87
Ocbimv22000319m	717	554.457	0	0
Ocbimv22000320m	2316	2152.82	5.14654	2222
Ocbimv22000321m	156	38.8528	13.9889	109
Ocbimv22000322m	2505	2341.82	42.291	19862
Ocbimv22000324m	261	114.241	0.0872947	2
Ocbimv22000325m	573	410.974	0.016235	1.3381
Ocbimv22000326m	216	78.6796	0	0
Ocbimv22000327m	1299	1135.82	0.0219502	5
Ocbimv22000328m	1170	1006.82	5.71026	1153
Ocbimv22000329m	216	78.6796	0.190124	3
Ocbimv22000330m	207	72.0865	44.6846	646
Ocbimv22000331m	249	104.421	41.4262	867.525
Ocbimv22000332m	855	692.214	195.767	27177
Ocbimv22000333m	459	298.252	7.65703	458
Ocbimv22000334m	168	45.9684	20.2844	187
Ocbimv22000335m	213	76.4601	0.0652145	1
Ocbimv22000336m	1335	1171.82	0	0
Ocbimv22000337m	180	53.4989	0	0
Ocbimv22000338m	246	101.997	0.391094	8
Ocbimv22000339m	159	40.5812	35.2644	287
Ocbimv22000340m	2781	2617.82	4.82741	2534.4
Ocbimv22000341m	354	197.031	0	0
Ocbimv22000342m	168	45.9684	1.99127	18.3574
Ocbimv22000343m	162	42.3439	0.139793	1.18712
Ocbimv22000344m	378	219.72	0	0
Ocbimv22000345m	216	78.6796	0	0
Ocbimv22000346m	168	45.9684	0.655219	6.04041
Ocbimv22000347m	312	158.474	6.0926	193.635
Ocbimv22000348m	378	219.72	0	0
Ocbimv22000349m	867	704.196	0.651438	92
Ocbimv22000350m	489	327.745	0.212996	14
Ocbimv22000352m	279	129.454	36.361	944
Ocbimv22000353m	228	87.7572	28.4665	501
Ocbimv22000354m	270	121.784	0.0818878	2
Ocbimv22000355m	1032	868.821	0	0
Ocbimv22000356m	318	163.888	0.68152	22.3999
Ocbimv22000357m	222	83.1678	0.239819	4
Ocbimv22000358m	5670	5506.82	10.7426	11864
Ocbimv22000359m	1284	1120.82	36.8672	8287
Ocbimv22000360m	306	153.114	240.923	7398
Ocbimv22000361m	1017	853.821	22.0868	3782
Ocbimv22000363m	3156	2992.82	30.5694	18348
Ocbimv22000365m	243	99.5697	0.150236	3
Ocbimv22000366m	1353	1189.82	788.269	188095
Ocbimv22000367m	1296	1132.82	29.4824	6698
Ocbimv22000371m	513	351.451	50.5084	3560
Ocbimv22000373m	228	87.7572	0	0
Ocbimv22000374m	3408	3244.82	2.78603	1813
Ocbimv22000375m	3006	2842.82	6.01446	3429
Ocbimv22000376m	192	61.4959	43.4608	536
Ocbimv22000377m	387	228.322	22.0136	1008
Ocbimv22000378m	1263	1099.82	14.0682	3103
Ocbimv22000379m	168	45.9684	2.71181	25
Ocbimv22000380m	453	292.344	18.1991	1067
Ocbimv22000381m	216	78.6796	0.760498	12
Ocbimv22000382m	537	375.213	0.637885	48
Ocbimv22000383m	7848	7684.82	1.17637	1813
Ocbimv22000384m	249	104.421	10.3145	216
Ocbimv22000385m	5595	5431.82	0.00826183	9
Ocbimv22000386m	465	304.148	24.5793	1499.26
Ocbimv22000387m	558	396.062	1.38487	110
Ocbimv22000388m	1680	1516.82	8.00796	2436
Ocbimv22000392m	513	351.451	34.8262	2454.67
Ocbimv22000393m	6819	6655.82	0.619559	827
Ocbimv22000394m	330	174.775	0.51381	18.0095
Ocbimv22000395m	2049	1885.82	0.118985	45
Ocbimv22000396m	234	92.448	0	0
Ocbimv22000398m	2220	2056.82	7.01829	2895
Ocbimv22000399m	204	69.9383	207.197	2906.16
Ocbimv22000400m	852	689.219	0	0
Ocbimv22000401m	381	222.579	0	0
Ocbimv22000402m	159	40.5812	1.47447	12
Ocbimv22000403m	216	78.6796	0	0
Ocbimv22000404m	324	169.312	0	0
Ocbimv22000405m	5343	5179.82	0.206005	214
Ocbimv22000406m	180	53.4989	8.38835	90
Ocbimv22000407m	291	139.856	1.24786	35
Ocbimv22000408m	2697	2533.82	0.216669	110.101
Ocbimv22000409m	651	488.656	0.0102064	1.00022
Ocbimv22000410m	252	106.854	0.186891	4.00498
Ocbimv22000411m	240	97.1927	0	0
Ocbimv22000412m	549	387.12	0	0
Ocbimv22000413m	336	180.293	3.18052	115
Ocbimv22000414m	264	116.75	1.66566	39
Ocbimv22000415m	1200	1036.82	14.4181	2998
Ocbimv22000416m	873	710.191	38.0683	5422
Ocbimv22000419m	3075	2911.82	2.06177	1204
Ocbimv22000421m	1125	961.821	142.079	27406
Ocbimv22000422m	771	608.33	11.4016	1391
Ocbimv22000423m	1170	1006.82	90.3588	18245
Ocbimv22000424m	411	251.42	9.10315	459
Ocbimv22000425m	1293	1129.82	0.0973594	22.0602
Ocbimv22000426m	591	428.862	11.0674	951.881
Ocbimv22000427m	990	826.96	46.9017	7778.46
Ocbimv22000429m	789	626.288	0.644897	81
Ocbimv22000430m	174	49.6651	277.301	2762
Ocbimv22000431m	705	542.485	62.7603	6828
Ocbimv22000432m	237	94.8196	0.999158	19
Ocbimv22000433m	273	124.326	0.160427	4
Ocbimv22000434m	729	566.428	0.410394	46.6194
Ocbimv22000435m	273	124.326	0.160427	4
Ocbimv22000436m	273	124.326	0.441174	11
Ocbimv22000438m	3225	3061.82	1.60574	986
Ocbimv22000440m	618	455.754	0.185993	17
Ocbimv22000441m	933	770.068	0	0
Ocbimv22000442m	210	74.2628	4.486	66.8116
Ocbimv22000443m	2286	2122.82	6.07662	2587
Ocbimv22000444m	234	92.448	14.2392	264
Ocbimv22000445m	3537	3373.82	1.26955	859
Ocbimv22000446m	342	185.85	378.46	14106
Ocbimv22000447m	306	153.114	49.9237	1533
Ocbimv22000448m	267	119.259	103.524	2476
Ocbimv22000449m	276	126.887	108.971	2773
Ocbimv22000450m	822	659.249	36.3205	4802
Ocbimv22000451m	1320	1156.82	4.91811	1141
Ocbimv22000452m	171	47.8048	15.8545	152
Ocbimv22000453m	567	405.013	85.6141	6954
Ocbimv22000455m	591	428.862	19.4982	1677
Ocbimv22000456m	177	51.5622	3.38466	35
Ocbimv22000457m	531	369.27	0	0
Ocbimv22000458m	330	174.775	21.6827	760
Ocbimv22000459m	222	83.1678	3.29751	55
Ocbimv22000460m	192	61.4959	2.67576	33
Ocbimv22000461m	1710	1546.82	0.26111	81
Ocbimv22000462m	423	263.061	0.0189811	1.00138
Ocbimv22000463m	249	104.421	0.0560942	1.17469
Ocbimv22000464m	423	263.061	415.757	21934
Ocbimv22000465m	255	109.311	0.0456156	1
Ocbimv22000466m	423	263.061	2.25564	119
Ocbimv22000467m	558	396.062	19.2576	1529.63
Ocbimv22000468m	582	419.914	0	0
Ocbimv22000469m	1539	1375.82	9.77095	2696
Ocbimv22000470m	270	121.784	2.08528	50.9301
Ocbimv22000471m	183	55.4653	0.269699	3
Ocbimv22000472m	285	134.636	0	0
Ocbimv22000474m	1020	856.821	62.8744	10804
Ocbimv22000475m	180	53.4989	0.186408	2
Ocbimv22000476m	264	116.75	0	0
Ocbimv22000477m	2121	1957.82	0.12989	51
Ocbimv22000478m	738	575.397	137.289	15842.5
Ocbimv22000479m	309	155.794	0	0
Ocbimv22000480m	375	216.86	0	0
Ocbimv22000485m	978	814.989	0.991156	162
Ocbimv22000489m	3564	3400.82	7.05217	4809.81
Ocbimv22000490m	369	211.167	10.7203	454
Ocbimv22000491m	189	59.4509	0	0
Ocbimv22000492m	588	425.881	2.05686	175.677
Ocbimv22000493m	1350	1186.82	10.0665	2396
Ocbimv22000494m	180	53.4989	120.233	1290
Ocbimv22000495m	3774	3610.82	8.47894	6140
Ocbimv22000497m	279	129.454	87.0122	2259
Ocbimv22000498m	264	116.75	0.617085	14.4485
Ocbimv22000500m	14979	14815.8	1.82412	5420
Ocbimv22000505m	219	80.9131	0.0616255	1
Ocbimv22000506m	201	67.8057	0.147076	2
Ocbimv22000507m	186	57.4428	1.47568	17
Ocbimv22000508m	150	35.5242	557.017	3968.38
Ocbimv22000509m	969	806.011	0.637582	103.062
Ocbimv22000510m	348	191.44	0.308968	11.8623
Ocbimv22000511m	387	228.322	0.0655167	3
Ocbimv22000512m	1554	1390.82	5.25298	1465.2
Ocbimv22000513m	900	737.143	0.0811724	12
Ocbimv22000514m	327	172.045	2.76575	95.4282
Ocbimv22000515m	378	219.72	0	0
Ocbimv22000516m	171	47.8048	0	0
Ocbimv22000517m	693	530.519	7.83869	834
Ocbimv22000518m	1452	1288.82	15.4021	3981
Ocbimv22000521m	1050	886.821	8.92881	1588
Ocbimv22000523m	1071	907.821	203.347	37022
Ocbimv22000524m	312	158.474	342.018	10870
Ocbimv22000525m	2586	2422.82	0.586547	285
Ocbimv22000526m	582	419.914	21.3386	1797
Ocbimv22000527m	303	150.444	8.35225	252
Ocbimv22000528m	1692	1528.82	9.21384	2825
Ocbimv22000529m	1326	1162.82	0.0471692	11
Ocbimv22000532m	1107	943.821	72.1567	13658
Ocbimv22000533m	846	683.226	11.4946	1575
Ocbimv22000534m	207	72.0865	15.9094	230
Ocbimv22000535m	348	191.44	0.978315	37.5607
Ocbimv22000536m	648	485.662	21.7661	2120
Ocbimv22000537m	1857	1693.82	3.97122	1349
Ocbimv22000538m	282	132.043	0	0
Ocbimv22000539m	168	45.9684	37.3145	344
Ocbimv22000540m	240	97.1927	0	0
Ocbimv22000541m	525	363.329	1.11164	81
Ocbimv22000542m	4944	4780.82	10.1023	9686
Ocbimv22000544m	480	318.87	43.3938	2775
Ocbimv22000545m	390	231.204	0.1941	9
Ocbimv22000546m	639	476.689	12.3416	1179.85
Ocbimv22000547m	192	61.4959	34.1362	421
Ocbimv22000548m	174	49.6651	19.4773	194
Ocbimv22000549m	273	124.326	40.3073	1005
Ocbimv22000551m	519	357.389	0.153473	11
Ocbimv22000552m	618	455.754	56.2794	5144
Ocbimv22000554m	2106	1942.82	1.20884	471
Ocbimv22000555m	867	704.196	3.03769	429
Ocbimv22000557m	912	749.111	4.09362	615
Ocbimv22000558m	795	632.28	30.5513	3874
Ocbimv22000559m	882	719.18	6.37866	920
Ocbimv22000560m	1620	1456.82	14.4536	4222.84
Ocbimv22000561m	597	434.833	1022.84	89197
Ocbimv22000562m	150	35.5242	7940.23	56569
Ocbimv22000563m	1527	1363.82	2.43133	665
Ocbimv22000564m	567	405.013	1.24346	101
Ocbimv22000565m	2157	1993.82	18.8341	7531
Ocbimv22000566m	375	216.86	0.298912	13
Ocbimv22000567m	1146	982.821	56.0313	11044
Ocbimv22000569m	219	80.9131	11.9553	194
Ocbimv22000570m	1179	1015.82	0.698898	142.381
Ocbimv22000571m	1866	1702.82	0.456051	155.741
Ocbimv22000572m	774	611.325	2.0532	251.724
Ocbimv22000573m	1197	1033.82	0.299037	62
Ocbimv22000574m	819	656.252	0.592716	78.0079
Ocbimv22000575m	1209	1045.82	0.672419	141.032
Ocbimv22000576m	1425	1261.82	0.715253	181
Ocbimv22000577m	243	99.5697	0	0
Ocbimv22000578m	600	437.821	0.315447	27.6977
Ocbimv22000579m	1146	982.821	4.972	980
Ocbimv22000580m	1962	1798.82	3.00761	1085
Ocbimv22000581m	1026	862.821	0.167593	29
Ocbimv22000582m	309	155.794	0.195433	6.10617
Ocbimv22000583m	162	42.3439	7.65424	65
Ocbimv22000584m	336	180.293	0.16594	6
Ocbimv22000585m	249	104.421	2.10109	44
Ocbimv22000586m	1842	1678.82	9.59647	3231
Ocbimv22000588m	162	42.3439	43.688	371
Ocbimv22000589m	414	254.323	25.7822	1315
Ocbimv22000590m	1368	1204.82	3.71235	897
Ocbimv22000591m	3177	3013.82	10.0245	6059
Ocbimv22000592m	258	111.755	0.0446182	1
Ocbimv22000594m	2187	2023.82	0.914073	371
Ocbimv22000596m	348	191.44	0.0781388	3
Ocbimv22000597m	288	137.244	1.41693	39
Ocbimv22000598m	1827	1663.82	1.30066	434
Ocbimv22000599m	351	194.229	0	0
Ocbimv22000600m	159	40.5812	0	0
Ocbimv22000601m	1482	1318.82	0.0680559	18
Ocbimv22000602m	162	42.3439	0.706545	6
Ocbimv22000603m	159	40.5812	0.614362	5
Ocbimv22000604m	765	602.344	7.27651	879
Ocbimv22000605m	603	440.811	6.4024	566
Ocbimv22000606m	546	384.141	0.0260681	2.00827
Ocbimv22000607m	516	354.417	21.1377	1502.43
Ocbimv22000608m	627	464.724	11.1511	1039.28
Ocbimv22000609m	615	452.762	16.4517	1493.83
Ocbimv22000610m	345	188.637	0.105733	4
Ocbimv22000611m	1080	916.821	0.232801	42.8045
Ocbimv22000615m	426	265.978	15.785	842
Ocbimv22000617m	189	59.4509	1.09034	13
Ocbimv22000619m	2904	2740.82	200.042	109957
Ocbimv22000620m	1755	1591.82	0.610829	195
Ocbimv22000621m	159	40.5812	2.2117	18
Ocbimv22000622m	417	257.231	2.50061	129
Ocbimv22000623m	2355	2191.82	1.84044	809
Ocbimv22000624m	726	563.435	3.92933	444
Ocbimv22000625m	2031	1867.82	7.47217	2799
Ocbimv22000626m	615	452.762	0	0
Ocbimv22000627m	288	137.244	1.01729	28
Ocbimv22000628m	168	45.9684	169.78	1565.19
Ocbimv22000629m	156	38.8528	0	0
Ocbimv22000630m	186	57.4428	10.5902	122
Ocbimv22000632m	816	653.254	11.4953	1506
Ocbimv22000633m	273	124.326	20.5347	512
Ocbimv22000634m	723	560.443	0.0266912	3
Ocbimv22000635m	288	137.244	0.099329	2.73395
Ocbimv22000636m	1194	1030.82	0.406326	84
Ocbimv22000637m	162	42.3439	262.62	2230.18
Ocbimv22000638m	1236	1072.82	2.89096	622
Ocbimv22000639m	213	76.4601	0.652145	10
Ocbimv22000640m	948	785.051	8.3015	1307
Ocbimv22000641m	405	245.628	0.324804	16
Ocbimv22000642m	1107	943.821	12.5896	2383
Ocbimv22000643m	552	390.101	0.0127821	1
Ocbimv22000644m	375	216.86	0.525982	22.8755
Ocbimv22000645m	636	473.699	72.7263	6909
Ocbimv22000646m	726	563.435	120.836	13654
Ocbimv22000647m	570	407.994	0.0489469	4.00498
Ocbimv22000648m	210	74.2628	65.9896	982.806
Ocbimv22000649m	216	78.6796	4.13586e-05	0.000652603
Ocbimv22000650m	321	166.597	1.9754	66
Ocbimv22000651m	327	172.045	29.5602	1019.93
Ocbimv22000652m	708	545.478	23.0761	2524.41
Ocbimv22000653m	342	185.85	0	0
Ocbimv22000654m	165	44.1512	87.0201	770.519
Ocbimv22000655m	333	177.533	2.58397	92
Ocbimv22000656m	1074	910.821	1.22629	224
Ocbimv22000658m	1002	838.821	6.05142	1018
Ocbimv22000659m	645	482.668	0	0
Ocbimv22000660m	534	372.245	0	0
Ocbimv22000661m	156	38.8528	1.54006	12
Ocbimv22000662m	1875	1711.82	9.36487	3215
Ocbimv22000664m	426	265.978	0.374719	19.9881
Ocbimv22000665m	198	65.6789	0.835114	11
Ocbimv22000666m	285	134.636	0.481461	13
Ocbimv22000667m	2046	1882.82	1.37712	520
Ocbimv22000670m	2460	2296.82	0.188874	87
Ocbimv22000671m	225	85.4553	0.463795	7.94852
Ocbimv22000672m	159	40.5812	0.860107	7
Ocbimv22000673m	225	85.4553	1.62481	27.846
Ocbimv22000674m	348	191.44	0.142572	5.47379
