Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000068m	7179	6978.14	368.912	650438
Ocbimv22000069m	462	267.127	494.345	33365
Ocbimv22000070m	153	27.6068	2828.86	19732
Ocbimv22000071m	324	142.523	8.35948	301.028
Ocbimv22000072m	192	46.7407	8.71208	102.887
Ocbimv22000073m	951	750.417	0	0
Ocbimv22000074m	873	672.62	0.0119777	2.03558
Ocbimv22000075m	234	73.3206	2.59103	48
Ocbimv22000076m	309	130.08	0	0
Ocbimv22000077m	150	26.4404	3.14346	21
Ocbimv22000078m	216	61.3115	0.774634	12
Ocbimv22000079m	225	67.1986	0	0
Ocbimv22000080m	318	137.516	0.172686	6
Ocbimv22000081m	1704	1503.14	4.43699	1685.12
Ocbimv22000082m	264	94.8279	80.135	1920
Ocbimv22000083m	696	496.19	19.7895	2481
Ocbimv22000084m	231	71.2575	74.7603	1346
Ocbimv22000085m	288	113.215	0.209751	6
Ocbimv22000086m	1104	903.138	2.15171	491
Ocbimv22000087m	984	783.359	0.666914	132
Ocbimv22000088m	984	783.359	1.01048	200
Ocbimv22000089m	294	117.949	30.6695	914
Ocbimv22000090m	534	336.412	9.1295	776
Ocbimv22000091m	177	38.6063	0.512588	5
Ocbimv22000092m	549	351.031	0.450995	40
Ocbimv22000093m	537	339.33	3.35913	288
Ocbimv22000094m	654	454.479	4.02332	462
Ocbimv22000095m	429	236.109	3.78837	226
Ocbimv22000096m	540	342.248	11.9111	1030
Ocbimv22000097m	852	651.672	0.2733	45
Ocbimv22000098m	603	404.05	0	0
Ocbimv22000099m	210	57.5125	0	0
Ocbimv22000100m	150	26.4404	4.0416	27
Ocbimv22000101m	414	222.219	16.7491	940.408
Ocbimv22000102m	798	597.789	0	0
Ocbimv22000103m	438	244.535	0	0
Ocbimv22000104m	1884	1683.14	7.14843	3040
Ocbimv22000105m	651	451.506	1.04748	119.496
Ocbimv22000106m	321	140.01	4.03432	142.716
Ocbimv22000107m	654	454.479	0.175791	20.1862
Ocbimv22000108m	759	558.923	24.3309	3436
Ocbimv22000109m	183	41.7423	131.699	1389
Ocbimv22000110m	231	71.2575	6.27631	113
Ocbimv22000111m	300	122.756	35.7234	1108
Ocbimv22000112m	252	85.9905	5.44593	118.322
Ocbimv22000113m	402	211.222	0	0
Ocbimv22000114m	339	155.255	1.00233	39.3188
Ocbimv22000115m	489	292.97	0.332064	24.5804
Ocbimv22000116m	678	478.315	3.12317	377.444
Ocbimv22000117m	336	152.691	0.229579	8.85703
Ocbimv22000118m	234	73.3206	155.893	2888
Ocbimv22000119m	2553	2352.14	43.547	25880
Ocbimv22000121m	222	65.2147	0.971027	16
Ocbimv22000122m	264	94.8279	0.667791	16
Ocbimv22000123m	1728	1527.14	0.17105	66
Ocbimv22000124m	786	585.824	0	0
Ocbimv22000125m	150	26.4404	21.7049	145
Ocbimv22000126m	1338	1137.14	1.60104	460
Ocbimv22000127m	156	28.8065	20.0778	146.134
Ocbimv22000128m	183	41.7423	0.189631	2
Ocbimv22000129m	297	120.347	18.5153	563
Ocbimv22000130m	207	55.6265	34.9229	490.834
Ocbimv22000131m	219	63.2619	0	0
Ocbimv22000132m	189	45.0573	3.86496	44
Ocbimv22000133m	219	63.2619	0	0
Ocbimv22000134m	234	73.3206	0.0539797	1
Ocbimv22000135m	1074	873.138	0.0271973	6
Ocbimv22000136m	852	651.672	0.0936015	15.4119
Ocbimv22000137m	228	69.2183	108.926	1905
Ocbimv22000138m	1008	807.138	0.460932	94
Ocbimv22000139m	1950	1749.14	3.84891	1701
Ocbimv22000140m	1638	1437.14	2.99631	1088
Ocbimv22000141m	2490	2289.14	0.026237	15.175
Ocbimv22000142m	258	90.3837	0.0875784	2
Ocbimv22000143m	930	729.46	59.0424	10882
Ocbimv22000144m	897	696.566	6.84102	1204
Ocbimv22000145m	915	714.494	1.76705	319
Ocbimv22000146m	273	101.593	3.93472	101
Ocbimv22000147m	3102	2901.14	0	0
Ocbimv22000148m	198	50.1832	0	0
Ocbimv22000149m	291	115.564	0	0
Ocbimv22000150m	300	122.756	0	0
Ocbimv22000151m	282	108.512	0	0
Ocbimv22000153m	1038	837.138	15.4694	3272
Ocbimv22000154m	924	723.473	11.439	2091
Ocbimv22000155m	150	26.4404	72.8984	487
Ocbimv22000156m	489	292.97	127.78	9458.68
Ocbimv22000157m	192	46.7407	8.63699	102
Ocbimv22000158m	198	50.1832	0.090756	1.15074
Ocbimv22000159m	93	18.8404	1.89064	9
Ocbimv22000160m	1554	1353.14	0.590835	202
Ocbimv22000161m	246	81.6929	3.87581	80
Ocbimv22000162m	1113	912.138	19.157	4415
Ocbimv22000164m	777	576.845	0.0205835	3
Ocbimv22000165m	90	18.6966	0	0
Ocbimv22000166m	165	32.7576	0.604109	5
Ocbimv22000167m	219	63.2619	0	0
Ocbimv22000168m	471	275.73	0.64593	45
Ocbimv22000169m	147	25.376	0	0
Ocbimv22000170m	1458	1257.14	0.00629657	2
Ocbimv22000171m	636	436.664	0	0
Ocbimv22000172m	207	55.6265	3.06015	43.0098
Ocbimv22000173m	150	26.4404	1.01077	6.75249
Ocbimv22000174m	276	103.892	0.0380955	1
Ocbimv22000175m	2658	2457.14	0.325371	202
Ocbimv22000176m	213	59.407	0	0
Ocbimv22000177m	213	59.407	64.4018	966.671
Ocbimv22000178m	573	374.506	0.79261	75
Ocbimv22000180m	285	110.852	0.590729	16.5452
Ocbimv22000181m	150	26.4404	0.449066	3
Ocbimv22000182m	708	508.124	6.10665	784
Ocbimv22000183m	594	395.167	6.46031	645.026
Ocbimv22000184m	570	371.566	0.42607	40
Ocbimv22000185m	375	186.746	1.25042	59
Ocbimv22000186m	1683	1482.14	2.42468	908
Ocbimv22000187m	1602	1401.14	11.152	3948
Ocbimv22000188m	1251	1050.14	0.105528	28
Ocbimv22000189m	192	46.7407	0.592734	7
Ocbimv22000190m	153	27.6068	73.2591	511
Ocbimv22000192m	4824	4623.14	1.00762	1177
Ocbimv22000193m	159	30.0752	0	0
Ocbimv22000194m	603	404.05	0.178204	18.1926
Ocbimv22000195m	216	61.3115	0.258211	4
Ocbimv22000197m	702	502.154	1.56058	198
Ocbimv22000198m	306	127.621	0.0620248	2
Ocbimv22000199m	330	147.581	0	0
Ocbimv22000200m	219	63.2619	118.617	1895.97
Ocbimv22000201m	1692	1491.14	4.30263	1621.04
Ocbimv22000202m	228	69.2183	0	0
Ocbimv22000203m	735	535.01	5.14305	695.226
Ocbimv22000204m	351	165.601	8.55611	358
Ocbimv22000205m	210	57.5125	606.001	8806
Ocbimv22000206m	390	200.281	670.82	33946
Ocbimv22000207m	228	69.2183	0.686147	12
Ocbimv22000208m	468	272.856	0.0643763	4.43816
Ocbimv22000209m	498	301.609	21.5215	1640.06
Ocbimv22000210m	474	278.581	0.184692	13
Ocbimv22000211m	297	120.347	125.655	3820.81
Ocbimv22000216m	14361	14160.1	10.4988	37562
Ocbimv22000224m	162	31.398	2.01686	16
Ocbimv22000225m	165	32.7576	0.409656	3.39058
Ocbimv22000226m	171	35.5933	11.1196	100
Ocbimv22000227m	285	110.852	0.401486	11.2449
Ocbimv22000228m	792	591.807	0	0
Ocbimv22000229m	5640	5439.14	2.02088	2777.24
Ocbimv22000231m	996	795.317	0.577264	116
Ocbimv22000232m	4338	4137.14	0.373097	390
Ocbimv22000233m	1437	1236.14	0.377809	118
Ocbimv22000235m	489	292.97	7.47066	553
Ocbimv22000237m	321	140.01	15.0952	534
Ocbimv22000238m	3225	3024.14	6.61964	5058
Ocbimv22000239m	1119	918.138	165.148	38311
Ocbimv22000241m	177	38.6063	0	0
Ocbimv22000242m	372	184.078	110.944	5160
Ocbimv22000243m	945	744.427	10.4897	1973
Ocbimv22000244m	1419	1218.14	11.1476	3431
Ocbimv22000245m	396	205.745	1.38503	72
Ocbimv22000246m	156	28.8065	0.686968	5
Ocbimv22000247m	1353	1152.14	2.64854	771
Ocbimv22000249m	726	526.046	13.0762	1738
Ocbimv22000251m	1305	1104.14	3.31929	926
Ocbimv22000252m	177	38.6063	0.849035	8.28184
Ocbimv22000253m	210	57.5125	2.58218	37.5226
Ocbimv22000255m	1374	1173.14	5.28323	1566
Ocbimv22000256m	1128	927.138	0.0939151	22
Ocbimv22000257m	321	140.01	81.7235	2891
Ocbimv22000258m	231	71.2575	0.0555426	1
Ocbimv22000260m	501	304.492	0	0
Ocbimv22000261m	1824	1623.14	6.29834	2583
Ocbimv22000262m	660	460.439	485.369	56466
Ocbimv22000263m	189	45.0573	1194.27	13596
Ocbimv22000264m	156	28.8065	5438.86	39586
Ocbimv22000265m	156	28.8065	4980.93	36253
Ocbimv22000266m	798	597.789	4.95896	749
Ocbimv22000267m	672	472.361	75.401	8999
Ocbimv22000268m	582	383.344	21.1445	2048
Ocbimv22000269m	1905	1704.14	33.0094	14213
Ocbimv22000270m	960	759.407	109.368	20985
Ocbimv22000273m	1194	993.138	23.3173	5851
Ocbimv22000274m	1290	1089.14	0.803094	221
Ocbimv22000275m	225	67.1986	2.94487	50
Ocbimv22000276m	1746	1545.14	17.833	6962
Ocbimv22000277m	1665	1464.14	26.9967	9987
Ocbimv22000278m	1341	1140.14	11.4381	3295
Ocbimv22000282m	219	63.2619	0.187688	3
Ocbimv22000283m	732	532.021	7.69961	1035
Ocbimv22000284m	891	690.581	17.8354	3112
Ocbimv22000289m	2334	2133.14	25.7882	13899
Ocbimv22000291m	1047	846.138	18.5698	3970
Ocbimv22000292m	516	318.939	1.41588	114.098
Ocbimv22000293m	420	227.752	0.0521334	3
Ocbimv22000294m	354	168.204	0.0246944	1.04949
Ocbimv22000295m	342	157.824	6.11892	244
Ocbimv22000298m	2622	2421.14	15.054	9209.06
Ocbimv22000301m	2157	1956.14	0.716583	354.168
Ocbimv22000302m	444	250.157	0.0949284	6
Ocbimv22000303m	3138	2937.14	15.3587	11397.8
Ocbimv22000304m	336	152.691	159.023	6135
Ocbimv22000305m	849	648.678	32.1908	5276
Ocbimv22000306m	3819	3618.14	1.17921	1078
Ocbimv22000307m	636	436.664	2.48322	273.971
Ocbimv22000308m	807	606.771	0.0205548	3.15123
Ocbimv22000309m	1863	1662.14	0.00238117	1
Ocbimv22000311m	159	30.0752	2.0423	15.5193
Ocbimv22000312m	1503	1302.14	23.5405	7744.89
Ocbimv22000313m	3198	2997.14	20.5502	15562
Ocbimv22000317m	267	97.068	0.244643	6
Ocbimv22000318m	192	46.7407	6.85878	81
Ocbimv22000319m	717	517.081	0.0153083	2
Ocbimv22000320m	2316	2115.14	2.97894	1592
Ocbimv22000321m	156	28.8065	16.6246	121
Ocbimv22000322m	2505	2304.14	36.6799	21354
Ocbimv22000324m	261	92.5928	0.256467	6
Ocbimv22000325m	573	374.506	0.0859704	8.13487
Ocbimv22000326m	216	61.3115	0.258211	4
Ocbimv22000327m	1299	1098.14	0.111728	31
Ocbimv22000328m	1170	969.138	5.45604	1336
Ocbimv22000329m	216	61.3115	3.16309	49
Ocbimv22000330m	207	55.6265	39.0614	549
Ocbimv22000331m	249	83.8231	28.7252	608.373
Ocbimv22000332m	855	654.664	108.627	17968
Ocbimv22000333m	459	264.281	5.66086	378
Ocbimv22000334m	168	34.1435	20.6333	178
Ocbimv22000335m	213	59.407	1.73218	26
Ocbimv22000336m	1335	1134.14	0	0
Ocbimv22000337m	180	40.155	0	0
Ocbimv22000338m	246	81.6929	0.920505	19
Ocbimv22000339m	159	30.0752	84.0909	639
Ocbimv22000340m	2781	2580.14	5.11617	3335.27
Ocbimv22000341m	354	168.204	0.0705897	3
Ocbimv22000342m	168	34.1435	2.95184	25.465
Ocbimv22000343m	162	31.398	0.287676	2.28217
Ocbimv22000344m	378	189.436	0.0417855	2
Ocbimv22000345m	216	61.3115	0	0
Ocbimv22000346m	168	34.1435	1.34416	11.5958
Ocbimv22000347m	312	132.542	4.78947	160.393
Ocbimv22000348m	378	189.436	0.376069	18
Ocbimv22000349m	867	666.632	1.23491	208
Ocbimv22000350m	489	292.97	0.729504	54
Ocbimv22000352m	279	106.199	25.4914	684
Ocbimv22000353m	228	69.2183	18.5831	325
Ocbimv22000354m	270	99.3243	0.15939	4
Ocbimv22000355m	1032	831.138	0.0476194	10
Ocbimv22000356m	318	137.516	0.562146	19.5319
Ocbimv22000357m	222	65.2147	0.303446	5
Ocbimv22000358m	5670	5469.14	7.61079	10517
Ocbimv22000359m	1284	1083.14	55.3916	15159
Ocbimv22000360m	306	127.621	226.173	7293
Ocbimv22000361m	1017	816.138	26.0077	5363
Ocbimv22000363m	3156	2955.14	24.3405	18174
Ocbimv22000365m	243	79.5796	0.248671	5
Ocbimv22000366m	1353	1152.14	549.28	159897
Ocbimv22000367m	1296	1095.14	14.8102	4098
Ocbimv22000371m	513	316.037	33.074	2641
Ocbimv22000373m	228	69.2183	0	0
Ocbimv22000374m	3408	3207.14	1.81655	1472
Ocbimv22000375m	3006	2805.14	3.49626	2478
Ocbimv22000376m	192	46.7407	35.2254	416
Ocbimv22000377m	387	197.565	15.5657	777
Ocbimv22000378m	1263	1062.14	9.64735	2589
Ocbimv22000379m	168	34.1435	1.97059	17
Ocbimv22000380m	453	258.607	18.3193	1197
Ocbimv22000381m	216	61.3115	0.580975	9
Ocbimv22000382m	537	339.33	0.73481	63
Ocbimv22000383m	7848	7647.14	1.22247	2362
Ocbimv22000384m	249	83.8231	14.3066	303
Ocbimv22000385m	5595	5394.14	0.028007	38.1708
Ocbimv22000386m	465	269.981	21.7338	1482.56
Ocbimv22000387m	558	359.835	1.35288	123
Ocbimv22000388m	1680	1479.14	4.79765	1793
Ocbimv22000392m	513	316.037	31.4702	2512.93
Ocbimv22000393m	6819	6618.14	0.452109	756
Ocbimv22000394m	330	147.581	2.48057	92.4964
Ocbimv22000395m	2049	1848.14	0.0685287	32
Ocbimv22000396m	234	73.3206	0	0
Ocbimv22000398m	2220	2019.14	9.76354	4981
Ocbimv22000399m	204	53.7812	304.901	4143.17
Ocbimv22000400m	852	651.672	0.0121467	2
Ocbimv22000401m	381	192.142	0	0
Ocbimv22000402m	159	30.0752	0.921183	7
Ocbimv22000403m	216	61.3115	0.156364	2.42227
Ocbimv22000404m	324	142.523	0	0
Ocbimv22000405m	5343	5142.14	0.570337	741
Ocbimv22000406m	180	40.155	16.263	165
Ocbimv22000407m	291	115.564	3.08231	90
Ocbimv22000408m	2697	2496.14	0.928524	585.605
Ocbimv22000409m	651	451.506	0.1228	14.0089
Ocbimv22000410m	252	85.9905	0.231364	5.02677
Ocbimv22000411m	240	77.4729	0.212657	4.16268
Ocbimv22000412m	549	351.031	0.0342777	3.04019
Ocbimv22000413m	336	152.691	2.92903	113
Ocbimv22000414m	264	94.8279	1.08516	26
Ocbimv22000415m	1200	999.138	7.91853	1999
Ocbimv22000416m	873	672.62	20.8712	3547
Ocbimv22000419m	3075	2874.14	0.862033	626
Ocbimv22000421m	1125	924.138	102.289	23884
Ocbimv22000422m	771	570.872	11.9316	1721
Ocbimv22000423m	1170	969.138	128.393	31439
Ocbimv22000424m	411	219.46	6.67273	370
Ocbimv22000425m	1293	1092.14	0.11981	33.0608
Ocbimv22000426m	591	392.204	17.9293	1776.71
Ocbimv22000427m	990	789.333	24.0829	4803
Ocbimv22000429m	789	588.815	0.477239	71
Ocbimv22000430m	174	37.0661	259.79	2433
Ocbimv22000431m	705	505.138	46.6817	5958
Ocbimv22000432m	237	75.3915	1.25993	24
Ocbimv22000433m	273	101.593	0.428533	11
Ocbimv22000434m	729	529.032	0.39157	52.3402
Ocbimv22000435m	273	101.593	0.506449	13
Ocbimv22000436m	273	101.593	0.350618	9
Ocbimv22000438m	3225	3024.14	1.06139	811
Ocbimv22000440m	618	418.88	0.170075	18
Ocbimv22000441m	933	732.456	0.0054035	1
Ocbimv22000442m	210	57.5125	8.37757	121.737
Ocbimv22000443m	2286	2085.14	5.00153	2635
Ocbimv22000444m	234	73.3206	17.5434	325
Ocbimv22000445m	3537	3336.14	0.743842	627
Ocbimv22000446m	342	157.824	368.504	14694.6
Ocbimv22000447m	306	127.621	29.8339	962
Ocbimv22000448m	267	97.068	101.404	2487
Ocbimv22000449m	276	103.892	96.0769	2522
Ocbimv22000450m	822	621.747	58.946	9260
Ocbimv22000451m	1320	1119.14	6.27021	1773
Ocbimv22000452m	171	35.5933	36.1386	325
Ocbimv22000453m	567	368.623	105.682	9843
Ocbimv22000455m	591	392.204	16.6001	1645
Ocbimv22000456m	177	38.6063	6.38243	62.2569
Ocbimv22000457m	531	333.495	0.0237354	2
Ocbimv22000458m	330	147.581	19.7381	736
Ocbimv22000459m	222	65.2147	3.58066	59
Ocbimv22000460m	192	46.7407	3.13302	37
Ocbimv22000461m	1710	1509.14	0.396009	151
Ocbimv22000462m	423	230.538	0.017772	1.03519
Ocbimv22000463m	249	83.8231	0.107143	2.26919
Ocbimv22000464m	423	230.538	130.286	7589
Ocbimv22000465m	255	88.1795	0.0448838	1
Ocbimv22000466m	423	230.538	5.013	292
Ocbimv22000467m	558	359.835	28.5986	2600.11
Ocbimv22000468m	582	383.344	0.0242951	2.35315
Ocbimv22000469m	1539	1338.14	8.86723	2998
Ocbimv22000470m	270	99.3243	16.471	413.351
Ocbimv22000471m	183	41.7423	0.379263	4
Ocbimv22000472m	285	110.852	0	0
Ocbimv22000474m	1020	819.138	38.2719	7921
Ocbimv22000475m	180	40.155	1.18276	12
Ocbimv22000476m	264	94.8279	0	0
Ocbimv22000477m	2121	1920.14	0.0680203	33
Ocbimv22000478m	738	538	561.491	76325.3
Ocbimv22000479m	309	130.08	0.161156	5.29664
Ocbimv22000480m	375	186.746	0	0
Ocbimv22000485m	978	777.37	1.33392	262
Ocbimv22000489m	3564	3363.14	6.23525	5298.36
Ocbimv22000490m	369	181.404	10.2107	468
Ocbimv22000491m	189	45.0573	0.614879	7
Ocbimv22000492m	588	389.245	4.8355	475.562
Ocbimv22000493m	1350	1149.14	8.8963	2583
Ocbimv22000494m	180	40.155	131.583	1335
Ocbimv22000495m	3774	3573.14	7.81123	7052
Ocbimv22000497m	279	106.199	60.5235	1624
Ocbimv22000498m	264	94.8279	1.06918	25.617
Ocbimv22000500m	14979	14778.1	2.47007	9223
Ocbimv22000505m	219	63.2619	0.312813	5
Ocbimv22000506m	201	51.972	0.609225	8
Ocbimv22000507m	186	43.3825	6.75109	74
Ocbimv22000508m	150	26.4404	490.723	3278.29
Ocbimv22000509m	969	768.391	0.530346	102.964
Ocbimv22000510m	348	163.009	0.65958	27.1657
Ocbimv22000511m	387	197.565	0.0600992	3
Ocbimv22000512m	1554	1353.14	3.88343	1327.7
Ocbimv22000513m	900	699.556	0.0622339	11
Ocbimv22000514m	327	145.052	4.12704	151.254
Ocbimv22000515m	378	189.436	0	0
Ocbimv22000516m	171	35.5933	0.114186	1.02689
Ocbimv22000517m	693	493.205	6.17903	770
Ocbimv22000518m	1452	1251.14	14.0644	4446
Ocbimv22000521m	1050	849.138	12.9902	2787
Ocbimv22000523m	1071	870.138	117.67	25870
Ocbimv22000524m	312	132.542	247.546	8290
Ocbimv22000525m	2586	2385.14	0.313621	189
Ocbimv22000526m	582	383.344	39.5324	3829
Ocbimv22000527m	303	125.177	8.34714	264
Ocbimv22000528m	1692	1491.14	3.00459	1132
Ocbimv22000529m	1326	1125.14	0.112564	32
Ocbimv22000532m	1107	906.138	49.5221	11338
Ocbimv22000533m	846	645.681	10.9783	1791
Ocbimv22000534m	207	55.6265	6.54581	92
Ocbimv22000535m	348	163.009	1.28616	52.9723
Ocbimv22000536m	648	448.538	11.021	1249
Ocbimv22000537m	1857	1656.14	3.87147	1620
Ocbimv22000538m	282	108.512	0.0761013	2.08648
Ocbimv22000539m	168	34.1435	48.1057	415
Ocbimv22000540m	240	77.4729	0	0
Ocbimv22000541m	525	327.653	2.33131	193
Ocbimv22000542m	4944	4743.14	8.68561	10409
Ocbimv22000544m	480	284.318	40.1187	2882
Ocbimv22000545m	390	200.281	0.57308	29
Ocbimv22000546m	639	439.628	11.8453	1315.76
Ocbimv22000547m	192	46.7407	48.0962	568
Ocbimv22000548m	174	37.0661	43.0314	403
Ocbimv22000549m	273	101.593	54.9692	1411
Ocbimv22000551m	519	321.84	0.172165	14
Ocbimv22000552m	618	418.88	41.8289	4427
Ocbimv22000554m	2106	1905.14	1.33996	645
Ocbimv22000555m	867	666.632	2.14921	362
Ocbimv22000557m	912	711.502	5.16769	929
Ocbimv22000558m	795	594.798	27.3615	4112
Ocbimv22000559m	882	681.602	8.49513	1463
Ocbimv22000560m	1620	1419.14	9.95456	3569.35
Ocbimv22000561m	597	398.129	776.447	78105
Ocbimv22000562m	150	26.4404	8527.32	56967
Ocbimv22000563m	1527	1326.14	2.83525	950
Ocbimv22000564m	567	368.623	1.29915	121
Ocbimv22000565m	2157	1956.14	10.5697	5224
Ocbimv22000566m	375	186.746	0.911326	43
Ocbimv22000567m	1146	945.138	35.1714	8399
Ocbimv22000569m	219	63.2619	27.4024	438
Ocbimv22000570m	1179	978.138	0.959885	237.226
Ocbimv22000571m	1866	1665.14	0.431043	181.348
Ocbimv22000572m	774	573.858	1.66215	241
Ocbimv22000573m	1197	996.138	0.219496	55.2446
Ocbimv22000574m	819	618.75	0.416577	65.1259
Ocbimv22000575m	1209	1008.14	0.8564	218.142
Ocbimv22000576m	1425	1224.14	0.436972	135.153
Ocbimv22000577m	243	79.5796	0.0842042	1.69309
Ocbimv22000578m	600	401.089	0.305035	30.9124
Ocbimv22000579m	1146	945.138	2.19847	525
Ocbimv22000580m	1962	1761.14	3.2204	1433
Ocbimv22000581m	1026	825.138	0.15349	32
Ocbimv22000582m	309	130.08	0.489658	16.0933
Ocbimv22000583m	162	31.398	10.0843	80
Ocbimv22000584m	336	152.691	1.24419	48
Ocbimv22000585m	249	83.8231	0.424948	9
Ocbimv22000586m	1842	1641.14	2.51051	1041
Ocbimv22000588m	162	31.398	13.2356	105
Ocbimv22000589m	414	222.219	11.933	670
Ocbimv22000590m	1368	1167.14	5.69019	1678
Ocbimv22000591m	3177	2976.14	7.20116	5415
Ocbimv22000592m	258	90.3837	0	0
Ocbimv22000594m	2187	1986.14	0.63568	319
Ocbimv22000596m	348	163.009	0.194239	8
Ocbimv22000597m	288	113.215	0.769088	22
Ocbimv22000598m	1827	1626.14	0.328574	135
Ocbimv22000599m	351	165.601	0	0
Ocbimv22000600m	159	30.0752	0.263195	2
Ocbimv22000601m	1482	1281.14	0.191537	62
Ocbimv22000602m	162	31.398	1.13448	9
Ocbimv22000603m	159	30.0752	0.789585	6
Ocbimv22000604m	765	564.894	3.06176	437
Ocbimv22000605m	603	404.05	2.53701	259
Ocbimv22000606m	546	348.097	0.0297254	2.6144
Ocbimv22000607m	516	318.939	23.8502	1921.96
Ocbimv22000608m	627	427.764	9.39009	1014.89
Ocbimv22000609m	615	415.914	9.44098	992.12
Ocbimv22000610m	345	160.418	0.468768	19
Ocbimv22000611m	1080	879.138	0.282323	62.7113
Ocbimv22000615m	426	233.325	16.6235	980
Ocbimv22000617m	189	45.0573	2.72304	31
Ocbimv22000619m	2904	2703.14	130.691	89260
Ocbimv22000620m	1755	1554.14	0.443115	174
Ocbimv22000621m	159	30.0752	3.42154	26
Ocbimv22000622m	417	224.974	1.67128	95
Ocbimv22000623m	2355	2154.14	0.767997	418
Ocbimv22000624m	726	526.046	4.50672	599
Ocbimv22000625m	2031	1830.14	9.45266	4371
Ocbimv22000626m	615	415.914	0	0
Ocbimv22000627m	288	113.215	2.79668	80
Ocbimv22000628m	168	34.1435	213.24	1839.58
Ocbimv22000629m	156	28.8065	0.137394	1
Ocbimv22000630m	186	43.3825	6.56863	72
Ocbimv22000632m	816	615.758	6.92892	1078
Ocbimv22000633m	273	101.593	12.1937	313
Ocbimv22000634m	723	523.059	0.0151334	2
Ocbimv22000635m	288	113.215	0.468957	13.4147
Ocbimv22000636m	1194	993.138	0.195274	49
Ocbimv22000637m	162	31.398	252.137	2000.24
Ocbimv22000638m	1236	1035.14	5.75051	1504
Ocbimv22000639m	213	59.407	2.13191	32
Ocbimv22000640m	948	747.421	6.48676	1225
Ocbimv22000641m	405	213.965	0.462439	25
Ocbimv22000642m	1107	906.138	3.61654	828
Ocbimv22000643m	552	353.959	0.0447264	4
Ocbimv22000644m	375	186.746	0.665798	31.415
Ocbimv22000645m	636	436.664	39.5181	4360
Ocbimv22000646m	726	526.046	163.257	21699
Ocbimv22000647m	570	371.566	0.085329	8.01078
Ocbimv22000648m	210	57.5125	105.416	1531.83
Ocbimv22000649m	216	61.3115	0	0
Ocbimv22000650m	321	140.01	4.72079	167
Ocbimv22000651m	327	145.052	28.1242	1030.74
Ocbimv22000652m	708	508.124	25.7397	3304.58
Ocbimv22000653m	342	157.824	0	0
Ocbimv22000654m	165	32.7576	119.439	988.556
Ocbimv22000655m	333	150.128	3.87537	147
Ocbimv22000656m	1074	873.138	1.80425	398.036
Ocbimv22000658m	1002	801.138	6.31365	1278
Ocbimv22000659m	645	445.57	0.151865	17.0969
Ocbimv22000660m	534	336.412	0.125462	10.6641
Ocbimv22000661m	156	28.8065	2.61048	19
Ocbimv22000662m	1875	1674.14	6.44926	2728
Ocbimv22000664m	426	233.325	0.678127	39.9775
Ocbimv22000665m	198	50.1832	1.81396	23
Ocbimv22000666m	285	110.852	0.46415	13
Ocbimv22000667m	2046	1845.14	1.52939	713
