Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000559m	882	715.988	9.5033	1538
Ocbimv22000560m	1620	1453.69	12.3139	4046.16
Ocbimv22000561m	597	431.557	825.918	80566
Ocbimv22000562m	150	34.1444	8296.23	64029
Ocbimv22000563m	1527	1360.69	2.73439	841
Ocbimv22000564m	567	401.715	1.45371	132
Ocbimv22000565m	2157	1990.69	17.6213	7929
Ocbimv22000566m	375	213.818	0.413818	20
Ocbimv22000567m	1146	979.691	36.0993	7994
Ocbimv22000569m	219	78.854	19.1317	341
Ocbimv22000570m	1179	1012.69	0.821462	188.036
Ocbimv22000571m	1866	1699.69	0.394092	151.406
Ocbimv22000572m	774	608.11	1.93714	266.268
Ocbimv22000573m	1197	1030.69	0.356265	83
Ocbimv22000574m	819	653.067	0.352629	52.0538
Ocbimv22000575m	1209	1042.69	0.777529	183.252
Ocbimv22000576m	1425	1258.69	0.379602	108
Ocbimv22000577m	243	97.2515	0.0855365	1.88029
Ocbimv22000578m	600	434.546	0.233618	22.9466
Ocbimv22000579m	1146	979.691	3.59909	797
Ocbimv22000580m	1962	1795.69	3.69312	1499
Ocbimv22000581m	1026	859.691	0.190407	37
Ocbimv22000582m	309	153.035	0.0885736	3.06388
Ocbimv22000583m	162	40.8178	5.41931	50
Ocbimv22000584m	336	177.393	0.199516	8
Ocbimv22000585m	249	102.025	0.780531	18
Ocbimv22000586m	1842	1675.69	3.45861	1310
Ocbimv22000588m	162	40.8178	17.2334	159
Ocbimv22000589m	414	251.137	13.635	774
Ocbimv22000590m	1368	1201.69	5.66959	1540
Ocbimv22000591m	3177	3010.69	7.83369	5331
Ocbimv22000592m	258	109.301	0.0404764	1
Ocbimv22000594m	2187	2020.69	0.810076	370
Ocbimv22000596m	348	188.45	0.0704288	3
Ocbimv22000597m	288	134.612	0.690176	21
Ocbimv22000598m	1827	1660.69	1.22811	461
Ocbimv22000599m	351	191.233	0	0
Ocbimv22000600m	159	39.1013	0.113144	1
Ocbimv22000601m	1482	1315.69	0.205116	61
Ocbimv22000602m	162	40.8178	2.60127	24
Ocbimv22000603m	159	39.1013	2.0366	18
Ocbimv22000604m	765	599.122	10.7663	1458
Ocbimv22000605m	603	437.53	9.5857	948
Ocbimv22000606m	546	380.847	0.0503623	4.33543
Ocbimv22000607m	516	351.084	24.6478	1955.99
Ocbimv22000608m	627	461.442	14.0196	1462.27
Ocbimv22000609m	615	449.475	21.9888	2234
Ocbimv22000610m	345	185.668	0.285936	12
Ocbimv22000611m	1080	913.691	0.27239	56.2557
Ocbimv22000615m	426	262.752	19.1948	1140
Ocbimv22000617m	189	57.651	1.15109	15
Ocbimv22000619m	2904	2737.69	137.051	84809
Ocbimv22000620m	1755	1588.69	0.353662	127
Ocbimv22000621m	159	39.1013	2.14974	19
Ocbimv22000622m	417	254.036	1.41063	81
Ocbimv22000623m	2355	2188.69	1.10365	546
Ocbimv22000624m	726	560.19	4.60423	583
Ocbimv22000625m	2031	1864.69	11.0443	4655
Ocbimv22000626m	615	449.475	0.00984279	1
Ocbimv22000627m	288	134.612	0.920235	28
Ocbimv22000628m	168	44.3374	168.682	1690.5
Ocbimv22000629m	156	37.4003	0	0
Ocbimv22000630m	186	55.6564	8.10791	102
Ocbimv22000632m	816	650.069	24.0781	3538
Ocbimv22000633m	273	121.777	37.8915	1043
Ocbimv22000634m	723	557.199	0	0
Ocbimv22000635m	288	134.612	0.37289	11.3459
Ocbimv22000636m	1194	1027.69	0.404659	94
Ocbimv22000637m	162	40.8178	447.065	4124.74
Ocbimv22000638m	1236	1069.69	5.88532	1423
Ocbimv22000639m	213	74.4265	2.19937	37
Ocbimv22000640m	948	781.895	8.32881	1472
Ocbimv22000641m	405	242.477	0.145963	8
Ocbimv22000642m	1107	940.691	4.53371	964
Ocbimv22000643m	552	386.809	0	0
Ocbimv22000644m	375	213.818	0.235226	11.3686
Ocbimv22000645m	636	470.419	53.2393	5661
Ocbimv22000646m	726	560.19	173.286	21942
Ocbimv22000647m	570	404.699	0.10986	10.0496
Ocbimv22000648m	210	72.2601	85.0905	1389.81
Ocbimv22000649m	216	76.6256	0	0
Ocbimv22000650m	321	163.768	3.51186	130
Ocbimv22000651m	327	169.174	44.6082	1705.78
Ocbimv22000652m	708	542.238	30.8126	3776.55
Ocbimv22000653m	342	182.899	0	0
Ocbimv22000654m	165	42.5683	107.151	1031
Ocbimv22000655m	333	174.643	0.886629	35
Ocbimv22000656m	1074	907.691	0.61853	126.904
Ocbimv22000658m	1002	835.691	6.35271	1200
Ocbimv22000659m	645	479.399	0.0279123	3.02461
Ocbimv22000660m	534	368.927	0	0
Ocbimv22000661m	156	37.4003	2.48409	21
Ocbimv22000662m	1875	1708.69	11.3017	4365
Ocbimv22000664m	426	262.752	0.164067	9.74415
Ocbimv22000665m	198	63.7883	0.762914	11
Ocbimv22000666m	285	132.017	0.301604	9
Ocbimv22000667m	2046	1879.69	1.89231	804
Ocbimv22000670m	2460	2293.69	0.250745	130
Ocbimv22000671m	225	83.3673	0.0813331	1.53264
Ocbimv22000672m	159	39.1013	0.226289	2
Ocbimv22000673m	225	83.3673	1.34759	25.3939
