Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000060m	1707	1538.68	0.00315158	1
Ocbimv22000061m	231	87.6565	0	0
Ocbimv22000062m	222	80.8507	0.179934	3
Ocbimv22000063m	2604	2435.68	12.5269	6292
Ocbimv22000064m	462	296.275	6.32656	386.533
Ocbimv22000065m	312	154.83	5.003	159.739
Ocbimv22000066m	207	69.9589	0.831791	12
Ocbimv22000067m	423	258.434	0	0
Ocbimv22000068m	7179	7010.68	298.481	431520
Ocbimv22000069m	462	296.275	461.71	28209
Ocbimv22000070m	153	35.8891	1954.48	14465
Ocbimv22000071m	324	165.596	10.1859	347.836
Ocbimv22000072m	192	59.6344	8.16648	100.428
Ocbimv22000073m	951	782.873	0.00699477	1.12925
Ocbimv22000074m	873	705.056	0	0
Ocbimv22000075m	234	89.9595	19.9448	370
Ocbimv22000076m	309	152.172	0	0
Ocbimv22000077m	150	34.2647	3.82114	27
Ocbimv22000078m	216	76.437	0.697854	11
Ocbimv22000079m	225	83.091	0	0
Ocbimv22000080m	318	160.194	0.394005	13.0159
Ocbimv22000081m	1704	1535.68	2.80723	889
Ocbimv22000082m	264	113.802	93.447	2193
Ocbimv22000083m	696	528.308	21.6713	2361
Ocbimv22000084m	231	87.6565	61.4619	1111
Ocbimv22000085m	288	133.909	0	0
Ocbimv22000086m	1104	935.676	2.19225	423
Ocbimv22000087m	984	815.828	0.820503	138.039
Ocbimv22000088m	984	815.828	1.78319	300
Ocbimv22000089m	294	139.06	25.0031	717
Ocbimv22000090m	534	367.116	11.2145	849
Ocbimv22000091m	177	49.9256	0.777039	8
Ocbimv22000092m	549	381.964	0.0888693	7
Ocbimv22000093m	537	370.086	1.271	97
Ocbimv22000094m	654	486.426	1.33587	134
Ocbimv22000095m	429	264.246	1.83513	100
Ocbimv22000096m	540	373.054	9.47613	729
Ocbimv22000097m	852	684.081	0.914445	129
Ocbimv22000098m	603	435.622	0	0
Ocbimv22000099m	210	72.0989	0	0
Ocbimv22000100m	150	34.2647	2.83047	20
Ocbimv22000101m	414	249.775	74.54	3839.39
Ocbimv22000102m	798	630.132	0	0
Ocbimv22000103m	438	272.959	0	0
Ocbimv22000104m	1884	1715.68	9.51381	3366
Ocbimv22000105m	651	483.432	1.47602	147.147
Ocbimv22000106m	321	162.894	10.227	343.539
Ocbimv22000107m	654	486.426	0.0933608	9.36495
Ocbimv22000108m	759	591.177	18.8334	2296
Ocbimv22000109m	183	53.7203	82.7764	917
Ocbimv22000110m	231	87.6565	0.940461	17
Ocbimv22000111m	300	144.268	50.8562	1513
Ocbimv22000112m	252	104.097	4.11946	88.4305
Ocbimv22000113m	402	238.268	0	0
Ocbimv22000114m	339	179.21	7.69697	284.45
Ocbimv22000115m	489	322.731	0.526102	35.0134
Ocbimv22000116m	678	510.357	2.52382	265.618
Ocbimv22000117m	336	176.466	1.17308	42.6885
Ocbimv22000118m	234	89.9595	129.156	2396
Ocbimv22000119m	2553	2384.68	52.4401	25788
Ocbimv22000121m	222	80.8507	0.059978	1
Ocbimv22000122m	264	113.802	0.127834	3
Ocbimv22000123m	1728	1559.68	0.0373098	12
Ocbimv22000124m	786	618.144	0	0
Ocbimv22000125m	150	34.2647	4.67028	33
Ocbimv22000126m	1338	1169.68	0.414581	100
Ocbimv22000127m	156	37.5288	21.3345	165.109
Ocbimv22000128m	183	53.7203	0	0
Ocbimv22000129m	297	141.664	10.0638	294
Ocbimv22000130m	207	69.9589	26.9651	389.018
Ocbimv22000131m	219	78.6308	0	0
Ocbimv22000132m	189	57.6418	0.588893	7
Ocbimv22000133m	219	78.6308	0.185778	3.0124
Ocbimv22000134m	234	89.9595	0	0
Ocbimv22000135m	1074	905.676	0	0
Ocbimv22000136m	852	684.081	0.0602746	8.50289
Ocbimv22000137m	228	85.3631	67.5441	1189
Ocbimv22000138m	1008	839.676	0.462012	80
Ocbimv22000139m	1950	1781.68	4.09078	1503
Ocbimv22000140m	1638	1469.68	3.19066	967
Ocbimv22000141m	2490	2321.68	0.0306475	14.6731
Ocbimv22000142m	258	108.9	0	0
Ocbimv22000143m	930	761.926	70.7539	11117
Ocbimv22000144m	897	729.002	5.64748	849
Ocbimv22000145m	915	746.952	1.49318	230
Ocbimv22000146m	273	121.247	1.6398	41
Ocbimv22000147m	3102	2933.68	0	0
Ocbimv22000148m	198	63.6869	0	0
Ocbimv22000149m	291	136.48	0	0
Ocbimv22000150m	300	144.268	0	0
Ocbimv22000151m	282	128.795	0	0
Ocbimv22000153m	1038	869.676	41.3344	7413
Ocbimv22000154m	924	755.93	6.0878	949
Ocbimv22000155m	150	34.2647	94.1132	665
Ocbimv22000156m	489	322.731	145.55	9686.73
Ocbimv22000157m	192	59.6344	10.4898	129
Ocbimv22000158m	198	63.6869	0.111304	1.46179
Ocbimv22000159m	93	17.3795	1.67413	6
Ocbimv22000160m	1554	1385.68	2.07874	594
Ocbimv22000161m	246	99.3099	2.53914	52
Ocbimv22000162m	1113	944.676	9.88664	1926
Ocbimv22000164m	777	609.152	0.0875674	11
Ocbimv22000165m	90	17.2976	0.280342	1
Ocbimv22000166m	165	42.6704	0.909156	8
Ocbimv22000167m	219	78.6308	0	0
Ocbimv22000168m	471	305.066	0.143062	9
Ocbimv22000169m	147	32.7317	0	0
Ocbimv22000170m	1458	1289.68	0.0112802	3
Ocbimv22000171m	636	468.474	0	0
Ocbimv22000172m	207	69.9589	3.08431	44.4964
Ocbimv22000173m	150	34.2647	0.141524	1
Ocbimv22000174m	276	123.745	0	0
Ocbimv22000175m	2658	2489.68	0.298005	153
Ocbimv22000176m	213	74.2567	0	0
Ocbimv22000177m	213	74.2567	20.9374	320.614
Ocbimv22000178m	573	405.772	5.46147	457
Ocbimv22000180m	285	131.339	0.889823	24.1003
Ocbimv22000181m	150	34.2647	0.283545	2.00352
Ocbimv22000182m	708	540.284	7.4765	833
Ocbimv22000183m	594	426.657	5.47774	481.954
Ocbimv22000184m	570	402.792	0.26486	22
Ocbimv22000185m	375	212.662	0.478855	21
Ocbimv22000186m	1683	1514.68	2.19624	686
Ocbimv22000187m	1602	1433.68	8.55408	2529
Ocbimv22000188m	1251	1082.68	0.0582264	13
Ocbimv22000189m	192	59.6344	0.650532	8
Ocbimv22000190m	153	35.8891	43.7782	324
Ocbimv22000192m	4824	4655.68	3.98405	3825
Ocbimv22000193m	159	39.2291	0	0
Ocbimv22000194m	603	435.622	0.122955	11.0454
Ocbimv22000195m	216	76.437	0	0
Ocbimv22000197m	702	534.3	1.27971	141
Ocbimv22000198m	306	149.526	0	0
Ocbimv22000199m	330	171.012	0	0
Ocbimv22000200m	219	78.6308	111.07	1801.01
Ocbimv22000201m	1692	1523.68	7.21623	2267.4
Ocbimv22000202m	228	85.3631	0	0
Ocbimv22000203m	735	567.209	8.22799	962.413
Ocbimv22000204m	351	190.237	12.3885	486
Ocbimv22000205m	210	72.0989	908.392	13506
Ocbimv22000206m	390	226.86	998.925	46732
Ocbimv22000207m	228	85.3631	1.36338	24
Ocbimv22000208m	468	302.131	0.0331452	2.06509
Ocbimv22000209m	498	331.578	7.9233	541.772
Ocbimv22000210m	474	307.991	0.0472345	3
Ocbimv22000211m	297	141.664	85.848	2507.92
Ocbimv22000216m	14361	14192.7	13.4336	39317
Ocbimv22000224m	162	40.9415	1.8951	16
Ocbimv22000225m	165	42.6704	0.149618	1.31654
Ocbimv22000226m	171	46.2193	11.3312	108
Ocbimv22000227m	285	131.339	0.265028	7.17812
Ocbimv22000228m	792	624.138	0.0162029	2.08544
Ocbimv22000229m	5640	5471.68	1.60726	1813.55
Ocbimv22000231m	996	827.797	0.269469	46
Ocbimv22000232m	4338	4169.68	0.153514	132
Ocbimv22000233m	1437	1268.68	0.206404	54
Ocbimv22000235m	489	322.731	7.00198	466
Ocbimv22000237m	321	162.894	12.4139	417
Ocbimv22000238m	3225	3056.68	5.23846	3302
Ocbimv22000239m	1119	950.676	497.736	97579
Ocbimv22000241m	177	49.9256	0	0
Ocbimv22000242m	372	209.829	84.7925	3669
Ocbimv22000243m	945	776.897	6.02961	966
Ocbimv22000244m	1419	1250.68	9.44125	2435
Ocbimv22000245m	396	232.566	0.479576	23
Ocbimv22000246m	156	37.5288	0.387644	3
Ocbimv22000247m	1353	1184.68	2.34547	573
Ocbimv22000249m	726	558.23	8.50443	979
Ocbimv22000251m	1305	1136.68	6.71496	1574
Ocbimv22000252m	177	49.9256	0.186391	1.91899
Ocbimv22000253m	210	72.0989	3.87727	57.6473
Ocbimv22000255m	1374	1205.68	6.10544	1518
Ocbimv22000256m	1128	959.676	0.156644	31
Ocbimv22000257m	321	162.894	100.412	3373
Ocbimv22000258m	231	87.6565	0.110642	2
Ocbimv22000260m	501	334.532	0	0
Ocbimv22000261m	1824	1655.68	13.9092	4749
Ocbimv22000262m	660	492.411	607.031	61640
Ocbimv22000263m	189	57.6418	1425.71	16947
Ocbimv22000264m	156	37.5288	5251.15	40639
Ocbimv22000265m	156	37.5288	4275.06	33085
Ocbimv22000266m	798	630.132	9.95045	1293
Ocbimv22000267m	672	504.371	111.528	11600
Ocbimv22000268m	582	414.71	25.5495	2185
Ocbimv22000269m	1905	1736.68	26.7276	9572
Ocbimv22000270m	960	791.861	95.8326	15649
Ocbimv22000273m	1194	1025.68	27.2041	5754
Ocbimv22000274m	1290	1121.68	0.80412	186
Ocbimv22000275m	225	83.091	3.15148	54
Ocbimv22000276m	1746	1577.68	20.4061	6639
Ocbimv22000277m	1665	1496.68	23.5387	7265
Ocbimv22000278m	1341	1172.68	11.9425	2888
Ocbimv22000282m	219	78.6308	0.0616713	1
Ocbimv22000283m	732	564.219	8.47432	986
Ocbimv22000284m	891	723.017	19.0478	2840
Ocbimv22000289m	2334	2165.68	32.9781	14728
Ocbimv22000291m	1047	878.676	19.3766	3511
Ocbimv22000292m	516	349.332	1.92953	139
Ocbimv22000293m	420	255.541	0	0
Ocbimv22000294m	354	193.006	0	0
Ocbimv22000295m	342	181.961	5.01019	188
Ocbimv22000298m	2622	2453.68	16.8739	8538
Ocbimv22000301m	2157	1988.68	0.422131	173.115
Ocbimv22000302m	444	278.752	0.0173963	1
Ocbimv22000303m	3138	2969.68	11.8535	7259.07
Ocbimv22000304m	336	176.466	168.781	6142
Ocbimv22000305m	849	681.086	70.2663	9869
Ocbimv22000306m	3819	3650.68	3.50809	2641
Ocbimv22000307m	636	468.474	0.765268	73.9305
Ocbimv22000308m	807	639.124	0	0
Ocbimv22000309m	1863	1694.68	0.0114459	4
Ocbimv22000311m	159	39.2291	0.270145	2.18539
Ocbimv22000312m	1503	1334.68	21.2306	5843.37
Ocbimv22000313m	3198	3029.68	27.4229	17133
Ocbimv22000317m	267	116.263	0	0
Ocbimv22000318m	192	59.6344	5.20426	64
Ocbimv22000319m	717	549.259	0	0
Ocbimv22000320m	2316	2147.68	7.68367	3403
Ocbimv22000321m	156	37.5288	21.5788	167
Ocbimv22000322m	2505	2336.68	35.0723	16900
Ocbimv22000324m	261	111.332	0.0871134	2
Ocbimv22000325m	573	405.772	0.0358521	3
Ocbimv22000326m	216	76.437	0.0634412	1
Ocbimv22000327m	1299	1130.68	0.00428881	1
Ocbimv22000328m	1170	1001.68	3.09833	640
Ocbimv22000329m	216	76.437	0.380647	6
Ocbimv22000330m	207	69.9589	40.7577	588
Ocbimv22000331m	249	101.695	31.6273	663.26
Ocbimv22000332m	855	687.076	127.38	18048
Ocbimv22000333m	459	293.349	3.04165	184
Ocbimv22000334m	168	44.4385	6.98388	64
Ocbimv22000335m	213	74.2567	0.261216	4
Ocbimv22000336m	1335	1166.68	0	0
Ocbimv22000337m	180	51.7997	0	0
Ocbimv22000338m	246	99.3099	0.244148	5
Ocbimv22000339m	159	39.2291	66.6279	539
Ocbimv22000340m	2781	2612.68	5.78175	3115.08
Ocbimv22000341m	354	193.006	0.0251249	1
Ocbimv22000342m	168	44.4385	2.64082	24.2004
Ocbimv22000343m	162	40.9415	0	0
Ocbimv22000344m	378	215.5	0	0
Ocbimv22000345m	216	76.437	0	0
Ocbimv22000346m	168	44.4385	0.383171	3.51137
Ocbimv22000347m	312	154.83	7.00338	223.608
Ocbimv22000348m	378	215.5	0.0225024	1
Ocbimv22000349m	867	699.061	0.409272	59
Ocbimv22000350m	489	322.731	0.195334	13
Ocbimv22000352m	279	126.261	22.9288	597
Ocbimv22000353m	228	85.3631	18.5192	326
Ocbimv22000354m	270	118.745	0.245026	6
Ocbimv22000355m	1032	863.676	0	0
Ocbimv22000356m	318	160.194	0.422181	13.9466
Ocbimv22000357m	222	80.8507	0.119956	2
Ocbimv22000358m	5670	5501.68	12.3856	14052
Ocbimv22000359m	1284	1115.68	44.2037	10170
Ocbimv22000360m	306	149.526	179.44	5533
Ocbimv22000361m	1017	848.676	20.6958	3622
Ocbimv22000363m	3156	2987.68	23.5721	14523
Ocbimv22000365m	243	96.9441	0	0
Ocbimv22000366m	1353	1184.68	408.305	99749
Ocbimv22000367m	1296	1127.68	20.039	4660
Ocbimv22000371m	513	346.371	54.8947	3921
Ocbimv22000373m	228	85.3631	0	0
Ocbimv22000374m	3408	3239.68	1.47139	983
Ocbimv22000375m	3006	2837.68	4.76266	2787
Ocbimv22000376m	192	59.6344	40.1704	494
Ocbimv22000377m	387	224.026	16.6024	767
Ocbimv22000378m	1263	1094.68	12.6605	2858
Ocbimv22000379m	168	44.4385	0.763862	7
Ocbimv22000380m	453	287.504	18.7896	1114
Ocbimv22000381m	216	76.437	1.14194	18
Ocbimv22000382m	537	370.086	1.97856	151
Ocbimv22000383m	7848	7679.68	3.80696	6029
Ocbimv22000384m	249	101.695	30.8996	648
Ocbimv22000385m	5595	5426.68	0.0328756	36.7902
Ocbimv22000386m	465	299.198	49.7035	3066.69
Ocbimv22000387m	558	390.882	3.43645	277
Ocbimv22000388m	1680	1511.68	9.92836	3095
Ocbimv22000392m	513	346.371	30.4727	2176.59
Ocbimv22000393m	6819	6650.68	0.613205	841
Ocbimv22000394m	330	171.012	0.468445	16.52
Ocbimv22000395m	2049	1880.68	0.0747755	29
Ocbimv22000396m	234	89.9595	0	0
Ocbimv22000398m	2220	2051.68	7.4074	3134
Ocbimv22000399m	204	67.8452	206.135	2884
Ocbimv22000400m	852	684.081	0.00708872	1
Ocbimv22000401m	381	218.342	0	0
Ocbimv22000402m	159	39.2291	0.741684	6
Ocbimv22000403m	216	76.437	0	0
Ocbimv22000404m	324	165.596	0	0
Ocbimv22000405m	5343	5174.68	0.0468557	50
Ocbimv22000406m	180	51.7997	9.64241	103
Ocbimv22000407m	291	136.48	0.74615	21
Ocbimv22000408m	2697	2528.68	0.270034	140.811
Ocbimv22000409m	651	483.432	0.0300927	3
Ocbimv22000410m	252	104.097	0.186337	4
Ocbimv22000411m	240	94.5936	0	0
Ocbimv22000412m	549	381.964	0.0255243	2.01048
Ocbimv22000413m	336	176.466	4.2319	154
Ocbimv22000414m	264	113.802	1.78968	42
Ocbimv22000415m	1200	1031.68	14.1199	3004
Ocbimv22000416m	873	705.056	33.8458	4921
Ocbimv22000419m	3075	2906.68	1.45978	875
Ocbimv22000421m	1125	956.676	88.6088	17481
Ocbimv22000422m	771	603.159	8.76335	1090
Ocbimv22000423m	1170	1001.68	63.0704	13028
Ocbimv22000424m	411	246.892	8.48502	432
Ocbimv22000425m	1293	1124.68	0.146985	34.0899
Ocbimv22000426m	591	423.67	9.97418	871.423
Ocbimv22000427m	990	821.815	37.1319	6292.83
Ocbimv22000429m	789	621.141	0.359123	46
Ocbimv22000430m	174	48.0555	239.963	2378
Ocbimv22000431m	705	537.29	51.6524	5723
Ocbimv22000432m	237	92.267	0.946023	18
Ocbimv22000433m	273	121.247	0.199975	5
Ocbimv22000434m	729	561.225	0.211548	24.4833
Ocbimv22000435m	273	121.247	0.359955	9
Ocbimv22000436m	273	121.247	0.63992	16
Ocbimv22000438m	3225	3056.68	1.27075	801
Ocbimv22000440m	618	450.547	0.193735	18
Ocbimv22000441m	933	764.922	0.00633955	1
Ocbimv22000442m	210	72.0989	2.69749	40.1063
Ocbimv22000443m	2286	2117.68	4.75154	2075
Ocbimv22000444m	234	89.9595	10.7271	199
Ocbimv22000445m	3537	3368.68	1.56475	1087
Ocbimv22000446m	342	181.961	279.775	10498.1
Ocbimv22000447m	306	149.526	43.3925	1338
Ocbimv22000448m	267	116.263	86.297	2069
Ocbimv22000449m	276	123.745	83.0386	2119
Ocbimv22000450m	822	654.11	36.6599	4945
Ocbimv22000451m	1320	1151.68	5.02326	1193
Ocbimv22000452m	171	46.2193	19.2001	183
Ocbimv22000453m	567	399.81	88.2135	7273
Ocbimv22000455m	591	423.67	18.8628	1648
Ocbimv22000456m	177	49.9256	41.0859	423
Ocbimv22000457m	531	364.144	0	0
Ocbimv22000458m	330	171.012	24.4715	863
Ocbimv22000459m	222	80.8507	2.51907	42
Ocbimv22000460m	192	59.6344	1.13843	14
Ocbimv22000461m	1710	1541.68	0.298817	95
Ocbimv22000462m	423	258.434	0	0
Ocbimv22000463m	249	101.695	0	0
Ocbimv22000464m	423	258.434	65.2051	3475
Ocbimv22000465m	255	106.495	0	0
Ocbimv22000466m	423	258.434	1.95146	104
Ocbimv22000467m	558	390.882	16.771	1351.85
Ocbimv22000468m	582	414.71	0	0
Ocbimv22000469m	1539	1370.68	9.83525	2780
Ocbimv22000470m	270	118.745	3.55728	87.1079
Ocbimv22000471m	183	53.7203	0.0902687	1
Ocbimv22000472m	285	131.339	0	0
Ocbimv22000474m	1020	851.676	38.4672	6756
Ocbimv22000475m	180	51.7997	1.02977	11
Ocbimv22000476m	264	113.802	0	0
Ocbimv22000477m	2121	1952.68	0.119203	48
Ocbimv22000478m	738	570.202	179.471	21103.2
Ocbimv22000479m	309	152.172	0	0
Ocbimv22000480m	375	212.662	0	0
Ocbimv22000485m	978	809.838	0.37724	63
Ocbimv22000489m	3564	3395.68	6.85546	4800.51
Ocbimv22000490m	369	207.004	10.12	432
Ocbimv22000491m	189	57.6418	0	0
Ocbimv22000492m	588	420.685	2.27218	197.117
Ocbimv22000493m	1350	1181.68	8.77374	2138
Ocbimv22000494m	180	51.7997	91.7433	980
Ocbimv22000495m	3774	3605.68	19.4243	14443
Ocbimv22000497m	279	126.261	573.411	14930
Ocbimv22000498m	264	113.802	2.06319	48.4187
Ocbimv22000500m	14979	14810.7	2.34201	7153
Ocbimv22000505m	219	78.6308	0.370028	6
Ocbimv22000506m	201	65.7588	0.22123	3
Ocbimv22000507m	186	55.6645	1.21962	14
Ocbimv22000508m	150	34.2647	545.84	3856.89
Ocbimv22000509m	969	800.852	0.640665	105.805
Ocbimv22000510m	348	187.473	0.77713	30.0439
Ocbimv22000511m	387	224.026	0.10823	5
Ocbimv22000512m	1554	1385.68	5.82073	1663.27
Ocbimv22000513m	900	731.997	0.11262	17
Ocbimv22000514m	327	168.301	1.76424	61.2309
Ocbimv22000515m	378	215.5	0	0
Ocbimv22000516m	171	46.2193	0	0
Ocbimv22000517m	693	525.317	7.90184	856
Ocbimv22000518m	1452	1283.68	9.18721	2432
Ocbimv22000521m	1050	881.676	7.50206	1364
Ocbimv22000523m	1071	902.676	270.506	50354
Ocbimv22000524m	312	154.83	530.633	16942.4
Ocbimv22000525m	2586	2417.68	0.677945	338
Ocbimv22000526m	582	414.71	25.5145	2182
Ocbimv22000527m	303	146.888	5.31515	161
Ocbimv22000528m	1692	1523.68	7.65417	2405
Ocbimv22000529m	1326	1157.68	0.0251327	6
Ocbimv22000532m	1107	938.676	38.8385	7518
Ocbimv22000533m	846	678.088	21.4398	2998
Ocbimv22000534m	207	69.9589	9.01107	130
Ocbimv22000535m	348	187.473	0.698271	26.9952
Ocbimv22000536m	648	480.44	14.0601	1393
Ocbimv22000537m	1857	1688.68	4.19833	1462
Ocbimv22000538m	282	128.795	0.0401969	1.06762
Ocbimv22000539m	168	44.4385	29.0267	266
Ocbimv22000540m	240	94.5936	0	0
Ocbimv22000541m	525	358.214	1.21836	90
Ocbimv22000542m	4944	4775.68	8.73251	8600
Ocbimv22000544m	480	313.879	61.9215	4008
Ocbimv22000545m	390	226.86	0.940527	44
Ocbimv22000546m	639	471.465	12.6601	1230.86
Ocbimv22000547m	192	59.6344	37.1617	457
Ocbimv22000548m	174	48.0555	25.9338	257
Ocbimv22000549m	273	121.247	47.0341	1176
Ocbimv22000551m	519	352.288	0.206476	15
Ocbimv22000552m	618	450.547	125.702	11679
Ocbimv22000554m	2106	1937.68	0.956	382
Ocbimv22000555m	867	699.061	3.21175	463
Ocbimv22000557m	912	743.961	4.72567	725
Ocbimv22000558m	795	627.134	36.4738	4717
Ocbimv22000559m	882	714.036	6.32273	931
Ocbimv22000560m	1620	1451.68	10.6734	3195.18
Ocbimv22000561m	597	429.646	736.205	65228
Ocbimv22000562m	150	34.2647	6688.83	47263
Ocbimv22000563m	1527	1358.68	3.25146	911
Ocbimv22000564m	567	399.81	1.74656	144
Ocbimv22000565m	2157	1988.68	16.8642	6916
Ocbimv22000566m	375	212.662	0.205224	9
Ocbimv22000567m	1146	977.676	42.3285	8534
Ocbimv22000569m	219	78.6308	18.008	292
Ocbimv22000570m	1179	1010.68	0.84667	176.462
Ocbimv22000571m	1866	1697.68	0.466583	163.346
Ocbimv22000572m	774	606.156	2.24508	280.634
Ocbimv22000573m	1197	1028.68	0.278131	59
Ocbimv22000574m	819	651.113	0.716081	96.1486
Ocbimv22000575m	1209	1040.68	0.738031	158.385
Ocbimv22000576m	1425	1256.68	1.00064	259.314
Ocbimv22000577m	243	96.9441	0	0
Ocbimv22000578m	600	432.632	0.388592	34.6687
Ocbimv22000579m	1146	977.676	3.63567	733
Ocbimv22000580m	1962	1793.68	3.46593	1282
Ocbimv22000581m	1026	857.676	4.64189	821
Ocbimv22000582m	309	152.172	0.196748	6.17405
Ocbimv22000583m	162	40.9415	6.86973	58
Ocbimv22000584m	336	176.466	0.879356	32
Ocbimv22000585m	249	101.695	1.04906	22
Ocbimv22000586m	1842	1673.68	5.65277	1951
Ocbimv22000588m	162	40.9415	27.5973	233
Ocbimv22000589m	414	249.775	20.2105	1041
Ocbimv22000590m	1368	1199.68	3.66218	906
Ocbimv22000591m	3177	3008.68	6.40674	3975
Ocbimv22000592m	258	108.9	0	0
Ocbimv22000594m	2187	2018.68	0.658202	274
Ocbimv22000596m	348	187.473	0	0
Ocbimv22000597m	288	133.909	0.90533	25
Ocbimv22000598m	1827	1658.68	0.172491	59
Ocbimv22000599m	351	190.237	0	0
Ocbimv22000600m	159	39.2291	0	0
Ocbimv22000601m	1482	1313.68	0.0332223	9
Ocbimv22000602m	162	40.9415	0.118444	1
Ocbimv22000603m	159	39.2291	0	0
Ocbimv22000604m	765	597.166	2.01387	248
Ocbimv22000605m	603	435.622	1.88128	169
Ocbimv22000606m	546	378.996	0.0257164	2.00987
Ocbimv22000607m	516	349.332	63.9605	4607.6
Ocbimv22000608m	627	459.51	32.5151	3081.09
Ocbimv22000609m	615	447.563	57.4757	5304.73
Ocbimv22000610m	345	184.711	0.105013	4
Ocbimv22000611m	1080	911.676	0.24114	45.3351
Ocbimv22000615m	426	261.34	16.8854	910
Ocbimv22000617m	189	57.6418	0.673021	8
Ocbimv22000619m	2904	2735.68	139.631	78772
Ocbimv22000620m	1755	1586.68	0.397311	130
Ocbimv22000621m	159	39.2291	1.7306	14
Ocbimv22000622m	417	252.666	1.38185	72
Ocbimv22000623m	2355	2186.68	1.36385	615
Ocbimv22000624m	726	558.23	5.70726	657
Ocbimv22000625m	2031	1862.68	5.8498	2247
Ocbimv22000626m	615	447.563	0	0
Ocbimv22000627m	288	133.909	2.57114	71
Ocbimv22000628m	168	44.4385	152.02	1393.11
Ocbimv22000629m	156	37.5288	0	0
Ocbimv22000630m	186	55.6645	8.71159	100
Ocbimv22000632m	816	648.118	4.65385	622
Ocbimv22000633m	273	121.247	7.39908	185
Ocbimv22000634m	723	555.24	0	0
Ocbimv22000635m	288	133.909	0.263712	7.28222
Ocbimv22000636m	1194	1025.68	1.2814	271.031
Ocbimv22000637m	162	40.9415	487.632	4117
Ocbimv22000638m	1236	1067.68	39.8549	8774.97
Ocbimv22000639m	213	74.2567	1.89382	29
Ocbimv22000640m	948	779.885	10.6948	1720
Ocbimv22000641m	405	241.136	0.321761	16
Ocbimv22000642m	1107	938.676	7.21182	1396
Ocbimv22000643m	552	384.931	0	0
Ocbimv22000644m	375	212.662	0.416489	18.265
Ocbimv22000645m	636	468.474	53.9918	5216
Ocbimv22000646m	726	558.23	111.93	12885
Ocbimv22000647m	570	402.792	0.494875	41.1056
Ocbimv22000648m	210	72.0989	62.594	930.649
Ocbimv22000649m	216	76.437	0.00200134	0.0315464
Ocbimv22000650m	321	162.894	4.31657	145
Ocbimv22000651m	327	168.301	40.0917	1391.45
Ocbimv22000652m	708	540.284	27.9752	3116.88
Ocbimv22000653m	342	181.961	0	0
Ocbimv22000654m	165	42.6704	103.076	907
Ocbimv22000655m	333	173.73	1.08859	39
Ocbimv22000656m	1074	905.676	0.824562	154
Ocbimv22000658m	1002	833.676	4.94421	850
Ocbimv22000659m	645	477.451	0.0713278	7.02283
Ocbimv22000660m	534	367.116	0	0
Ocbimv22000661m	156	37.5288	4.00565	31
Ocbimv22000662m	1875	1706.68	7.54378	2655
Ocbimv22000664m	426	261.34	0.301827	16.2663
Ocbimv22000665m	198	63.6869	0	0
Ocbimv22000666m	285	131.339	0	0
Ocbimv22000667m	2046	1877.68	1.40234	543
Ocbimv22000670m	2460	2291.68	0.0423206	20
Ocbimv22000671m	225	83.091	1.39521	23.9067
Ocbimv22000672m	159	39.2291	1.60698	13
Ocbimv22000673m	225	83.091	0.821596	14.0779
Ocbimv22000674m	348	187.473	0.258569	9.99628
Ocbimv22000675m	180	51.7997	0	0
