Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000134m	234	73.7893	0	0
Ocbimv22000135m	1074	874.326	0.012929	3
Ocbimv22000136m	852	652.877	0.0998007	17.2921
Ocbimv22000137m	228	69.6867	91.1643	1686
Ocbimv22000138m	1008	808.326	0.797126	171
Ocbimv22000139m	1950	1750.33	3.47888	1616
Ocbimv22000140m	1638	1438.33	2.6931	1028
Ocbimv22000141m	2490	2290.33	0.0744106	45.2288
Ocbimv22000142m	258	90.9822	0.124246	3
Ocbimv22000143m	930	730.642	44.8314	8693
Ocbimv22000144m	897	697.759	5.94025	1100
Ocbimv22000145m	915	715.695	1.65317	314
Ocbimv22000146m	273	102.33	1.84113	50
Ocbimv22000147m	3102	2902.33	0	0
Ocbimv22000148m	198	50.5479	0	0
Ocbimv22000149m	291	116.455	0	0
Ocbimv22000150m	300	123.677	0	0
Ocbimv22000151m	282	109.308	0	0
Ocbimv22000153m	1038	838.326	26.2942	5850
Ocbimv22000154m	924	724.653	6.73895	1296
Ocbimv22000155m	150	26.6472	95.8729	678
Ocbimv22000156m	489	294.329	59.0256	4610.59
Ocbimv22000157m	192	47.0358	7.04971	88
Ocbimv22000158m	198	50.5479	0.00979611	0.131413
Ocbimv22000159m	93	18.8884	1.79541	9
Ocbimv22000160m	1554	1354.33	0.993258	357
Ocbimv22000161m	246	82.2059	7.28805	159
Ocbimv22000162m	1113	913.326	10.5286	2552
Ocbimv22000164m	777	578.102	0.0586618	9
Ocbimv22000165m	90	18.6982	0.806079	4
Ocbimv22000166m	165	32.9817	1.59946	14
Ocbimv22000167m	219	63.6947	0	0
Ocbimv22000168m	471	277.13	0.176757	13
Ocbimv22000169m	147	25.5745	0	0
Ocbimv22000170m	1458	1258.33	0.00598899	2
Ocbimv22000171m	636	438.056	0	0
Ocbimv22000172m	207	56.0233	3.87893	57.6718
Ocbimv22000173m	150	26.6472	0	0
Ocbimv22000174m	276	104.643	0	0
Ocbimv22000175m	2658	2458.33	0.205391	134
Ocbimv22000176m	213	59.7791	0	0
Ocbimv22000177m	213	59.7791	41.0823	651.759
Ocbimv22000178m	573	375.942	1.31301	131
Ocbimv22000180m	285	111.676	0.661725	19.612
Ocbimv22000181m	150	26.6472	0.424216	3
Ocbimv22000182m	708	509.424	8.65412	1170
Ocbimv22000183m	594	396.601	5.94308	625.531
Ocbimv22000184m	570	372.996	0.161634	16
Ocbimv22000185m	375	187.978	1.0223	51
Ocbimv22000186m	1683	1483.33	2.29133	902
Ocbimv22000187m	1602	1402.33	9.53349	3548
Ocbimv22000188m	1251	1051.33	0.0967706	27
Ocbimv22000189m	192	47.0358	0.640882	8
Ocbimv22000190m	153	27.8072	64.501	476
Ocbimv22000192m	4824	4624.33	1.77226	2175
Ocbimv22000193m	159	30.2983	0.24873	2
Ocbimv22000194m	603	405.465	0.278822	30.0029
Ocbimv22000195m	216	61.714	0.244227	4
Ocbimv22000197m	702	503.465	1.06276	142
Ocbimv22000198m	306	128.564	0.0293087	1
Ocbimv22000199m	330	148.659	0	0
Ocbimv22000200m	219	63.6947	104.229	1761.88
Ocbimv22000201m	1692	1492.33	6.18063	2447.82
Ocbimv22000202m	228	69.6867	0.162214	3
Ocbimv22000203m	735	536.291	6.89734	981.669
Ocbimv22000204m	351	166.752	12.5412	555
Ocbimv22000205m	210	57.8888	394.583	6062
Ocbimv22000206m	390	201.5	505.068	27009
Ocbimv22000207m	228	69.6867	1.08143	20
Ocbimv22000208m	468	274.278	0.0630791	4.59155
Ocbimv22000209m	498	302.976	19.7524	1588.22
Ocbimv22000210m	474	279.971	0.188422	14
Ocbimv22000211m	297	121.241	116.12	3736.25
Ocbimv22000216m	14361	14161.3	16.1798	60808
Ocbimv22000224m	162	31.62	2.145	18
Ocbimv22000225m	165	32.9817	0.43569	3.81358
Ocbimv22000226m	171	35.8441	12.5097	119
Ocbimv22000227m	285	111.676	0.104579	3.09948
Ocbimv22000228m	792	593.039	0.0325105	5.1167
Ocbimv22000229m	5640	5440.33	1.84314	2661.13
Ocbimv22000231m	996	796.496	0.458887	97
Ocbimv22000232m	4338	4138.33	0.327789	360
Ocbimv22000233m	1437	1237.33	0.344121	113
Ocbimv22000235m	489	294.329	7.0668	552
Ocbimv22000237m	321	141.052	14.4255	540
Ocbimv22000238m	3225	3025.33	5.40922	4343
Ocbimv22000239m	1119	919.326	182.434	44510
Ocbimv22000241m	177	38.8877	0	0
Ocbimv22000242m	372	185.291	87.5458	4305
Ocbimv22000243m	945	745.614	7.65119	1514
Ocbimv22000244m	1419	1219.33	8.94017	2893
Ocbimv22000245m	396	206.957	1.38373	76
Ocbimv22000246m	156	29.0258	0.649086	5
Ocbimv22000247m	1353	1153.33	2.62676	804
Ocbimv22000249m	726	527.328	8.93195	1250
Ocbimv22000251m	1305	1105.33	6.48732	1903
Ocbimv22000252m	177	38.8877	0.641529	6.62081
Ocbimv22000253m	210	57.8888	2.0001	30.7277
Ocbimv22000255m	1374	1174.33	6.00347	1871
Ocbimv22000256m	1128	928.326	0.231362	57
Ocbimv22000257m	321	141.052	96.9448	3629
Ocbimv22000258m	231	71.7335	0.262642	5
Ocbimv22000260m	501	305.864	0.0246387	2
Ocbimv22000261m	1824	1624.33	7.96375	3433
Ocbimv22000262m	660	461.816	481.165	58972
Ocbimv22000263m	189	45.3395	1131.34	13613
Ocbimv22000264m	156	29.0258	5195.03	40018
Ocbimv22000265m	156	29.0258	4316.68	33252
Ocbimv22000266m	798	599.018	5.10779	812
Ocbimv22000267m	672	473.704	95.8591	12051
Ocbimv22000268m	582	384.785	31.5421	3221
Ocbimv22000269m	1905	1705.33	30.8546	13964
Ocbimv22000270m	960	760.589	90.1403	18195
Ocbimv22000273m	1194	994.326	24.7837	6540
Ocbimv22000274m	1290	1090.33	0.698091	202
Ocbimv22000275m	225	67.6634	1.8934	34
Ocbimv22000276m	1746	1546.33	19.0507	7818
Ocbimv22000277m	1665	1465.33	24.609	9570
Ocbimv22000278m	1341	1141.33	14.0874	4267
Ocbimv22000282m	219	63.6947	0.0591581	1
Ocbimv22000283m	732	533.304	10.683	1512
Ocbimv22000284m	891	691.779	16.2971	2992
Ocbimv22000289m	2334	2134.33	26.4589	14987
Ocbimv22000291m	1047	847.326	18.335	4123
Ocbimv22000292m	516	320.352	1.14208	97.0973
Ocbimv22000293m	420	229.087	0	0
Ocbimv22000294m	354	169.362	0	0
Ocbimv22000295m	342	158.946	5.95033	251
Ocbimv22000298m	2622	2422.33	12.5051	8039
Ocbimv22000301m	2157	1957.33	0.48902	254.023
Ocbimv22000302m	444	251.527	0.179769	12
Ocbimv22000303m	3138	2938.33	12.5276	9769.04
Ocbimv22000304m	336	153.796	149.354	6096
Ocbimv22000305m	849	649.886	35.4781	6119
Ocbimv22000306m	3819	3619.33	2.62876	2525
Ocbimv22000307m	636	438.056	1.45278	168.894
Ocbimv22000308m	807	607.993	0	0
Ocbimv22000309m	1863	1663.33	0.018123	8
Ocbimv22000311m	159	30.2983	1.4505	11.6632
Ocbimv22000312m	1503	1303.33	22.6328	7828.41
Ocbimv22000313m	3198	2998.33	19.0468	15156
Ocbimv22000317m	267	97.7429	0.269855	7
Ocbimv22000318m	192	47.0358	6.08838	76
Ocbimv22000319m	717	518.372	0	0
Ocbimv22000320m	2316	2116.33	4.70756	2644
Ocbimv22000321m	156	29.0258	15.7079	121
Ocbimv22000322m	2505	2305.33	33.8292	20697
Ocbimv22000324m	261	93.2106	0.121276	3
Ocbimv22000325m	573	375.942	0.06733	6.71758
Ocbimv22000326m	216	61.714	0.122113	2
Ocbimv22000327m	1299	1099.33	0.0548417	16
Ocbimv22000328m	1170	970.326	4.99391	1286
Ocbimv22000329m	216	61.714	0.793737	13
Ocbimv22000330m	207	56.0233	32.755	487
Ocbimv22000331m	249	84.3769	26.0764	583.922
Ocbimv22000332m	855	655.865	123.274	21457
Ocbimv22000333m	459	265.725	7.72825	545
Ocbimv22000334m	168	34.4031	28.915	264
Ocbimv22000335m	213	59.7791	0.252132	4
Ocbimv22000336m	1335	1135.33	0	0
Ocbimv22000337m	180	40.4517	0	0
Ocbimv22000338m	246	82.2059	0.595878	13
Ocbimv22000339m	159	30.2983	69.2713	557
Ocbimv22000340m	2781	2581.33	4.07368	2790.7
Ocbimv22000341m	354	169.362	0.0444971	2
Ocbimv22000342m	168	34.4031	0.309808	2.82861
Ocbimv22000343m	162	31.62	0.183885	1.5431
Ocbimv22000344m	378	190.681	0.0197611	1
Ocbimv22000345m	216	61.714	0	0
Ocbimv22000346m	168	34.4031	0.972114	8.87561
Ocbimv22000347m	312	133.525	5.86036	207.667
Ocbimv22000348m	378	190.681	0	0
Ocbimv22000349m	867	667.827	0.868908	154
Ocbimv22000350m	489	294.329	0.857746	67
Ocbimv22000352m	279	106.964	22.3693	635
Ocbimv22000353m	228	69.6867	15.7348	291
Ocbimv22000354m	270	100.035	0.301339	8
Ocbimv22000355m	1032	832.326	0.00452714	1
Ocbimv22000356m	318	138.529	0.624708	22.9668
Ocbimv22000357m	222	65.6677	0.172142	3
Ocbimv22000358m	5670	5470.33	7.89315	11459
Ocbimv22000359m	1284	1084.33	48.9179	14077
Ocbimv22000360m	306	128.564	222.805	7602
Ocbimv22000361m	1017	817.326	19.8747	4311
Ocbimv22000363m	3156	2956.33	23.4279	18381
Ocbimv22000365m	243	80.0668	0.564737	12
Ocbimv22000366m	1353	1153.33	438.294	134153
Ocbimv22000367m	1296	1096.33	20.0548	5835
Ocbimv22000371m	513	317.449	41.8173	3523
Ocbimv22000373m	228	69.6867	0	0
Ocbimv22000374m	3408	3208.33	2.34892	2000
Ocbimv22000375m	3006	2806.33	4.74779	3536
Ocbimv22000376m	192	47.0358	50.7899	634
Ocbimv22000377m	387	198.785	22.3674	1180
Ocbimv22000378m	1263	1063.33	12.8386	3623
Ocbimv22000379m	168	34.4031	2.84769	26
Ocbimv22000380m	453	260.028	23.1131	1595
Ocbimv22000381m	216	61.714	0.854794	14
Ocbimv22000382m	537	340.735	1.2828	116
Ocbimv22000383m	7848	7648.33	2.00563	4071
Ocbimv22000384m	249	84.3769	21.8821	490
Ocbimv22000385m	5595	5395.33	0.0247396	35.4236
Ocbimv22000386m	465	271.425	24.7525	1783
Ocbimv22000387m	558	361.232	2.22183	213
Ocbimv22000388m	1680	1480.33	6.63846	2608
Ocbimv22000392m	513	317.449	24.4394	2058.95
Ocbimv22000393m	6819	6619.33	0.66033	1160
Ocbimv22000394m	330	148.659	1.04009	41.0342
Ocbimv22000395m	2049	1849.33	0.0896512	44
Ocbimv22000396m	234	73.7893	0	0
Ocbimv22000398m	2220	2020.33	7.5237	4034
Ocbimv22000399m	204	54.1658	230.002	3306.28
Ocbimv22000400m	852	652.877	0	0
Ocbimv22000401m	381	193.381	0	0
Ocbimv22000402m	159	30.2983	1.11929	9
Ocbimv22000403m	216	61.714	0	0
Ocbimv22000404m	324	143.562	0	0
Ocbimv22000405m	5343	5143.33	1.05789	1444
Ocbimv22000406m	180	40.4517	15.7422	169
Ocbimv22000407m	291	116.455	2.815	87
Ocbimv22000408m	2697	2497.33	0.261591	173.373
Ocbimv22000409m	651	452.908	0.0622485	7.48207
Ocbimv22000410m	252	86.5637	0.119469	2.74456
Ocbimv22000411m	240	77.9556	0.102568	2.12198
Ocbimv22000412m	549	352.43	0.129837	12.1438
Ocbimv22000413m	336	153.796	3.03804	124
Ocbimv22000414m	264	95.4585	2.32892	59
Ocbimv22000415m	1200	1000.33	11.6244	3086
Ocbimv22000416m	873	673.819	29.2074	5223
Ocbimv22000419m	3075	2875.33	1.75473	1339
Ocbimv22000421m	1125	925.326	88.8337	21815
Ocbimv22000422m	771	572.127	11.7956	1791
Ocbimv22000423m	1170	970.326	61.0064	15710
Ocbimv22000424m	411	220.724	7.25533	425
Ocbimv22000425m	1293	1093.33	0.11728	34.0296
Ocbimv22000426m	591	393.649	12.3745	1292.76
Ocbimv22000427m	990	790.516	27.3767	5743.48
Ocbimv22000429m	789	590.053	0.259729	40.6719
Ocbimv22000430m	174	37.3312	264.048	2616
Ocbimv22000431m	705	506.444	45.5937	6128
Ocbimv22000432m	237	75.8686	1.34097	27
Ocbimv22000433m	273	102.33	0.220936	6
Ocbimv22000434m	729	530.316	0.18866	26.552
Ocbimv22000435m	273	102.33	0.846921	23
Ocbimv22000436m	273	102.33	0.478695	13
Ocbimv22000438m	3225	3025.33	1.33892	1075
Ocbimv22000440m	618	420.267	0.197249	22
Ocbimv22000441m	933	733.637	0	0
Ocbimv22000442m	210	57.8888	10.7837	165.671
Ocbimv22000443m	2286	2086.33	5.14008	2846
Ocbimv22000444m	234	73.7893	18.077	354
Ocbimv22000445m	3537	3337.33	1.35826	1203
Ocbimv22000446m	342	158.946	273.85	11551.7
Ocbimv22000447m	306	128.564	34.9067	1191
Ocbimv22000448m	267	97.7429	124.326	3225
Ocbimv22000449m	276	104.643	115.516	3208
Ocbimv22000450m	822	622.953	37.7197	6236
Ocbimv22000451m	1320	1120.33	4.69188	1395
Ocbimv22000452m	171	35.8441	22.0759	210
Ocbimv22000453m	567	370.042	104.017	10215
Ocbimv22000455m	591	393.649	15.4494	1614
Ocbimv22000456m	177	38.8877	88.1374	909.611
Ocbimv22000457m	531	334.906	0.0450044	4
Ocbimv22000458m	330	148.659	32.7482	1292
Ocbimv22000459m	222	65.6677	4.59045	80
Ocbimv22000460m	192	47.0358	2.56353	32
Ocbimv22000461m	1710	1510.33	0.381714	153
Ocbimv22000462m	423	231.856	0.0162808	1.00179
Ocbimv22000463m	249	84.3769	0.0830466	1.85964
Ocbimv22000464m	423	231.856	139.602	8590
Ocbimv22000465m	255	88.7629	0	0
Ocbimv22000466m	423	231.856	2.50276	154
Ocbimv22000467m	558	361.232	19.6936	1887.97
Ocbimv22000468m	582	384.785	0	0
Ocbimv22000469m	1539	1339.33	9.22794	3280
Ocbimv22000470m	270	100.035	7.01848	186.328
Ocbimv22000471m	183	42.042	0	0
Ocbimv22000472m	285	111.676	0	0
Ocbimv22000474m	1020	820.326	37.6059	8187
Ocbimv22000475m	180	40.4517	0.465747	5
Ocbimv22000476m	264	95.4585	0	0
Ocbimv22000477m	2121	1921.33	0.137282	70
Ocbimv22000478m	738	539.274	227.738	32593.3
Ocbimv22000479m	309	131.037	0.0984842	3.42486
Ocbimv22000480m	375	187.978	0.0601354	3
Ocbimv22000485m	978	778.556	1.21963	252
Ocbimv22000489m	3564	3364.33	7.57304	6761.63
Ocbimv22000490m	369	182.603	11.9478	579
Ocbimv22000491m	189	45.3395	0.249322	3
Ocbimv22000492m	588	390.691	4.12265	427.457
Ocbimv22000493m	1350	1150.33	13.9706	4265
Ocbimv22000494m	180	40.4517	100.601	1080
Ocbimv22000495m	3774	3574.33	16.6416	15786
Ocbimv22000497m	279	106.964	108.288	3074
Ocbimv22000498m	264	95.4585	0.492949	12.4882
Ocbimv22000500m	14979	14779.3	2.84504	11159
Ocbimv22000505m	219	63.6947	0.414107	7
Ocbimv22000506m	201	52.3489	0.575837	8
Ocbimv22000507m	186	43.6776	2.58809	30
Ocbimv22000508m	150	26.6472	444.303	3142.05
Ocbimv22000509m	969	769.578	0.456767	93.289
Ocbimv22000510m	348	164.13	0.785632	34.2208
Ocbimv22000511m	387	198.785	0.0584466	3.08337
Ocbimv22000512m	1554	1354.33	3.67652	1321.43
Ocbimv22000513m	900	700.749	0.0752805	14
Ocbimv22000514m	327	146.103	2.33545	90.5552
Ocbimv22000515m	378	190.681	0	0
Ocbimv22000516m	171	35.8441	0.210247	2
Ocbimv22000517m	693	494.537	7.38315	969
Ocbimv22000518m	1452	1252.33	9.67343	3215
Ocbimv22000521m	1050	850.326	8.29984	1873
Ocbimv22000523m	1071	871.326	72.7858	16831
Ocbimv22000524m	312	133.525	155.689	5517
Ocbimv22000525m	2586	2386.33	0.590553	374
Ocbimv22000526m	582	384.785	23.5807	2408
Ocbimv22000527m	303	126.121	8.3953	281
Ocbimv22000528m	1692	1492.33	6.61538	2620
Ocbimv22000529m	1326	1126.33	0.0367998	11
Ocbimv22000532m	1107	907.326	56.5794	13624
Ocbimv22000533m	846	646.891	17.8474	3064
Ocbimv22000534m	207	56.0233	8.00378	119
Ocbimv22000535m	348	164.13	1.05845	46.1041
Ocbimv22000536m	648	449.937	11.892	1420
Ocbimv22000537m	1857	1657.33	3.8719	1703
Ocbimv22000538m	282	109.308	0	0
Ocbimv22000539m	168	34.4031	31.5436	288
Ocbimv22000540m	240	77.9556	0	0
Ocbimv22000541m	525	329.081	1.69463	148
Ocbimv22000542m	4944	4744.33	9.8571	12411
Ocbimv22000544m	480	285.702	50.5129	3830
Ocbimv22000545m	390	201.5	0.916299	49
Ocbimv22000546m	639	441.025	11.7547	1375.81
Ocbimv22000547m	192	47.0358	42.2982	528
Ocbimv22000548m	174	37.3312	38.0528	377
Ocbimv22000549m	273	102.33	43.3034	1176
Ocbimv22000551m	519	323.253	0.0815968	7
Ocbimv22000552m	618	420.267	51.724	5769
Ocbimv22000554m	2106	1906.33	0.838081	424
Ocbimv22000555m	867	667.827	2.46567	437
Ocbimv22000557m	912	712.704	4.55209	861
Ocbimv22000558m	795	596.026	32.1788	5090
Ocbimv22000559m	882	682.798	9.82854	1781
Ocbimv22000560m	1620	1420.33	17.7774	6701.01
Ocbimv22000561m	597	399.55	605.274	64181
Ocbimv22000562m	150	26.6472	6151.84	43505
Ocbimv22000563m	1527	1327.33	3.17097	1117
Ocbimv22000564m	567	370.042	2.00601	197
Ocbimv22000565m	2157	1957.33	15.551	8078
Ocbimv22000566m	375	187.978	0.821851	41
Ocbimv22000567m	1146	946.326	39.8336	10004
Ocbimv22000569m	219	63.6947	20.3504	344
Ocbimv22000570m	1179	979.326	0.79681	207.093
Ocbimv22000571m	1866	1666.33	0.49063	216.969
Ocbimv22000572m	774	575.115	2.09247	319.371
Ocbimv22000573m	1197	997.326	0.222911	59
Ocbimv22000574m	819	619.958	0.712593	117.243
Ocbimv22000575m	1209	1009.33	0.755635	202.407
Ocbimv22000576m	1425	1225.33	0.513563	167.005
Ocbimv22000577m	243	80.0668	0	0
Ocbimv22000578m	600	402.507	0.110656	11.8204
Ocbimv22000579m	1146	946.326	2.34925	590
Ocbimv22000580m	1962	1762.33	3.15372	1475
Ocbimv22000581m	1026	826.326	0.314641	69
Ocbimv22000582m	309	131.037	0.263301	9.1565
Ocbimv22000583m	162	31.62	9.05667	76
Ocbimv22000584m	336	153.796	0.514507	21
Ocbimv22000585m	249	84.3769	0.535889	12
Ocbimv22000586m	1842	1642.33	5.69455	2482
Ocbimv22000588m	162	31.62	30.5067	256
Ocbimv22000589m	414	223.499	21.4788	1274
Ocbimv22000590m	1368	1168.33	4.28303	1328
Ocbimv22000591m	3177	2977.33	5.97355	4720
Ocbimv22000592m	258	90.9822	0.165661	4
Ocbimv22000594m	2187	1987.33	0.701536	370
Ocbimv22000596m	348	164.13	0	0
Ocbimv22000597m	288	114.067	1.61865	49
Ocbimv22000598m	1827	1627.33	0.21534	93
Ocbimv22000599m	351	166.752	0	0
Ocbimv22000600m	159	30.2983	0	0
Ocbimv22000601m	1482	1282.33	0.0470152	16
Ocbimv22000602m	162	31.62	0.834167	7
Ocbimv22000603m	159	30.2983	0.24873	2
Ocbimv22000604m	765	566.152	5.73708	862
Ocbimv22000605m	603	405.465	4.98113	536
Ocbimv22000606m	546	349.505	0.010859	1.00722
Ocbimv22000607m	516	320.352	74.9627	6373.17
Ocbimv22000608m	627	429.173	27.9135	3179.28
Ocbimv22000609m	615	417.308	40.9018	4529.84
Ocbimv22000610m	345	161.532	0.279924	12
Ocbimv22000611m	1080	880.326	0.378369	88.3978
Ocbimv22000615m	426	234.638	19.9453	1242
Ocbimv22000617m	189	45.3395	1.74526	21
Ocbimv22000619m	2904	2704.33	160.312	115056
Ocbimv22000620m	1755	1555.33	0.566907	234
Ocbimv22000621m	159	30.2983	4.72587	38
Ocbimv22000622m	417	226.296	1.03236	62
Ocbimv22000623m	2355	2155.33	0.83042	475
Ocbimv22000624m	726	527.328	4.56601	639
Ocbimv22000625m	2031	1831.33	6.23851	3032
Ocbimv22000626m	615	417.308	0	0
Ocbimv22000627m	288	114.067	3.20427	97
Ocbimv22000628m	168	34.4031	240.906	2199.52
Ocbimv22000629m	156	29.0258	0	0
Ocbimv22000630m	186	43.6776	11.1288	129
Ocbimv22000632m	816	616.964	9.68025	1585
Ocbimv22000633m	273	102.33	15.5023	421
Ocbimv22000634m	723	524.346	0	0
Ocbimv22000635m	288	114.067	0.461349	13.966
Ocbimv22000636m	1194	994.326	0.360008	95
Ocbimv22000637m	162	31.62	471.24	3954.46
Ocbimv22000638m	1236	1036.33	4.21046	1158
Ocbimv22000639m	213	59.7791	0.819428	13
Ocbimv22000640m	948	748.608	7.54508	1499
Ocbimv22000641m	405	215.206	0.455236	26
Ocbimv22000642m	1107	907.326	7.33821	1767
Ocbimv22000643m	552	355.363	0	0
Ocbimv22000644m	375	187.978	0.363661	18.1421
Ocbimv22000645m	636	438.056	47.3871	5509
Ocbimv22000646m	726	527.328	107.469	15040
Ocbimv22000647m	570	372.996	0.0809264	8.01082
Ocbimv22000648m	210	57.8888	89.4252	1373.84
Ocbimv22000649m	216	61.714	0	0
Ocbimv22000650m	321	141.052	1.84326	69
Ocbimv22000651m	327	146.103	30.3591	1177.15
Ocbimv22000652m	708	509.424	24.1289	3262.12
Ocbimv22000653m	342	158.946	0	0
Ocbimv22000654m	165	32.9817	108.763	952
Ocbimv22000655m	333	151.227	3.43849	138
Ocbimv22000656m	1074	874.326	1.6248	377.014
Ocbimv22000658m	1002	802.326	5.3633	1142
Ocbimv22000659m	645	446.964	0.101476	12.0371
Ocbimv22000660m	534	337.822	0.0266152	2.38617
Ocbimv22000661m	156	29.0258	2.33671	18
Ocbimv22000662m	1875	1675.33	8.41856	3743
Ocbimv22000664m	426	234.638	0.523297	32.5858
Ocbimv22000665m	198	50.5479	0.0745442	1
Ocbimv22000666m	285	111.676	0	0
Ocbimv22000667m	2046	1846.33	1.43471	703
Ocbimv22000670m	2460	2260.33	0.330074	198
