Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000166m	165	34.5914	0.115784	1
Ocbimv22000167m	219	66.1348	0	0
Ocbimv22000168m	471	281.199	0.612451	43
Ocbimv22000169m	147	26.6126	0	0
Ocbimv22000170m	1458	1263	0.0190268	6
Ocbimv22000171m	636	442.465	0	0
Ocbimv22000172m	207	58.3569	4.44528	64.7701
Ocbimv22000173m	150	27.8073	0.688542	4.7805
Ocbimv22000174m	276	107.61	0	0
Ocbimv22000175m	2658	2463	0.279693	172
Ocbimv22000176m	213	62.1921	0	0
Ocbimv22000177m	213	62.1921	59.5195	924.224
Ocbimv22000178m	573	380.27	2.22232	211
Ocbimv22000180m	285	114.726	0.659022	18.8775
Ocbimv22000181m	150	27.8073	0.864189	6
Ocbimv22000182m	708	513.901	6.28163	806
Ocbimv22000183m	594	400.957	6.77405	678.155
Ocbimv22000184m	570	377.317	0.530739	50
Ocbimv22000185m	375	191.694	0.25072	12
Ocbimv22000186m	1683	1488	2.79929	1040
Ocbimv22000187m	1602	1407	12.8978	4531
Ocbimv22000188m	1251	1056	0.134589	35.486
Ocbimv22000189m	192	49.143	1.38549	17
Ocbimv22000190m	153	29.0786	74.239	539
Ocbimv22000192m	4824	4629	2.51608	2908
Ocbimv22000193m	159	31.7489	0.2523	2
Ocbimv22000194m	603	409.829	0.302978	31.0025
Ocbimv22000195m	216	64.1487	0.312176	5
Ocbimv22000197m	702	507.934	2.08956	265
Ocbimv22000198m	306	131.846	0.0607547	2
Ocbimv22000199m	330	152.132	0	0
Ocbimv22000200m	219	66.1348	65.4813	1081.26
Ocbimv22000201m	1692	1497	5.59071	2089.64
Ocbimv22000202m	228	72.2066	0.110935	2
Ocbimv22000203m	735	540.784	5.83065	787.271
Ocbimv22000204m	351	170.354	11.2381	478
Ocbimv22000205m	210	60.2631	1226.2	18450
Ocbimv22000206m	390	205.306	1559.36	79934
Ocbimv22000207m	228	72.2066	0.221871	4
Ocbimv22000208m	468	278.327	0.076878	5.34246
Ocbimv22000209m	498	307.153	19.2949	1479.72
Ocbimv22000210m	474	284.065	0.084596	6
Ocbimv22000211m	297	124.414	95.5763	2968.95
Ocbimv22000216m	14361	14166	13.1865	46640
Ocbimv22000224m	162	33.1375	3.74679	31
Ocbimv22000225m	165	34.5914	0.202738	1.751
Ocbimv22000226m	171	37.5779	8.84632	83
Ocbimv22000227m	285	114.726	0.321268	9.20263
Ocbimv22000228m	792	597.591	0.0422575	6.3051
Ocbimv22000229m	5640	5445	3.79771	5163.01
Ocbimv22000231m	996	801.155	0.979843	196
Ocbimv22000232m	4338	4143	0.614836	636
Ocbimv22000233m	1437	1242	0.635275	197
Ocbimv22000235m	489	298.485	5.50147	410
Ocbimv22000237m	321	144.443	10.3149	372
Ocbimv22000238m	3225	3030	10.3856	7857
Ocbimv22000239m	1119	924	240.204	55416
Ocbimv22000241m	177	40.6765	0	0
Ocbimv22000242m	372	188.984	73.9848	3491
Ocbimv22000243m	945	750.248	6.79579	1273
Ocbimv22000244m	1419	1224	12.5389	3832
Ocbimv22000245m	396	210.783	1.74811	92
Ocbimv22000246m	156	30.3955	0.790603	6
Ocbimv22000247m	1353	1158	2.36918	685
Ocbimv22000249m	726	531.817	13.2772	1763
Ocbimv22000251m	1305	1110	3.71287	1029
Ocbimv22000252m	177	40.6765	0.31779	3.2275
Ocbimv22000253m	210	60.2631	3.80802	57.2972
Ocbimv22000255m	1374	1179	4.95631	1459
Ocbimv22000256m	1128	933	0.17171	40
Ocbimv22000257m	321	144.443	78.9696	2848
Ocbimv22000258m	231	74.2896	0.0539124	1
Ocbimv22000260m	501	310.044	0.012972	1.00419
Ocbimv22000261m	1824	1629	9.05273	3682
Ocbimv22000262m	660	466.239	451.893	52605
Ocbimv22000263m	189	47.3712	1022.1	12089
Ocbimv22000264m	156	30.3955	4453.73	33800
Ocbimv22000265m	156	30.3955	3738.1	28369
Ocbimv22000266m	798	603.571	4.59856	693
Ocbimv22000267m	672	478.153	92.231	11011
Ocbimv22000268m	582	389.134	25.0209	2431
Ocbimv22000269m	1905	1710	26.8133	11448
Ocbimv22000270m	960	765.226	116.962	22347
Ocbimv22000273m	1194	999	25.3418	6321
Ocbimv22000274m	1290	1095	0.797369	218
Ocbimv22000275m	225	70.1408	2.56956	45
Ocbimv22000276m	1746	1551	25.3348	9811
Ocbimv22000277m	1665	1470	27.8643	10227
Ocbimv22000278m	1341	1146	13.7838	3944
Ocbimv22000282m	219	66.1348	0	0
Ocbimv22000283m	732	537.795	9.45065	1269
Ocbimv22000284m	891	696.358	29.0338	5048
Ocbimv22000289m	2334	2139	24.8902	13293
Ocbimv22000291m	1047	852	18.5402	3944
Ocbimv22000292m	516	324.558	0.950746	77.0442
Ocbimv22000293m	420	232.993	0	0
Ocbimv22000294m	354	172.996	0.0270426	1.16807
Ocbimv22000295m	342	162.502	4.75682	193
Ocbimv22000298m	2622	2427	11.7844	7141
Ocbimv22000301m	2157	1962	0.608518	298.095
Ocbimv22000302m	444	255.508	0.0783758	5
Ocbimv22000303m	3138	2943	12.9324	9502.84
Ocbimv22000304m	336	157.321	137.373	5396
Ocbimv22000305m	849	654.458	34.2523	5597
Ocbimv22000306m	3819	3624	2.19044	1982
Ocbimv22000307m	636	442.465	2.52457	278.901
Ocbimv22000308m	807	612.543	0.00813043	1.24346
Ocbimv22000309m	1863	1668	0.0168081	7
Ocbimv22000311m	159	31.7489	1.30244	10.3246
Ocbimv22000312m	1503	1308	24.2481	7918.98
Ocbimv22000313m	3198	3003	20.4725	15350
Ocbimv22000317m	267	100.685	0.278453	7
Ocbimv22000318m	192	49.143	5.70497	70
Ocbimv22000319m	717	522.862	0.01532	2
Ocbimv22000320m	2316	2121	4.0429	2141
Ocbimv22000321m	156	30.3955	23.9816	182
Ocbimv22000322m	2505	2310	36.8021	21226
Ocbimv22000324m	261	96.0986	0.416773	10
Ocbimv22000325m	573	380.27	0.0397588	3.77492
Ocbimv22000326m	216	64.1487	0.249741	4
Ocbimv22000327m	1299	1104	0.051809	14.281
Ocbimv22000328m	1170	975	4.50629	1097
Ocbimv22000329m	216	64.1487	2.93445	47
Ocbimv22000330m	207	58.3569	27.5899	402
Ocbimv22000331m	249	87.1789	22.086	480.742
Ocbimv22000332m	855	660.441	146.211	24110
Ocbimv22000333m	459	269.74	5.79078	390
Ocbimv22000334m	168	36.0791	23.6451	213
Ocbimv22000335m	213	62.1921	2.89797	45
Ocbimv22000336m	1335	1140	0	0
Ocbimv22000337m	180	42.3185	0	0
Ocbimv22000338m	246	84.9802	0.801213	17
Ocbimv22000339m	159	31.7489	79.2223	628
Ocbimv22000340m	2781	2586	5.83415	3766.94
Ocbimv22000341m	354	172.996	0.0926062	4
Ocbimv22000342m	168	36.0791	4.07289	36.6894
Ocbimv22000343m	162	33.1375	1.79166	14.8237
Ocbimv22000344m	378	194.404	0.0824085	4
Ocbimv22000345m	216	64.1487	0	0
Ocbimv22000346m	168	36.0791	0.40955	3.68931
Ocbimv22000347m	312	136.819	5.29842	180.999
Ocbimv22000348m	378	194.404	0.247225	12
Ocbimv22000349m	867	672.408	0.637335	107
Ocbimv22000350m	489	298.485	0.912439	68
Ocbimv22000352m	279	109.968	22.7266	624
Ocbimv22000353m	228	72.2066	18.859	340
Ocbimv22000354m	270	102.97	0.19448	5
Ocbimv22000355m	1032	837	0	0
Ocbimv22000356m	318	141.877	0.565399	20.0285
Ocbimv22000357m	222	68.118	0.352782	6
Ocbimv22000358m	5670	5475	9.6584	13203
Ocbimv22000359m	1284	1089	70.0254	19040
Ocbimv22000360m	306	131.846	246.269	8107
Ocbimv22000361m	1017	822	21.0294	4316
Ocbimv22000363m	3156	2961	23.4897	17366
Ocbimv22000365m	243	82.8029	0.193478	4
Ocbimv22000366m	1353	1158	326.492	94398.3
Ocbimv22000367m	1296	1101	16.8499	4632
Ocbimv22000371m	513	321.649	38.2273	3070
Ocbimv22000373m	228	72.2066	0	0
Ocbimv22000374m	3408	3213	3.47535	2788
Ocbimv22000375m	3006	2811	8.42346	5912
Ocbimv22000376m	192	49.143	83.211	1021
Ocbimv22000377m	387	202.568	38.4165	1943
Ocbimv22000378m	1263	1068	22.6057	6028
Ocbimv22000379m	168	36.0791	3.66332	33
Ocbimv22000380m	453	264.043	39.6959	2617
Ocbimv22000381m	216	64.1487	1.99793	32
Ocbimv22000382m	537	344.996	2.56564	221
Ocbimv22000383m	7848	7653	2.67532	5112
Ocbimv22000384m	249	87.1789	26.0948	568
Ocbimv22000385m	5595	5400	0.117295	158.146
Ocbimv22000386m	465	275.466	40.1532	2761.67
Ocbimv22000387m	558	365.528	1.3806	126
Ocbimv22000388m	1680	1485	4.64703	1723
Ocbimv22000392m	513	321.649	28.2188	2266.23
Ocbimv22000393m	6819	6624	0.393016	650
Ocbimv22000394m	330	152.132	2.96209	112.513
Ocbimv22000395m	2049	1854	0.110174	51
Ocbimv22000396m	234	76.3979	0	0
Ocbimv22000398m	2220	2025	12.5217	6331
Ocbimv22000399m	204	56.4733	308.318	4347.36
Ocbimv22000400m	852	657.449	0	0
Ocbimv22000401m	381	197.115	0	0
Ocbimv22000402m	159	31.7489	1.38765	11
Ocbimv22000403m	216	64.1487	0.0624352	1
Ocbimv22000404m	324	147.002	0	0
Ocbimv22000405m	5343	5148	0.954603	1227
Ocbimv22000406m	180	42.3185	11.5464	122
Ocbimv22000407m	291	119.549	2.34515	70
Ocbimv22000408m	2697	2502	0.51816	323.694
Ocbimv22000409m	651	457.325	0.11585	13.2283
Ocbimv22000410m	252	89.408	0.337577	7.53585
Ocbimv22000411m	240	80.6553	0.462007	9.3039
Ocbimv22000412m	549	356.719	0.0620928	5.53032
Ocbimv22000413m	336	157.321	2.46946	97
Ocbimv22000414m	264	98.3868	0.61062	15
Ocbimv22000415m	1200	1005	9.03048	2266
Ocbimv22000416m	873	678.398	21.4958	3641
Ocbimv22000419m	3075	2880	0.789901	568
Ocbimv22000421m	1125	930	96.9759	22518
Ocbimv22000422m	771	576.654	12.2588	1765
Ocbimv22000423m	1170	975	85.6523	20851
Ocbimv22000424m	411	224.615	5.3315	299
Ocbimv22000425m	1293	1098	0.0952181	26.1039
Ocbimv22000426m	591	398.002	16.0645	1596.38
Ocbimv22000427m	990	795.179	29.9936	5954.93
Ocbimv22000429m	789	594.602	0.478243	71
Ocbimv22000430m	174	39.1018	212.436	2074
Ocbimv22000431m	705	510.916	41.9707	5354
Ocbimv22000432m	237	78.5225	0.765093	15
Ocbimv22000433m	273	105.275	0.342399	9
Ocbimv22000434m	729	534.804	0.308938	41.2524
Ocbimv22000435m	273	105.275	0.760886	20
Ocbimv22000436m	273	105.275	0.532621	14
Ocbimv22000438m	3225	3030	0.834072	631
Ocbimv22000440m	618	424.655	0.179199	19
Ocbimv22000441m	933	738.267	0.0217002	4
Ocbimv22000442m	210	60.2631	9.57019	143.998
Ocbimv22000443m	2286	2091	4.50697	2353
Ocbimv22000444m	234	76.3979	17.1429	327
Ocbimv22000445m	3537	3342	1.50043	1252
Ocbimv22000446m	342	162.502	220.161	8932.66
Ocbimv22000447m	306	131.846	25.1221	827
Ocbimv22000448m	267	100.685	129.003	3243
Ocbimv22000449m	276	107.61	120.031	3225
Ocbimv22000450m	822	627.512	94.615	14824
Ocbimv22000451m	1320	1125	7.03479	1976
Ocbimv22000452m	171	37.5779	34.426	323
Ocbimv22000453m	567	374.366	113.2	10581
Ocbimv22000455m	591	398.002	19.3714	1925
Ocbimv22000456m	177	40.6765	30.5503	310.271
Ocbimv22000457m	531	339.146	0.129904	11
Ocbimv22000458m	330	152.132	47.3616	1799
Ocbimv22000459m	222	68.118	4.70376	80
Ocbimv22000460m	192	49.143	4.80847	59
Ocbimv22000461m	1710	1515	0.449421	170
Ocbimv22000462m	423	235.801	0	0
Ocbimv22000463m	249	87.1789	0	0
Ocbimv22000464m	423	235.801	10.1572	598
Ocbimv22000465m	255	91.6198	0	0
Ocbimv22000466m	423	235.801	1.56264	92
Ocbimv22000467m	558	365.528	29.2954	2673.64
Ocbimv22000468m	582	389.134	0.0122568	1.19086
Ocbimv22000469m	1539	1344	9.40789	3157
Ocbimv22000470m	270	102.97	31.0506	798.297
Ocbimv22000471m	183	43.9506	0.45564	5
Ocbimv22000472m	285	114.726	0	0
Ocbimv22000474m	1020	825	34.0994	7024
Ocbimv22000475m	180	42.3185	1.60892	17
Ocbimv22000476m	264	98.3868	0	0
Ocbimv22000477m	2121	1926	0.0873393	42
Ocbimv22000478m	738	543.77	524.901	71265
Ocbimv22000479m	309	134.33	0.213318	7.15461
Ocbimv22000480m	375	191.694	0	0
Ocbimv22000485m	978	783.202	1.2222	239
Ocbimv22000489m	3564	3369	9.77867	8225.53
Ocbimv22000490m	369	186.305	16.4457	765
Ocbimv22000491m	189	47.3712	0.0845478	1
Ocbimv22000492m	588	395.048	5.87499	579.483
Ocbimv22000493m	1350	1155	10.8225	3121
Ocbimv22000494m	180	42.3185	82.9069	876
Ocbimv22000495m	3774	3579	7.77862	6951
Ocbimv22000497m	279	109.968	161.709	4440
Ocbimv22000498m	264	98.3868	1.49283	36.6717
Ocbimv22000500m	14979	14784	2.3003	8491
Ocbimv22000505m	219	66.1348	0	0
Ocbimv22000506m	201	54.5979	0.586856	8
Ocbimv22000507m	186	45.6317	5.52956	63
Ocbimv22000508m	150	27.8073	368.691	2559.79
Ocbimv22000509m	969	774.214	0.498022	96.2704
Ocbimv22000510m	348	167.73	1.04607	43.8082
Ocbimv22000511m	387	202.568	0.0413571	2.09173
Ocbimv22000512m	1554	1359	5.34333	1813.07
Ocbimv22000513m	900	705.341	0.19874	35
Ocbimv22000514m	327	149.566	3.42489	127.897
Ocbimv22000515m	378	194.404	0	0
Ocbimv22000516m	171	37.5779	0	0
Ocbimv22000517m	693	498.995	6.33283	789
Ocbimv22000518m	1452	1257	13.411	4209
Ocbimv22000521m	1050	855	43.2507	9233
Ocbimv22000523m	1071	876	301.194	65877
Ocbimv22000524m	312	136.819	604.666	20656
Ocbimv22000525m	2586	2391	0.509226	304
Ocbimv22000526m	582	389.134	53.4794	5196
Ocbimv22000527m	303	129.371	11.0831	358
Ocbimv22000528m	1692	1497	4.06667	1520
Ocbimv22000529m	1326	1131	0.14519	41
Ocbimv22000532m	1107	912	39.0939	8902
Ocbimv22000533m	846	651.473	11.232	1827
Ocbimv22000534m	207	58.3569	7.75538	113
Ocbimv22000535m	348	167.73	0.808545	33.8609
Ocbimv22000536m	648	454.349	9.5732	1086
Ocbimv22000537m	1857	1662	4.47264	1856
Ocbimv22000538m	282	112.339	0	0
Ocbimv22000539m	168	36.0791	51.9526	468
Ocbimv22000540m	240	80.6553	0	0
Ocbimv22000541m	525	333.315	3.02805	252
Ocbimv22000542m	4944	4749	9.80494	11626
Ocbimv22000544m	480	289.823	39.2328	2839
Ocbimv22000545m	390	205.306	0.954296	48.9179
Ocbimv22000546m	639	445.434	15.1459	1684.47
Ocbimv22000547m	192	49.143	56.9682	699
Ocbimv22000548m	174	39.1018	50.2923	491
Ocbimv22000549m	273	105.275	64.2188	1688
Ocbimv22000551m	519	327.474	0.158995	13
Ocbimv22000552m	618	424.655	47.78	5066
Ocbimv22000554m	2106	1911	1.01019	482
Ocbimv22000555m	867	672.408	2.59699	436
Ocbimv22000557m	912	717.321	6.57732	1178
Ocbimv22000558m	795	600.58	32.6703	4899
Ocbimv22000559m	882	687.38	10.9541	1880
Ocbimv22000560m	1620	1425	10.3301	3675.38
Ocbimv22000561m	597	403.914	653.074	65862
Ocbimv22000562m	150	27.8073	6297.78	43725
Ocbimv22000563m	1527	1332	4.71174	1567
Ocbimv22000564m	567	374.366	2.40715	225
Ocbimv22000565m	2157	1962	11.0172	5397
Ocbimv22000566m	375	191.694	0.919308	44
Ocbimv22000567m	1146	951	41.7696	9918
Ocbimv22000569m	219	66.1348	36.76	607
Ocbimv22000570m	1179	984	0.979774	240.716
Ocbimv22000571m	1866	1671	0.38501	160.632
Ocbimv22000572m	774	579.648	2.14241	310.063
Ocbimv22000573m	1197	1002	0.191907	48.0111
Ocbimv22000574m	819	624.518	0.968715	151.051
Ocbimv22000575m	1209	1014	1.23258	312.06
Ocbimv22000576m	1425	1230	0.555444	170.58
Ocbimv22000577m	243	82.8029	0	0
Ocbimv22000578m	600	406.875	0.232212	23.59
Ocbimv22000579m	1146	951	2.26157	537
Ocbimv22000580m	1962	1767	4.71232	2079
Ocbimv22000581m	1026	831	1.06996	222
Ocbimv22000582m	309	134.33	0.425791	14.2809
Ocbimv22000583m	162	33.1375	12.9325	107
Ocbimv22000584m	336	157.321	0.687375	27
Ocbimv22000585m	249	87.1789	1.1026	24
Ocbimv22000586m	1842	1647	2.27371	935
Ocbimv22000588m	162	33.1375	14.7454	122
Ocbimv22000589m	414	227.403	10.7084	608
Ocbimv22000590m	1368	1173	4.90996	1438
Ocbimv22000591m	3177	2982	5.7149	4255
Ocbimv22000592m	258	93.8433	0	0
Ocbimv22000594m	2187	1992	0.886678	441
Ocbimv22000596m	348	167.73	0.286541	12
Ocbimv22000597m	288	117.133	0.889022	26
Ocbimv22000598m	1827	1632	0.0147247	6
Ocbimv22000599m	351	170.354	0.0235106	1
Ocbimv22000600m	159	31.7489	0	0
Ocbimv22000601m	1482	1287	0.183607	59
Ocbimv22000602m	162	33.1375	1.6921	14
Ocbimv22000603m	159	31.7489	0.756901	6
Ocbimv22000604m	765	570.68	5.61454	800
Ocbimv22000605m	603	409.829	5.33589	546
Ocbimv22000606m	546	353.786	9.97747e-06	0.000881341
Ocbimv22000607m	516	324.558	11.0866	898.409
Ocbimv22000608m	627	433.554	6.53687	707.613
Ocbimv22000609m	615	421.69	8.6542	911.178
Ocbimv22000610m	345	165.113	0.524484	21.622
Ocbimv22000611m	1080	885	0.287282	63.4797
Ocbimv22000615m	426	238.615	22.0722	1315
Ocbimv22000617m	189	47.3712	2.62098	31
Ocbimv22000619m	2904	2709	143.339	96952
Ocbimv22000620m	1755	1560	0.369704	144
Ocbimv22000621m	159	31.7489	2.2707	18
Ocbimv22000622m	417	230.199	0.817732	47
Ocbimv22000623m	2355	2160	0.528455	285
Ocbimv22000624m	726	531.817	4.22491	561
Ocbimv22000625m	2031	1836	8.90247	4081
Ocbimv22000626m	615	421.69	0	0
Ocbimv22000627m	288	117.133	4.23995	124
Ocbimv22000628m	168	36.0791	225.147	2028.18
Ocbimv22000629m	156	30.3955	0	0
Ocbimv22000630m	186	45.6317	12.9901	148
Ocbimv22000632m	816	621.522	8.6415	1341
Ocbimv22000633m	273	105.275	15.7884	415
Ocbimv22000634m	723	528.829	0	0
Ocbimv22000635m	288	117.133	0.711269	20.8015
Ocbimv22000636m	1194	999	0.485106	121
Ocbimv22000637m	162	33.1375	423.322	3502.46
Ocbimv22000638m	1236	1041	8.17955	2126
Ocbimv22000639m	213	62.1921	2.18958	34
Ocbimv22000640m	948	753.24	5.24277	986
Ocbimv22000641m	405	219.039	0.32913	18
Ocbimv22000642m	1107	912	3.20586	730
Ocbimv22000643m	552	359.653	0.0111549	1.00168
Ocbimv22000644m	375	191.694	0.745576	35.6848
Ocbimv22000645m	636	442.465	38.7239	4278
Ocbimv22000646m	726	531.817	139.512	18525
Ocbimv22000647m	570	377.317	0.0532406	5.01571
Ocbimv22000648m	210	60.2631	109.712	1650.78
Ocbimv22000649m	216	64.1487	0.118046	1.8907
Ocbimv22000650m	321	144.443	4.21467	152
Ocbimv22000651m	327	149.566	51.3609	1918
Ocbimv22000652m	708	513.901	36.3505	4664.15
Ocbimv22000653m	342	162.502	0.0164285	0.666558
Ocbimv22000654m	165	34.5914	120.994	1045
Ocbimv22000655m	333	154.722	1.91556	74
Ocbimv22000656m	1074	879	1.20299	264.019
Ocbimv22000658m	1002	807	6.31788	1273
Ocbimv22000659m	645	451.374	0.196718	22.17
Ocbimv22000660m	534	342.076	0.0882838	7.54027
Ocbimv22000661m	156	30.3955	5.13892	39
Ocbimv22000662m	1875	1680	8.73739	3665
Ocbimv22000664m	426	238.615	0.604259	36.0001
Ocbimv22000665m	198	52.7511	0.303701	4
Ocbimv22000666m	285	114.726	0.244373	7
Ocbimv22000667m	2046	1851	2.46669	1140
Ocbimv22000670m	2460	2265	0.40847	231
Ocbimv22000671m	225	70.1408	0.593295	10.3902
Ocbimv22000672m	159	31.7489	2.0184	16
Ocbimv22000673m	225	70.1408	1.13357	19.8519
Ocbimv22000674m	348	167.73	0.785002	32.875
Ocbimv22000675m	180	42.3185	0	0
Ocbimv22000676m	942	747.253	40.4773	7552
Ocbimv22000677m	378	194.404	3.19333	155
Ocbimv22000678m	1752	1557	12.8848	5009
Ocbimv22000681m	4641	4446	0.0738688	82
