Name	Length	EffectiveLength	TPM	NumReads
Ocbimv22000119m	2553	2390.27	32.7864	16547
Ocbimv22000121m	222	82.8093	0.972277	17
Ocbimv22000122m	264	116.482	0	0
Ocbimv22000123m	1728	1565.27	0.124055	41
Ocbimv22000124m	786	623.64	0	0
Ocbimv22000125m	150	35.0377	4.86617	36
Ocbimv22000126m	1338	1175.27	0.439249	109
Ocbimv22000127m	156	38.3503	18.3812	148.841
Ocbimv22000128m	183	55.0472	0	0
Ocbimv22000129m	297	144.984	5.22661	160
Ocbimv22000130m	207	71.6909	21.5932	326.86
Ocbimv22000131m	219	80.5547	0	0
Ocbimv22000132m	189	59.0781	0.2405	3
Ocbimv22000133m	219	80.5547	0.117839	2.00429
Ocbimv22000134m	234	92.063	0	0
Ocbimv22000135m	1074	911.266	0	0
Ocbimv22000136m	852	689.583	0.0290777	4.23377
Ocbimv22000137m	228	87.3787	61.5734	1136
Ocbimv22000138m	1008	845.266	0.235329	42
Ocbimv22000139m	1950	1787.27	2.72941	1030
Ocbimv22000140m	1638	1475.27	2.01609	628
Ocbimv22000141m	2490	2327.27	0.0229208	11.263
Ocbimv22000142m	258	111.478	0	0
Ocbimv22000143m	930	767.482	71.978	11664
Ocbimv22000144m	897	734.529	6.27371	973
Ocbimv22000145m	915	752.502	1.38463	220
Ocbimv22000146m	273	124.083	3.85506	101
Ocbimv22000147m	3102	2939.27	0	0
Ocbimv22000148m	198	65.2523	0	0
Ocbimv22000149m	291	139.7	0	0
Ocbimv22000150m	300	147.643	0	0
Ocbimv22000151m	282	131.833	0	0
Ocbimv22000153m	1038	875.266	68.5199	12663
Ocbimv22000154m	924	761.486	10.1814	1637
Ocbimv22000155m	150	35.0377	50.6893	375
Ocbimv22000156m	489	327.802	96.8276	6701.78
Ocbimv22000157m	192	61.1001	5.1159	66
Ocbimv22000158m	198	65.2523	0	0
Ocbimv22000159m	93	17.1768	1.10291	4
Ocbimv22000160m	1554	1391.27	6.57684	1932
Ocbimv22000161m	246	101.654	2.88859	62
Ocbimv22000162m	1113	950.266	20.5838	4130
Ocbimv22000164m	777	614.643	0.00770543	1
Ocbimv22000165m	90	17.094	0.277062	1
Ocbimv22000166m	165	43.6347	0.651238	6
Ocbimv22000167m	219	80.5547	0	0
Ocbimv22000168m	471	310.065	0.320765	21
Ocbimv22000169m	147	33.4696	0	0
Ocbimv22000170m	1458	1295.27	0.00365646	1
Ocbimv22000171m	636	473.908	0	0
Ocbimv22000172m	207	71.6909	1.84976	28
Ocbimv22000173m	150	35.0377	0	0
Ocbimv22000174m	276	126.646	0	0
Ocbimv22000175m	2658	2495.27	0.252438	133
Ocbimv22000176m	213	76.0851	0	0
Ocbimv22000177m	213	76.0851	20.985	337.124
Ocbimv22000178m	573	411.124	2.90301	252
Ocbimv22000180m	285	134.451	0.319945	9.08279
Ocbimv22000181m	150	35.0377	0.22933	1.69658
Ocbimv22000182m	708	545.733	5.09422	587
Ocbimv22000183m	594	432.039	4.15732	379.241
Ocbimv22000184m	570	408.142	0.0928323	8
Ocbimv22000185m	375	216.936	0.895102	41
Ocbimv22000186m	1683	1520.27	1.66357	534
Ocbimv22000187m	1602	1439.27	10.2075	3102
Ocbimv22000188m	1251	1088.27	0.0652794	15
Ocbimv22000189m	192	61.1001	0.0775137	1
Ocbimv22000190m	153	36.6802	42.8674	332
Ocbimv22000192m	4824	4661.27	2.7596	2716
Ocbimv22000193m	159	40.0632	0	0
Ocbimv22000194m	603	441.002	0.150598	14.023
Ocbimv22000195m	216	78.3122	0	0
Ocbimv22000197m	702	539.749	2.29017	261
Ocbimv22000198m	306	152.999	0	0
Ocbimv22000199m	330	174.785	0	0
Ocbimv22000200m	219	80.5547	73.371	1247.94
Ocbimv22000201m	1692	1529.27	7.58828	2450.23
Ocbimv22000202m	228	87.3787	0.0542019	1
Ocbimv22000203m	735	572.681	7.52527	909.944
Ocbimv22000204m	351	194.272	17.4551	716
Ocbimv22000205m	210	73.8848	1345.67	20993
Ocbimv22000206m	390	231.229	1265.95	61807
Ocbimv22000207m	228	87.3787	0.758827	14
Ocbimv22000208m	468	307.108	0.216854	14.0617
Ocbimv22000209m	498	336.686	45.3223	3221.93
Ocbimv22000210m	474	313.013	0.0605226	4
Ocbimv22000211m	297	144.984	48.1849	1475.06
Ocbimv22000216m	14361	14198.3	8.71381	26123
Ocbimv22000224m	162	41.8329	1.24536	11
Ocbimv22000225m	165	43.6347	0	0
Ocbimv22000226m	171	47.3132	9.40949	94
Ocbimv22000227m	285	134.451	0.106435	3.02155
Ocbimv22000228m	792	629.637	0.0263795	3.50701
Ocbimv22000229m	5640	5477.27	1.88731	2182.67
Ocbimv22000231m	996	833.381	0.306881	54
Ocbimv22000232m	4338	4175.27	0.235939	208
Ocbimv22000233m	1437	1274.27	0.412556	111
Ocbimv22000235m	489	327.802	5.05681	350
Ocbimv22000237m	321	166.561	7.81952	275
Ocbimv22000238m	3225	3062.27	6.17247	3991
Ocbimv22000239m	1119	956.266	810.736	163696
Ocbimv22000241m	177	51.1168	0	0
Ocbimv22000242m	372	214.077	62.3215	2817
Ocbimv22000243m	945	782.469	5.59274	924
Ocbimv22000244m	1419	1256.27	21.2589	5639
Ocbimv22000245m	396	236.984	0.459651	23
Ocbimv22000246m	156	38.3503	0.123496	1
Ocbimv22000247m	1353	1190.27	1.77464	446
Ocbimv22000249m	726	563.701	13.4849	1605
Ocbimv22000251m	1305	1142.27	4.70182	1134
Ocbimv22000252m	177	51.1168	0.0995855	1.07483
Ocbimv22000253m	210	73.8848	3.17531	49.536
Ocbimv22000255m	1374	1211.27	5.42322	1387
Ocbimv22000256m	1128	965.266	0.181541	37
Ocbimv22000257m	321	166.561	53.2012	1871
Ocbimv22000258m	231	89.7082	0.158383	3
Ocbimv22000260m	501	339.651	0	0
Ocbimv22000261m	1824	1661.27	12.3957	4348
Ocbimv22000262m	660	497.843	292.941	30793
Ocbimv22000263m	189	59.0781	785.473	9798
Ocbimv22000264m	156	38.3503	3677.58	29779
Ocbimv22000265m	156	38.3503	4336.67	35116
Ocbimv22000266m	798	635.631	14.6338	1964
Ocbimv22000267m	672	509.812	118.752	12783
Ocbimv22000268m	582	420.085	31.996	2838
Ocbimv22000269m	1905	1742.27	28.6161	10527
Ocbimv22000270m	960	797.459	124.392	20945
Ocbimv22000273m	1194	1031.27	19.3023	4203
Ocbimv22000274m	1290	1127.27	0.865488	206
Ocbimv22000275m	225	85.0794	2.28234	41
Ocbimv22000276m	1746	1583.27	14.8939	4979
Ocbimv22000277m	1665	1502.27	27.2955	8658
Ocbimv22000278m	1341	1178.27	18.3492	4565
Ocbimv22000282m	219	80.5547	0	0
Ocbimv22000283m	732	569.684	8.13064	978
Ocbimv22000284m	891	728.531	26.6796	4104
Ocbimv22000289m	2334	2171.27	15.4978	7105
Ocbimv22000291m	1047	884.266	10.3852	1939
Ocbimv22000292m	516	354.492	1.12393	84.1249
Ocbimv22000293m	420	260.172	0	0
Ocbimv22000294m	354	197.092	0	0
Ocbimv22000295m	342	185.892	5.24841	206
Ocbimv22000298m	2622	2459.27	11.9651	6213
Ocbimv22000301m	2157	1994.27	0.387101	163
Ocbimv22000302m	444	283.553	0.0334054	2
Ocbimv22000303m	3138	2975.27	7.1777	4509.11
Ocbimv22000304m	336	180.319	131.01	4988
Ocbimv22000305m	849	686.586	78.2582	11345
Ocbimv22000306m	3819	3656.27	2.72927	2107
Ocbimv22000307m	636	473.908	1.88881	189
Ocbimv22000308m	807	644.628	0	0
Ocbimv22000309m	1863	1700.27	0.0083565	3
Ocbimv22000311m	159	40.0632	0	0
Ocbimv22000312m	1503	1340.27	19.4803	5512.74
Ocbimv22000313m	3198	3035.27	21.4112	13722
Ocbimv22000317m	267	118.998	0	0
Ocbimv22000318m	192	61.1001	1.31773	17
Ocbimv22000319m	717	554.717	0	0
Ocbimv22000320m	2316	2153.27	6.73045	3060
Ocbimv22000321m	156	38.3503	21.4882	174
Ocbimv22000322m	2505	2342.27	30.2695	14970
Ocbimv22000324m	261	113.975	0.0415537	1
Ocbimv22000325m	573	411.124	0.0115199	1
Ocbimv22000326m	216	78.3122	0	0
Ocbimv22000327m	1299	1136.27	0	0
Ocbimv22000328m	1170	1007.27	2.59546	552
Ocbimv22000329m	216	78.3122	0.786202	13
Ocbimv22000330m	207	71.6909	24.5093	371
Ocbimv22000331m	249	104.082	11.2819	247.934
Ocbimv22000332m	855	692.578	143.147	20933
Ocbimv22000333m	459	298.255	7.09806	447
Ocbimv22000334m	168	45.4725	20.2057	194
Ocbimv22000335m	213	76.0851	0.311236	5
Ocbimv22000336m	1335	1172.27	0	0
Ocbimv22000337m	180	53.0752	0	0
Ocbimv22000338m	246	101.654	0.838624	18
Ocbimv22000339m	159	40.0632	92.3264	781
Ocbimv22000340m	2781	2618.27	6.11064	3378.16
Ocbimv22000341m	354	197.092	0	0
Ocbimv22000342m	168	45.4725	1.023	9.8221
Ocbimv22000343m	162	41.8329	0	0
Ocbimv22000344m	378	219.791	0	0
Ocbimv22000345m	216	78.3122	0	0
Ocbimv22000346m	168	45.4725	0.402464	3.86416
Ocbimv22000347m	312	158.383	6.01788	201.249
Ocbimv22000348m	378	219.791	0.0861927	4
Ocbimv22000349m	867	704.563	1.35113	201
Ocbimv22000350m	489	327.802	0.274513	19
Ocbimv22000352m	279	129.229	23.6752	646
Ocbimv22000353m	228	87.3787	17.2904	319
Ocbimv22000354m	270	121.529	0.428681	11
Ocbimv22000355m	1032	869.266	0	0
Ocbimv22000356m	318	163.832	0.918921	31.7874
Ocbimv22000357m	222	82.8093	0.171578	3
Ocbimv22000358m	5670	5507.27	13.6151	15832
Ocbimv22000359m	1284	1121.27	69.5039	16455
Ocbimv22000360m	306	152.999	157.097	5075
Ocbimv22000361m	1017	854.266	16.3549	2950
Ocbimv22000363m	3156	2993.27	27.8302	17589
Ocbimv22000365m	243	99.2241	0.0477313	1
Ocbimv22000366m	1353	1190.27	277.98	69861.5
Ocbimv22000367m	1296	1133.27	14.4223	3451
Ocbimv22000371m	513	351.522	49.7966	3696
Ocbimv22000373m	228	87.3787	0	0
Ocbimv22000374m	3408	3245.27	3.73311	2558
Ocbimv22000375m	3006	2843.27	7.98547	4794
Ocbimv22000376m	192	61.1001	66.9718	864
Ocbimv22000377m	387	228.366	30.2998	1461
Ocbimv22000378m	1263	1100.27	21.6818	5037
Ocbimv22000379m	168	45.4725	0.624918	6
Ocbimv22000380m	453	292.377	34.1629	2109
Ocbimv22000381m	216	78.3122	0.544294	9
Ocbimv22000382m	537	375.323	1.93066	153
Ocbimv22000383m	7848	7685.27	2.65483	4308
Ocbimv22000384m	249	104.082	22.3877	492
Ocbimv22000385m	5595	5432.27	0.0232049	26.6158
Ocbimv22000386m	465	304.152	38.2796	2458.31
Ocbimv22000387m	558	396.198	3.28731	275
Ocbimv22000388m	1680	1517.27	7.16064	2294
Ocbimv22000392m	513	351.522	14.7934	1098
Ocbimv22000393m	6819	6656.27	0.24761	348
Ocbimv22000394m	330	174.785	0.602062	22.219
Ocbimv22000395m	2049	1886.27	0.0778357	31
Ocbimv22000396m	234	92.063	0	0
Ocbimv22000398m	2220	2057.27	13.7552	5975
Ocbimv22000399m	204	69.5133	233.355	3425.04
Ocbimv22000400m	852	689.583	0	0
Ocbimv22000401m	381	222.644	0	0
Ocbimv22000402m	159	40.0632	1.41859	12
Ocbimv22000403m	216	78.3122	0.0604771	1
Ocbimv22000404m	324	169.285	0	0
Ocbimv22000405m	5343	5180.27	0.23405	256
Ocbimv22000406m	180	53.0752	4.19398	47
Ocbimv22000407m	291	139.7	0.135607	4
Ocbimv22000408m	2697	2534.27	0.130333	69.7407
Ocbimv22000409m	651	488.871	0	0
Ocbimv22000410m	252	106.525	0.268466	6.03838
Ocbimv22000411m	240	96.818	0.0495605	1.01315
Ocbimv22000412m	549	387.24	0	0
Ocbimv22000413m	336	180.319	4.43879	169
Ocbimv22000414m	264	116.482	0.406594	10
Ocbimv22000415m	1200	1037.27	8.1502	1785
Ocbimv22000416m	873	710.558	20.7291	3110
Ocbimv22000419m	3075	2912.27	0.380544	234
Ocbimv22000421m	1125	962.266	78.1042	15869
Ocbimv22000422m	771	608.646	16.4887	2119
Ocbimv22000423m	1170	1007.27	55.7837	11864
Ocbimv22000424m	411	251.437	6.89402	366
Ocbimv22000425m	1293	1130.27	0.20976	50.0592
Ocbimv22000426m	591	429.051	9.27202	839.969
Ocbimv22000427m	990	827.401	14.0343	2451.81
Ocbimv22000429m	789	626.639	0.158716	21
Ocbimv22000430m	174	49.1853	147.614	1533
Ocbimv22000431m	705	542.741	30.472	3492
Ocbimv22000432m	237	94.4385	0.65195	13
Ocbimv22000433m	273	124.083	0.114507	3
Ocbimv22000434m	729	566.691	0.0958334	11.4668
Ocbimv22000435m	273	124.083	0.34352	9
Ocbimv22000436m	273	124.083	0.152676	4
Ocbimv22000438m	3225	3062.27	0.781032	505
Ocbimv22000440m	618	455.953	0.664783	64
Ocbimv22000441m	933	770.479	0	0
Ocbimv22000442m	210	73.8848	2.36756	36.9349
Ocbimv22000443m	2286	2123.27	2.3644	1060
Ocbimv22000444m	234	92.063	5.29873	103
Ocbimv22000445m	3537	3374.27	1.05831	754
Ocbimv22000446m	342	185.892	251.682	9878.52
Ocbimv22000447m	306	152.999	14.9204	482
Ocbimv22000448m	267	118.998	98.9426	2486
Ocbimv22000449m	276	126.646	103.401	2765
Ocbimv22000450m	822	659.615	58.4675	8143
Ocbimv22000451m	1320	1157.27	6.73623	1646
Ocbimv22000452m	171	47.3132	28.0283	280
Ocbimv22000453m	567	405.157	140.286	12001
Ocbimv22000455m	591	429.051	23.8763	2163
Ocbimv22000456m	177	51.1168	116.464	1257
Ocbimv22000457m	531	369.367	0.0128222	1
Ocbimv22000458m	330	174.785	29.5354	1090
Ocbimv22000459m	222	82.8093	2.11613	37
Ocbimv22000460m	192	61.1001	1.39525	18
Ocbimv22000461m	1710	1547.27	0.250997	82
Ocbimv22000462m	423	263.089	0	0
Ocbimv22000463m	249	104.082	0.0278212	0.611408
Ocbimv22000464m	423	263.089	9.93704	552
Ocbimv22000465m	255	108.998	0	0
Ocbimv22000466m	423	263.089	3.36635	187
Ocbimv22000467m	558	396.198	24.5354	2052.51
Ocbimv22000468m	582	420.085	0	0
Ocbimv22000469m	1539	1376.27	7.8564	2283
Ocbimv22000470m	270	121.529	7.96277	204.325
Ocbimv22000471m	183	55.0472	0	0
Ocbimv22000472m	285	134.451	0	0
Ocbimv22000474m	1020	857.266	22.8334	4133
Ocbimv22000475m	180	53.0752	0.356935	4
Ocbimv22000476m	264	116.482	0	0
Ocbimv22000477m	2121	1958.27	0.0145111	6
Ocbimv22000478m	738	575.676	513.202	62380
Ocbimv22000479m	309	155.685	0.0608419	2
Ocbimv22000480m	375	216.936	0	0
Ocbimv22000485m	978	815.432	1.28939	222
Ocbimv22000489m	3564	3401.27	11.2702	8093.81
Ocbimv22000490m	369	211.235	16.5243	737
Ocbimv22000491m	189	59.0781	0	0
Ocbimv22000492m	588	426.064	1.98919	178.95
Ocbimv22000493m	1350	1187.27	7.78667	1952
Ocbimv22000494m	180	53.0752	56.3957	632
Ocbimv22000495m	3774	3611.27	19.1135	14574
Ocbimv22000497m	279	129.229	246.977	6739
Ocbimv22000498m	264	116.482	0.510219	12.5486
Ocbimv22000500m	14979	14816.3	1.91761	5999
Ocbimv22000505m	219	80.5547	0.0587935	1
Ocbimv22000506m	201	67.3676	0.140605	2
Ocbimv22000507m	186	57.0497	1.16224	14
Ocbimv22000508m	150	35.0377	780.848	5776.73
Ocbimv22000509m	969	806.453	0.11308	19.2551
Ocbimv22000510m	348	191.474	0.109494	4.4267
Ocbimv22000511m	387	228.366	0.0207391	1
Ocbimv22000512m	1554	1391.27	2.05736	604.367
Ocbimv22000513m	900	737.527	0.385295	60
Ocbimv22000514m	327	172.035	1.37119	49.8074
Ocbimv22000515m	378	219.791	0	0
Ocbimv22000516m	171	47.3132	0.100101	1
Ocbimv22000517m	693	530.764	7.1653	803
Ocbimv22000518m	1452	1289.27	10.047	2735
Ocbimv22000521m	1050	887.266	22.862	4283
Ocbimv22000523m	1071	908.266	136.894	26253
Ocbimv22000524m	312	158.383	328.033	10970
Ocbimv22000525m	2586	2423.27	1.32119	676
Ocbimv22000526m	582	420.085	40.2938	3574
Ocbimv22000527m	303	150.317	4.34803	138
Ocbimv22000528m	1692	1529.27	3.2766	1058
Ocbimv22000529m	1326	1163.27	0.0529279	13
Ocbimv22000532m	1107	944.266	60.4183	12046
Ocbimv22000533m	846	683.589	25.8771	3735
Ocbimv22000534m	207	71.6909	3.96376	60
Ocbimv22000535m	348	191.474	0.809237	32.7163
Ocbimv22000536m	648	485.877	6.72579	690
Ocbimv22000537m	1857	1694.27	6.0324	2158
Ocbimv22000538m	282	131.833	0	0
Ocbimv22000539m	168	45.4725	17.8102	171
Ocbimv22000540m	240	96.818	0.0654848	1.33868
Ocbimv22000541m	525	363.409	1.8897	145
Ocbimv22000542m	4944	4781.27	6.75061	6815
Ocbimv22000544m	480	318.919	92.1323	6204
Ocbimv22000545m	390	231.229	2.35546	115
Ocbimv22000546m	639	476.9	16.1595	1627.18
Ocbimv22000547m	192	61.1001	45.1905	583
Ocbimv22000548m	174	49.1853	40.3458	419
Ocbimv22000549m	273	124.083	73.2461	1919
Ocbimv22000551m	519	357.466	0.172238	13
Ocbimv22000552m	618	455.953	256.7	24713
Ocbimv22000554m	2106	1943.27	0.918817	377
Ocbimv22000555m	867	704.563	2.41321	359
Ocbimv22000557m	912	749.509	6.9445	1099
Ocbimv22000558m	795	632.634	43.0462	5750
Ocbimv22000559m	882	719.546	13.2102	2007
Ocbimv22000560m	1620	1457.27	9.52411	2930.51
Ocbimv22000561m	597	435.028	448.952	41238
Ocbimv22000562m	150	35.0377	6314.53	46715
Ocbimv22000563m	1527	1364.27	2.86748	826
Ocbimv22000564m	567	405.157	3.28476	281
Ocbimv22000565m	2157	1994.27	19.7042	8297
Ocbimv22000566m	375	216.936	0.087327	4
Ocbimv22000567m	1146	983.266	21.4198	4447
Ocbimv22000569m	219	80.5547	31.2194	531
Ocbimv22000570m	1179	1016.27	1.01594	218
Ocbimv22000571m	1866	1703.27	0.181914	65.4228
Ocbimv22000572m	774	611.644	1.58736	205
Ocbimv22000573m	1197	1034.27	0.183167	40
Ocbimv22000574m	819	656.616	0.48563	67.3281
Ocbimv22000575m	1209	1046.27	1.39987	309.25
Ocbimv22000576m	1425	1262.27	0.848045	226.021
Ocbimv22000577m	243	99.2241	0.0598688	1.25429
Ocbimv22000578m	600	438.014	0.178716	16.5284
Ocbimv22000579m	1146	983.266	2.26385	470
Ocbimv22000580m	1962	1799.27	3.93782	1496
Ocbimv22000581m	1026	863.266	4.27927	780
Ocbimv22000582m	309	155.685	0.123512	4.06011
Ocbimv22000583m	162	41.8329	5.09465	45
Ocbimv22000584m	336	180.319	1.70723	65
Ocbimv22000585m	249	104.082	1.13759	25
Ocbimv22000586m	1842	1679.27	1.52016	539
Ocbimv22000588m	162	41.8329	7.13251	63
Ocbimv22000589m	414	254.342	7.16908	385
Ocbimv22000590m	1368	1205.27	5.48165	1395
Ocbimv22000591m	3177	3014.27	3.85107	2451
Ocbimv22000592m	258	111.478	0	0
Ocbimv22000594m	2187	2024.27	0.238645	102
Ocbimv22000596m	348	191.474	0.0247349	1
Ocbimv22000597m	288	137.074	0.760128	22
Ocbimv22000598m	1827	1664.27	0.239043	84
Ocbimv22000599m	351	194.272	0	0
Ocbimv22000600m	159	40.0632	0.118216	1
Ocbimv22000601m	1482	1319.27	0.247706	69
Ocbimv22000602m	162	41.8329	2.03786	18
Ocbimv22000603m	159	40.0632	0.945725	8
Ocbimv22000604m	765	602.65	10.4522	1330
Ocbimv22000605m	603	441.002	8.82778	822
Ocbimv22000606m	546	384.258	0	0
Ocbimv22000607m	516	354.492	45.6497	3416.84
Ocbimv22000608m	627	464.926	26.9199	2642.63
Ocbimv22000609m	615	452.963	53.7208	5137.89
Ocbimv22000610m	345	188.679	0.0251013	1
Ocbimv22000611m	1080	917.266	0.188011	36.4132
Ocbimv22000615m	426	266.006	20.7244	1164
Ocbimv22000617m	189	59.0781	0.801666	10
Ocbimv22000619m	2904	2741.27	89.8924	52030
Ocbimv22000620m	1755	1592.27	0.333137	112
Ocbimv22000621m	159	40.0632	0.591078	5
Ocbimv22000622m	417	257.255	1.12302	61
Ocbimv22000623m	2355	2192.27	0.907353	420
Ocbimv22000624m	726	563.701	6.0913	725
Ocbimv22000625m	2031	1868.27	7.67604	3028
Ocbimv22000626m	615	452.963	0	0
Ocbimv22000627m	288	137.074	1.4166	41
Ocbimv22000628m	168	45.4725	108.336	1040.16
Ocbimv22000629m	156	38.3503	0	0
Ocbimv22000630m	186	57.0497	3.4037	41
Ocbimv22000632m	816	653.617	21.0495	2905
Ocbimv22000633m	273	124.083	37.6219	985.668
Ocbimv22000634m	723	560.707	0.00844665	1
Ocbimv22000635m	288	137.074	0.20885	6.04464
Ocbimv22000636m	1194	1031.27	1.67677	365.111
Ocbimv22000637m	162	41.8329	538.246	4754.21
Ocbimv22000638m	1236	1073.27	104.168	23605.9
Ocbimv22000639m	213	76.0851	2.73888	44
Ocbimv22000640m	948	785.467	9.62332	1596
Ocbimv22000641m	405	245.652	0.212076	11
Ocbimv22000642m	1107	944.266	3.09966	618
Ocbimv22000643m	552	390.223	0	0
Ocbimv22000644m	375	216.936	0.293133	13.4269
Ocbimv22000645m	636	473.908	24.5745	2459
Ocbimv22000646m	726	563.701	145.41	17307
Ocbimv22000647m	570	408.142	0.151275	13.0364
Ocbimv22000648m	210	73.8848	69.3118	1081.29
Ocbimv22000649m	216	78.3122	0	0
Ocbimv22000650m	321	166.561	6.17031	217
Ocbimv22000651m	327	172.035	91.7072	3331.19
Ocbimv22000652m	708	545.733	58.251	6712.18
Ocbimv22000653m	342	185.892	0	0
Ocbimv22000654m	165	43.6347	126.991	1170
Ocbimv22000655m	333	177.543	0.960328	36
Ocbimv22000656m	1074	911.266	0.431373	83
Ocbimv22000658m	1002	839.266	5.48513	972
Ocbimv22000659m	645	482.885	0.0392316	4
Ocbimv22000660m	534	372.348	0.0193318	1.51985
Ocbimv22000661m	156	38.3503	7.78022	63
Ocbimv22000662m	1875	1712.27	8.26751	2989
Ocbimv22000664m	426	266.006	0.492005	27.6338
Ocbimv22000665m	198	65.2523	1.1613	16
Ocbimv22000666m	285	134.451	0.422705	12
Ocbimv22000667m	2046	1883.27	1.40327	558
Ocbimv22000670m	2460	2297.27	0.129882	63
Ocbimv22000671m	225	85.0794	1.06943	19.2113
Ocbimv22000672m	159	40.0632	0.118216	1
Ocbimv22000673m	225	85.0794	1.36331	24.4906
Ocbimv22000674m	348	191.474	0.284658	11.5083
Ocbimv22000675m	180	53.0752	0	0
